key,english,translation,status
"headline_neutral","{name}: no El Niño or La Niña is active right now.","{name} - အခုအချိန်မှာ အယ်လ်နီညို ဒါမှမဟုတ် လာနီညာ မဖြစ်ပေါ်နေပါ။","machine"
"neutral_explain","Seasonal rain here will depend on other factors. Check back monthly; this page updates when conditions change.","ဒီနေရာက ရာသီအလိုက် မိုးရွာမှုဟာ တခြားအကြောင်းအရာတွေပေါ် မူတည်ပါမယ်။ လစဉ် ပြန်ကြည့်ပါ။ အခြေအနေ ပြောင်းရင် ဒီစာမျက်နှာကို အသစ်ပြင်ပေးပါမယ်။","machine"
"timing_now","That season is happening now ({season}).","အဲဒီရာသီဟာ အခု ဖြစ်နေပါပြီ ({season})။","machine"
"timing_coming","That season starts in about {n} months ({season}).","အဲဒီရာသီဟာ နောက် {n} လခန့်မှာ စပါမယ် ({season})။","machine"
"timing_passed","That season has passed for this event. The next one is {season}; by then the event may have faded.","ဒီဖြစ်စဉ်အတွက် အဲဒီရာသီ ကျော်လွန်သွားပါပြီ။ နောက်တစ်ခုက {season} ဖြစ်ပါတယ်။ အဲဒီအချိန်ရောက်ရင် ဖြစ်စဉ်ဟာ အားပျော့သွားနိုင်ပါတယ်။","machine"
"expect","During {phase}, {region} usually sees {rain} and {temp}.","{phase} ဖြစ်နေချိန်မှာ {region} မှာ များသောအားဖြင့် {rain} နဲ့ {temp} ဖြစ်တတ်ပါတယ်။","machine"
"agreement_agree","The local rain record agrees with the known pattern, so this outlook is {conf}.","ဒေသခံ မိုးရေချိန် မှတ်တမ်းက သိထားတဲ့ ပုံစံနဲ့ ကိုက်ညီပါတယ်။ ဒါကြောင့် ဒီခန့်မှန်းချက်က {conf}။","machine"
"agreement_disagree","The local rain record does not clearly agree with the known pattern, so treat this as {conf}.","ဒေသခံ မိုးရေချိန် မှတ်တမ်းက သိထားတဲ့ ပုံစံနဲ့ ရှင်းရှင်းလင်းလင်း မကိုက်ညီပါ။ ဒါကြောင့် ဒီလို မှတ်ယူပါ - {conf}။","machine"
"agreement_weak","Past events here were mixed, so treat this as {conf}.","ဒီနေရာမှာ အရင်က ဖြစ်စဉ်တွေရဲ့ ရလဒ်တွေ ရောနှောနေပါတယ်။ ဒါကြောင့် ဒီလို မှတ်ယူပါ - {conf}။","machine"
"agreement_none","There is no reliable local rain record for this season, so treat this as {conf}.","ဒီရာသီအတွက် ယုံကြည်ရတဲ့ ဒေသခံ မိုးရေချိန် မှတ်တမ်း မရှိပါ။ ဒါကြောင့် ဒီလို မှတ်ယူပါ - {conf}။","machine"
"history","In the last {n} strong {phase} events, {season} rain here averaged {pct}. It was wetter than normal in {wet}% of them.","အားကောင်းတဲ့ {phase} ဖြစ်စဉ် နောက်ဆုံး {n} ခုမှာ ဒီနေရာက {season} မိုးရွာမှု ပျမ်းမျှ {pct} ဖြစ်ခဲ့ပါတယ်။ အဲဒီဖြစ်စဉ်တွေထဲက {wet}% မှာ ပုံမှန်ထက် မိုးပိုရွာခဲ့ပါတယ်။","machine"
"history_recent","Most recent events: {recent}.","နောက်ဆုံး ဖြစ်စဉ်တွေ - {recent}။","machine"
"pct_above","{n}% above normal","ပုံမှန်ထက် {n}% ပိုများ","machine"
"pct_below","{n}% below normal","ပုံမှန်ထက် {n}% ပိုနည်း","machine"
"near_normal","close to normal","ပုံမှန်နဲ့ နီးစပ်","machine"
"no_data","no data","အချက်အလက် မရှိပါ","machine"
"status_line","Global status: {status} (issued {issued}).","ကမ္ဘာ့အခြေအနေ - {status} ({issued} မှာ ထုတ်ပြန်ခဲ့သည်)။","machine"
"steps_title","What to do now","အခု ဘာလုပ်ရမလဲ","machine"
"defer","For warnings, follow {service}. This briefing is a seasonal outlook, not a warning.","သတိပေးချက်များအတွက် {service} ကို လိုက်နာပါ။ ဤအကျဉ်းချုပ်သည် ရာသီအလိုက် ခန့်မှန်းချက်ဖြစ်ပြီး သတိပေးချက် မဟုတ်ပါ။","machine"
"ui.app_name","ENSO Ready","ENSO Ready","machine"
"ui.tagline","What this El Niño means for you, and what to do about it.","ဤ El Niño သည် သင့်အတွက် ဘာကို ဆိုလိုသလဲ၊ ဘာလုပ်သင့်သလဲ။","machine"
"ui.search_label","Where do you live?","သင် ဘယ်မှာ နေထိုင်ပါသလဲ။","machine"
"ui.search_placeholder","Type a town or city","မြို့ သို့မဟုတ် မြို့နယ် တစ်ခုကို ရိုက်ထည့်ပါ","machine"
"ui.use_location","Use my location","ကျွန်ုပ်၏ တည်နေရာကို သုံးပါ","machine"
"ui.see_briefing","See my briefing","ကျွန်ုပ်၏ အကျဉ်းချုပ်ကို ကြည့်ပါ","machine"
"ui.livelihood_q","What best describes you?","သင်နှင့် အကိုက်ညီဆုံးက ဘယ်ဟာလဲ။","machine"
"ui.livelihood_farmer","I farm or keep animals","ကျွန်ုပ် လယ်ယာလုပ်သည် သို့မဟုတ် တိရစ္ဆာန် မွေးသည်","machine"
"ui.livelihood_coastal","I live near the coast or a river","ကျွန်ုပ် ပင်လယ်ကမ်းခြေ သို့မဟုတ် မြစ်အနီးတွင် နေထိုင်သည်","machine"
"ui.livelihood_urban","I live in a town or city","ကျွန်ုပ် မြို့ထဲတွင် နေထိုင်သည်","machine"
"ui.livelihood_all","Just show me everything","အားလုံးကိုပဲ ပြပါ","machine"
"ui.tell_more","Tell me more","ပိုပြီး ပြောပြပါ","machine"
"ui.show_less","Show less","လျှော့ပြပါ","machine"
"ui.step_of","Step {i} of {n}","အဆင့် {n} ခုအနက် {i}","machine"
"ui.why_matters","Why this matters","ဘာကြောင့် အရေးကြီးသလဲ","machine"
"ui.done","Done","ပြီးပါပြီ","machine"
"ui.next_step","Next step","နောက်တစ်ဆင့်","machine"
"ui.show_all_steps","Show all steps","အဆင့်အားလုံးကို ပြပါ","machine"
"ui.minutes","about {n} minutes","{n} မိနစ်ခန့်","machine"
"ui.what_now","What should I do right now?","အခု ကျွန်ုပ် ဘာလုပ်သင့်သလဲ။","machine"
"ui.read_aloud","Read aloud","အသံထွက် ဖတ်ပြရန်","machine"
"ui.radio_script","30-second radio script","စက္ကန့် ၃၀ ရေဒီယို စာသား","machine"
"ui.sms_text","SMS version","SMS စာတို ပုံစံ","machine"
"ui.sources","Sources","ရင်းမြစ်များ","machine"
"ui.updated","Data updated {date}","အချက်အလက်ကို {date} တွင် မွမ်းမံထားသည်။","machine"
"ui.offline_note","You are offline. Showing your last briefing from {date}.","အင်တာနက် မရှိပါ။ {date} က သင်၏ နောက်ဆုံး အစီရင်ခံချက်ကို ပြနေသည်။","machine"
"ui.mt_banner","Machine-translated. Tap to suggest a fix.","စက်ဖြင့် ဘာသာပြန်ထားသည်။ ပြင်ဆင်ရန် အကြံပြုလိုလျှင် နှိပ်ပါ။","machine"
"ui.settings","Settings","ဆက်တင်များ","machine"
"ui.text_size","Text size","စာလုံး အရွယ်အစား","machine"
"ui.high_contrast","High contrast","အရောင် ကွဲပြားမှု မြင့်","machine"
"ui.reduce_motion","Reduce motion","လှုပ်ရှားမှု လျှော့ချရန်","machine"
"ui.easy_read","Easy Read","ဖတ်ရလွယ်သော ပုံစံ","machine"
"ui.methodology","How this works","ဤအရာ ဘယ်လို အလုပ်လုပ်သလဲ","machine"
"ui.back","Back","နောက်သို့","machine"
"ui.change_place","Change place","နေရာ ပြောင်းရန်","machine"
"ui.no_results","No match. Try a bigger town nearby.","မတွေ့ပါ။ အနီးအနားက မြို့ကြီးတစ်မြို့ကို စမ်းကြည့်ပါ။","machine"
"ui.region_label","Region","ဒေသ","machine"
"ui.share","Share this briefing","ဤအစီရင်ခံချက်ကို မျှဝေရန်","machine"
"ui.no_js","Search needs JavaScript. Without it, pick your country below.","ရှာဖွေရန် JavaScript လိုအပ်သည်။ မရှိပါက အောက်တွင် သင့်နိုင်ငံကို ရွေးပါ။","machine"
"ui.forecast_unavailable","Seasonal model forecast not available right now (offline or busy). The outlook above uses the known pattern and past events.","ရာသီအလိုက် မော်ဒယ်ခန့်မှန်းချက်ကို အခုအချိန်တွင် မရနိုင်ပါ (အင်တာနက်မရှိ သို့မဟုတ် စက်အလုပ်များနေသည်)။ အပေါ်ရှိ ခန့်မှန်းချက်သည် သိရှိထားသော ပုံစံနှင့် အတိတ်တွင် ဖြစ်ခဲ့သော အခြေအနေများကို အသုံးပြုသည်။","machine"
"ui.data_note","Data: {list}.","အချက်အလက်- {list}။","machine"
"ui.near","near {name}","{name} အနီး","machine"
"ui.pick_map","Pick on a map","မြေပုံပေါ်တွင် ရွေးပါ","machine"
"ui.map_hint","Tap your location on the map. Zoom in for villages.","မြေပုံပေါ်တွင် သင့်တည်နေရာကို တို့ပါ။ ရွာများကို ကြည့်ရန် ချဲ့ပါ။","machine"
"ui.skip","Skip to main content","အဓိက အကြောင်းအရာသို့ ကျော်သွားပါ","machine"
"ui.dyslexia","Dyslexia-friendly spacing","စာဖတ်ရခက်သူများအတွက် စာလုံးကြား အကွာအဝေး","machine"
"ui.steps_shortcut_hint","Jumps to your first step.","သင်၏ ပထမအဆင့်သို့ တိုက်ရိုက် ရောက်သွားမည်။","machine"
"ui.loading","Getting your briefing…","သင့်အတွက် အကြောင်းကြားချက်ကို ယူနေသည်…","machine"
"ui.error_title","We could not load your briefing.","သင့်အကြောင်းကြားချက်ကို ဖွင့်တင်မရပါ။","machine"
"ui.error_body","Check your connection and try again. Your last briefing, if you had one, is kept on this phone.","အင်တာနက် ချိတ်ဆက်မှုကို စစ်ပြီး ထပ်စမ်းကြည့်ပါ။ ယခင်အကြောင်းကြားချက် ရှိခဲ့လျှင် ဤဖုန်းထဲတွင် သိမ်းထားသည်။","machine"
"ui.retry","Try again","ထပ်စမ်းကြည့်ပါ","machine"
"timing_coming_one","That season starts next month ({season}).","ထိုရာသီသည် လာမည့်လတွင် စတင်မည် ({season})။","machine"
"hazards.FL","flooding","ရေကြီးမှု","machine"
"hazards.FLR","river flooding","မြစ်ရေလျှံမှု","machine"
"hazards.FF","flash floods","ရုတ်တရက် ရေကြီးမှု","machine"
"hazards.LS","landslides","မြေပြိုမှု","machine"
"hazards.DR","drought","မိုးခေါင်မှု","machine"
"hazards.WS","water shortage","ရေရှားပါးမှု","machine"
"hazards.WF","fires","မီးလောင်မှုများ","machine"
"hazards.HZ","smoke haze","မီးခိုးမြူ","machine"
"hazards.HT","extreme heat","အလွန်ပူပြင်းမှု","machine"
"hazards.EP","disease outbreaks","ရောဂါ ကူးစက်ပျံ့နှံ့မှုများ","machine"
"hazards.CH","cholera","ကာလဝမ်းရောဂါ","machine"
"hazards.RVF","Rift Valley fever","ရစ်ဖ်ဗယ်လီ အဖျားရောဂါ","machine"
"hazards.CS","crop stress","သီးနှံများ ညှိုးနွမ်းထိခိုက်မှု","machine"
"hazards.CF","crop failure","သီးနှံ ပျက်စီးမှု","machine"
"hazards.FI","food shortages","အစားအစာ ပြတ်လပ်မှု","machine"
"hazards.TC","tropical storms","အပူပိုင်း မုန်တိုင်းများ","machine"
"hazards.TCE","tropical storms reaching farther east","အပူပိုင်း မုန်တိုင်းများ အရှေ့ဘက် ပိုဝေးဝေး ရောက်လာခြင်း","machine"
"hazards.ST","storms","မုန်တိုင်းများ","machine"
"hazards.HS","high seas","ပင်လယ်ပြင် လှိုင်းကြီးခြင်း","machine"
"hazards.SI","salt water in wells","ရေတွင်းများထဲ ဆားငန်ရေ ဝင်ခြင်း","machine"
"hazards.FR","highland frost","တောင်ပေါ်ဒေသ နှင်းခဲကျခြင်း","machine"
"hazards.SN","low snowpack","နှင်းအထပ် နည်းခြင်း","machine"
"hazards.HSN","heavy snow","နှင်း ထူထပ်စွာ ကျခြင်း","machine"
"hazards.CD","cold spells","အေးလွန်းသည့် ကာလများ","machine"
"hazards.FLS","spring floods","နွေဦးရာသီ ရေကြီးခြင်း","machine"
"hazards.MW","a mild winter","သိပ်မအေးသော ဆောင်းရာသီ","machine"
"hazards.CU","a cool summer","အေးသော နွေရာသီ","machine"
"season_with_local","{season} ({local})","{season} ({local})","machine"
"risks","Main risks: {list}.","အဓိက အန္တရာယ်များ - {list}။","machine"
"list_sep",", ","၊ ","machine"
"list_last"," and "," နှင့် ","machine"
"forecast","The latest seasonal model forecast for {season} says {pct}.","{season} အတွက် နောက်ဆုံး ရာသီအလိုက် မော်ဒယ် ခန့်မှန်းချက်က {pct} ဟု ဆိုပါသည်။","machine"
"forecast_agree","That agrees with the usual pattern.","ဤအချက်သည် ပုံမှန် ဖြစ်လေ့ရှိသော ပုံစံနှင့် ကိုက်ညီပါသည်။","machine"
"forecast_disagree","That does not agree with the usual pattern, so confidence is lower.","ဤအချက်သည် ပုံမှန် ဖြစ်လေ့ရှိသော ပုံစံနှင့် မကိုက်ညီပါ။ ထို့ကြောင့် ယုံကြည်မှု နည်းပါသည်။","machine"
"forecast_weak","That is close to normal, so the pattern may be weaker this time.","ဤအချက်သည် ပုံမှန်နှင့် နီးစပ်ပါသည်။ ထို့ကြောင့် ဤတစ်ကြိမ်တွင် ပုံစံက ပိုအားနည်းနိုင်ပါသည်။","machine"
"forecast_none","","","machine"
"forecast_partial","(Forecast covers {n} of {of} months.)","(ခန့်မှန်းချက်က {n} လကို ခြုံငုံပါသည်။ စုစုပေါင်း {of} လ ရှိပါသည်။)","machine"
"history_few","Too few past events have data here to give a local average.","ဤနေရာအတွက် အချက်အလက် ရှိသော အတိတ်ဖြစ်ရပ် အရေအတွက် နည်းလွန်းပါသည်။ ဒေသအလိုက် ပျမ်းမျှတန်ဖိုး မပေးနိုင်ပါ။","machine"
"local_seasons.spring and summer","spring and summer","နွေဦးနှင့် နွေရာသီ","machine"
"local_seasons.winter and spring","winter and spring","ဆောင်းရာသီနှင့် နွေဦး","machine"
"local_seasons.the build-up and wet season","the build-up and wet season","မိုးမတိုင်မီ ပူအိုက်ချိန်နှင့် မိုးရာသီ","machine"
"local_seasons.the monsoon","the monsoon","မုတ်သုံရာသီ","machine"
"local_seasons.the summer rains","the summer rains","နွေရာသီ မိုးများ","machine"
"local_seasons.the Nordeste rainy season","the Nordeste rainy season","Nordeste ဒေသ မိုးရာသီ","machine"
"local_seasons.the Amazon dry season","the Amazon dry season","အမေဇုန် ခြောက်သွေ့ရာသီ","machine"
"local_seasons.the plum rains and summer flood season","the plum rains and summer flood season","ပလမ်သီး မိုးရာသီနှင့် နွေရာသီ ရေကြီးချိန်","machine"
"local_seasons.the dry season","the dry season","ခြောက်သွေ့ရာသီ","machine"
"local_seasons.the coastal rainy season","the coastal rainy season","ကမ်းရိုးတန်း မိုးရာသီ","machine"
"local_seasons.the Belg/Deyr rains","the Belg/Deyr rains","Belg/Deyr မိုးကာလ","machine"
"local_seasons.the Kiremt rains","the Kiremt rains","Kiremt မိုးကာလ","machine"
"local_seasons.the wet season","the wet season","မိုးများသော ရာသီ","machine"
"local_seasons.the rainy season and canícula","the rainy season and canícula","မိုးရာသီနှင့် canícula","machine"
"local_seasons.musim kemarau","musim kemarau","musim kemarau","machine"
"local_seasons.the southwest monsoon","the southwest monsoon","အနောက်တောင် မုတ်သုံ","machine"
"local_seasons.the northeast monsoon","the northeast monsoon","အရှေ့မြောက် မုတ်သုံ","machine"
"local_seasons.the winter rains","the winter rains","ဆောင်းမိုးကာလ","machine"
"local_seasons.the short rains","the short rains","မိုးတိုကာလ","machine"
"local_seasons.the Maha season rains","the Maha season rains","Maha ရာသီ မိုးကာလ","machine"
"local_seasons.the rainy season","the rainy season","မိုးရာသီ","machine"
"local_seasons.winter","winter","ဆောင်းရာသီ","machine"
"local_seasons.the highland rains","the highland rains","ကုန်းမြင့်ဒေသ မိုးကာလ","machine"
"local_seasons.the Deyr rains","the Deyr rains","Deyr မိုးကာလ","machine"
"local_seasons.the Vuli rains","the Vuli rains","Vuli မိုးကာလ","machine"
"local_seasons.the second rains","the second rains","ဒုတိယ မိုးကာလ","machine"
"local_seasons.spring","spring","နွေဦးရာသီ","machine"
"pct_above_cap","more than {n}% above normal","ပုံမှန်ထက် {n}% ကျော် ပိုများသည်","machine"
"steps.flood-docs.text","Put ID cards, land papers and phone numbers in a sealed plastic bag.","မှတ်ပုံတင်၊ မြေယာစာရွက်စာတမ်းနှင့် ဖုန်းနံပါတ်များကို ပလတ်စတစ်အိတ်ထဲထည့်ပြီး လေလုံအောင် ပိတ်ထားပါ။","machine"
"steps.flood-docs.why","Papers are the hardest thing to replace after a flood.","ရေကြီးပြီးနောက်မှာ စာရွက်စာတမ်းတွေဟာ ပြန်လုပ်ရအခက်ဆုံး ဖြစ်ပါတယ်။","machine"
"steps.flood-route.text","Agree with your household on a high place to go and a way to get there.","သွားရမည့် မြင့်သောနေရာနှင့် အဲဒီကို သွားမည့်လမ်းကို မိသားစုနှင့် တိုင်ပင်ပြီး ကြိုသဘောတူထားပါ။","machine"
"steps.flood-route.why","Deciding in the dark, in the rain, is when people get hurt.","မှောင်ထဲ၊ မိုးထဲမှာ ဆုံးဖြတ်ရတဲ့အခါ လူတွေ ထိခိုက်ဒဏ်ရာရတတ်ပါတယ်။","machine"
"steps.flood-water.text","Store clean drinking water in closed containers, enough for three days.","သောက်ရေသန့်ကို အဖုံးပိတ်ထားသော အိုးခွက်များထဲမှာ သုံးရက်စာ သိုလှောင်ထားပါ။","machine"
"steps.flood-water.why","Floods pollute wells and taps first.","ရေကြီးတဲ့အခါ ရေတွင်းနှင့် ရေပိုက်က ရေတွေ ပထမဆုံး ညစ်ညမ်းသွားပါတယ်။","machine"
"steps.flood-drains.text","Clear drains, gutters and channels near your home now.","အိမ်အနီးက ရေမြောင်း၊ မိုးရေစီးမြောင်းနှင့် ရေလမ်းကြောင်းများကို ယခုပဲ ရှင်းလင်းပါ။","machine"
"steps.flood-drains.why","Blocked drains turn heavy rain into a flood in your yard.","ရေမြောင်းတွေ ပိတ်နေရင် မိုးသည်းထန်တဲ့အခါ အိမ်ဝင်းထဲမှာ ရေကြီးသွားပါတယ်။","machine"
"steps.flood-raise.text","Move food, seeds, fertiliser and valuables off the floor.","အစားအစာ၊ မျိုးစေ့၊ ဓာတ်မြေဩဇာနှင့် အဖိုးတန်ပစ္စည်းများကို ကြမ်းပြင်ပေါ်မှ မြင့်ရာသို့ ရွှေ့ထားပါ။","machine"
"steps.flood-raise.why","Even shallow water ruins stored food and seed.","ရေနည်းနည်းဝင်ရုံနဲ့တောင် သိုလှောင်ထားတဲ့ အစားအစာနှင့် မျိုးစေ့တွေ ပျက်စီးပါတယ်။","machine"
"steps.flood-animals.text","Plan where animals can go on higher ground.","တိရစ္ဆာန်များကို မြေမြင့်ရာ ဘယ်နေရာသို့ ရွှေ့မလဲဆိုတာ ကြိုတင်စီစဉ်ထားပါ။","machine"
"steps.flood-animals.why","Livestock losses are often the biggest cost of a flood.","ရေကြီးရာမှာ တိရစ္ဆာန်ဆုံးရှုံးမှုဟာ အများဆုံး ဆုံးရှုံးမှု ဖြစ်တတ်ပါတယ်။","machine"
"steps.flood-warnings.text","Find out how your local warnings are given: radio, SMS, loudspeaker or a neighbour.","သင့်ဒေသမှာ သတိပေးချက်ကို ဘယ်လိုပေးလဲ သိအောင်လုပ်ပါ - ရေဒီယို၊ SMS စာတို၊ အသံချဲ့စက် သို့မဟုတ် အိမ်နီးချင်း။","machine"
"steps.flood-warnings.why","The official warning is the signal to act.","တရားဝင် သတိပေးချက်ဟာ လုပ်ဆောင်ရမည့် အချက်ပြ ဖြစ်ပါတယ်။","machine"
"steps.flood-medical.text","Keep a week of any daily medicines in the emergency bag.","နေ့စဉ်သောက်နေရသော ဆေးများကို တစ်ပတ်စာ အရေးပေါ်အိတ်ထဲမှာ ထည့်ထားပါ။","machine"
"steps.flood-medical.why","Clinics may be cut off for days.","ဆေးခန်းများသို့ ရက်အနည်းငယ် သွားလို့မရ ဖြစ်နိုင်ပါတယ်။","machine"
"steps.river-level.text","Learn where the river reached in the last big flood and stay above that line.","ပြီးခဲ့တဲ့ ရေကြီးမှုကြီးတုန်းက မြစ်ရေ ဘယ်အထိရောက်ခဲ့လဲ သိထားပြီး အဲဒီအမှတ်ထက် မြင့်ရာမှာ နေပါ။","machine"
"steps.river-level.why","Past high-water marks are the best local guide.","အရင်က ရေအမြင့်ဆုံးရောက်ခဲ့တဲ့ အမှတ်တွေဟာ ဒေသအတွက် အကောင်းဆုံး လမ်းညွှန် ဖြစ်ပါတယ်။","machine"
"steps.flash-avoid.text","Never cross a flooded road or dry riverbed during heavy rain.","မိုးသည်းထန်နေချိန်မှာ ရေလွှမ်းနေတဲ့လမ်း သို့မဟုတ် ခြောက်သွေ့နေတဲ့ မြစ်ကြောင်းကို ဘယ်တော့မှ မဖြတ်ကူးပါနှင့်။","machine"
"steps.flash-avoid.why","Most flash-flood deaths happen in vehicles and river crossings.","ရုတ်တရက်ရေကြီးမှုကြောင့် သေဆုံးသူအများစုဟာ ယာဉ်ပေါ်တွင်နှင့် မြစ်ကူးရာတွင် ဖြစ်ပါတယ်။","machine"
"steps.slide-signs.text","Watch for new cracks, tilting trees or springs on slopes above your home.","အိမ်အပေါ်ဘက် တောင်စောင်းတွင် အက်ကွဲမှုအသစ်များ၊ တိမ်းစောင်းနေသော သစ်ပင်များ၊ စမ်းရေထွက်မှုများ ရှိမရှိ ကြည့်ပါ။","machine"
"steps.slide-signs.why","Slopes give warning signs before they fail.","တောင်စောင်းများသည် ပြိုမကျမီ သတိပေးလက္ခဏာများ ပြပါသည်။","machine"
"steps.slide-move.text","If you live below a steep slope, arrange a safer place to sleep during heavy rain.","မတ်စောက်သော တောင်စောင်းအောက်တွင် နေထိုင်ပါက မိုးသည်းထန်စဉ် ပိုလုံခြုံသော အိပ်စရာနေရာကို စီစဉ်ထားပါ။","machine"
"steps.slide-move.why","Landslides mostly strike at night after days of rain.","မြေပြိုမှုများသည် မိုးရက်ဆက်ရွာပြီးနောက် ညအချိန်တွင် အများဆုံး ဖြစ်တတ်သည်။","machine"
"steps.drought-store.text","Fix leaks and add water storage: tanks, drums, or a covered pit.","ရေယိုမှုများကို ပြင်ပါ။ ရေသိုလှောင်ရာ တိုးပါ။ ရေတိုင်ကီ၊ ရေပုံး၊ သို့မဟုတ် အဖုံးပါသော ရေကန်ငယ် စသည်။","machine"
"steps.drought-store.why","Every litre saved now is a litre you do not have to carry later.","အခု စုထားသော ရေတစ်လီတာသည် နောင်တွင် သယ်ရန် မလိုသော ရေတစ်လီတာ ဖြစ်သည်။","machine"
"steps.drought-seed.text","Ask your extension officer about early-maturing or drought-tolerant seed.","စောစီးစွာ ရင့်သော မျိုးစေ့ သို့မဟုတ် မိုးခေါင်ဒဏ် ခံနိုင်သော မျိုးစေ့အကြောင်း စိုက်ပျိုးရေး ဝန်ထမ်းကို မေးပါ။","machine"
"steps.drought-seed.why","Short-season crops can finish before the rains stop.","ကာလတို သီးနှံများသည် မိုးရပ်မသွားမီ ရိတ်သိမ်းနိုင်သည်။","machine"
"steps.drought-plant.text","Plant staggered: some early, some at normal time, not all at once.","အချိန်ခွဲ၍ စိုက်ပါ။ တစ်ချို့ကို စောစော၊ တစ်ချို့ကို ပုံမှန်အချိန်။ အားလုံးကို တစ်ပြိုင်နက် မစိုက်ပါနှင့်။","machine"
"steps.drought-plant.why","Spreads the risk of a false start to the rains.","မိုးအစပိုင်းတွင် ရွာပြီး ရပ်သွားပါက ဆုံးရှုံးမှု အားလုံး တစ်ပြိုင်နက် မဖြစ်စေပါ။","machine"
"steps.drought-fodder.text","Cut and store extra fodder; consider selling weak animals early.","တိရစ္ဆာန်အစာ မြက်များကို ပိုရိတ်၍ သိုလှောင်ပါ။ အားနည်းသော တိရစ္ဆာန်များကို စောစီးစွာ ရောင်းရန် စဉ်းစားပါ။","machine"
"steps.drought-fodder.why","Prices fall once everyone sells at the same time.","အားလုံး တစ်ပြိုင်နက် ရောင်းသောအခါ ဈေးနှုန်းများ ကျဆင်းသည်။","machine"
"steps.drought-food.text","Buy staple food a little at a time now while prices are normal.","ဈေးနှုန်း ပုံမှန်ရှိစဉ် အဓိက စားနပ်ရိက္ခာကို အခုကတည်းက အနည်းငယ်စီ ဝယ်ထားပါ။","machine"
"steps.drought-food.why","Food prices rise fastest when harvests fail.","ရိတ်သိမ်းမှု ပျက်သောအခါ စားနပ်ရိက္ခာ ဈေးနှုန်းများ အမြန်ဆုံး တက်သည်။","machine"
"steps.drought-share.text","Agree with neighbours how a shared well or tank will be rationed.","အတူသုံးသော ရေတွင်း သို့မဟုတ် ရေတိုင်ကီမှ ရေကို မည်သို့ ခွဲယူမည်ဟု အနီးအနားနေသူများနှင့် သဘောတူ ညှိထားပါ။","machine"
"steps.drought-share.why","Agreed rules prevent conflict when water gets short.","သဘောတူထားသော စည်းကမ်းများသည် ရေရှားလာသောအခါ အချင်းများခြင်းကို တားဆီးပေးသည်။","machine"
"steps.droughtne-store.text","Store water and plan irrigation if you are in the north or east.","မြောက်ပိုင်း သို့မဟုတ် အရှေ့ပိုင်းတွင် နေထိုင်ပါက ရေသိုလှောင်ပါ။ ရေသွင်းစိုက်ပျိုးမှုကို စီစဉ်ပါ။","machine"
