key,english,translation,status
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","สอบถามเรื่องประกันพืชผล หรือกองทุนช่วยเหลือของกลุ่มเกษตรกร ก่อนเริ่มปลูก","machine"
"steps.cropfail-insurance.why","Most schemes close their sign-up before the season starts.","โครงการส่วนใหญ่ปิดรับสมัครก่อนฤดูกาลจะเริ่ม","machine"
"steps.food-network.text","Find out which local groups give food or cash support and how to register.","หาข้อมูลว่ากลุ่มใดในพื้นที่ให้ความช่วยเหลือเป็นอาหารหรือเงิน และต้องลงทะเบียนอย่างไร","machine"
"steps.food-network.why","Registering early avoids queues when help arrives.","การลงทะเบียนแต่เนิ่น ๆ ช่วยให้ไม่ต้องต่อแถวตอนที่ความช่วยเหลือมาถึง","machine"
"steps.hurr-kit.text","Prepare a hurricane kit: water, food, torch, radio, medicines, documents.","เตรียมชุดรับมือพายุเฮอริเคน: น้ำ อาหาร ไฟฉาย วิทยุ ยา และเอกสารสำคัญ","machine"
"steps.hurr-kit.why","Shops and power may be out for days after a storm.","หลังพายุผ่านไป ร้านค้าอาจปิดและไฟฟ้าอาจดับหลายวัน","machine"
"steps.hurr-shelter.text","Know your nearest shelter and how you will get there.","รู้ว่าศูนย์พักพิงที่ใกล้ที่สุดอยู่ที่ไหน และจะเดินทางไปอย่างไร","machine"
"steps.hurr-shelter.why","Shelters fill fast once a warning is issued.","ศูนย์พักพิงเต็มเร็วเมื่อมีการประกาศเตือนภัย","machine"
"steps.typh-kit.text","Prepare a typhoon kit: water, food, torch, radio, medicines, documents.","เตรียมชุดรับมือพายุไต้ฝุ่น: น้ำ อาหาร ไฟฉาย วิทยุ ยา และเอกสารสำคัญ","machine"
"steps.typh-kit.why","Shops and power may be out for days after a storm.","หลังพายุผ่านไป ร้านค้าอาจปิดและไฟฟ้าอาจดับหลายวัน","machine"
"steps.typh-boats.text","Fishers: agree a safe harbour plan and follow no-sail warnings.","ชาวประมง: ตกลงกันเรื่องแผนเข้าท่าจอดเรือที่ปลอดภัย และทำตามคำเตือนห้ามออกเรือ","machine"
"steps.typh-boats.why","Most typhoon deaths at sea are boats caught out.","คนที่เสียชีวิตในทะเลเพราะไต้ฝุ่นส่วนใหญ่ อยู่บนเรือที่ออกไปแล้วเจอพายุ","machine"
"steps.cyc-kit.text","Prepare a cyclone kit: water, food, torch, radio, medicines, documents.","เตรียมชุดของใช้รับมือพายุไซโคลน: น้ำ อาหาร ไฟฉาย วิทยุ ยา และเอกสารสำคัญ","machine"
"steps.cyc-kit.why","Shops and power may be out for days after a storm.","หลังพายุ ร้านค้าอาจปิดและไฟฟ้าอาจดับหลายวัน","machine"
"steps.cyc-roof.text","Tie down or repair loose roofing before the season.","มัดหรือซ่อมหลังคาที่หลวมก่อนเข้าฤดูพายุ","machine"
"steps.cyc-roof.why","Loose roof sheets are the main cause of cyclone damage and injury.","แผ่นหลังคาที่หลุดเป็นสาเหตุหลักของความเสียหายและการบาดเจ็บจากพายุไซโคลน","machine"
"steps.cycmoz-plan.text","Know your evacuation route and shelter before the cyclone season.","รู้เส้นทางอพยพและที่หลบภัยของคุณ ก่อนถึงฤดูพายุไซโคลน","machine"
"steps.cycmoz-plan.why","Cyclones in the Mozambique Channel bring floods far inland.","พายุไซโคลนในช่องแคบโมซัมบิกทำให้เกิดน้ำท่วมลึกเข้าไปในแผ่นดิน","machine"
"steps.cycshift-plan.text","Prepare for cyclones even if your island is rarely hit.","เตรียมรับมือพายุไซโคลน แม้เกาะของคุณจะเจอพายุไม่บ่อย","machine"
"steps.cycshift-plan.why","During El Niño, cyclones form and travel farther east than usual.","ช่วงเอลนีโญ พายุไซโคลนก่อตัวและเคลื่อนไปทางตะวันออกไกลกว่าปกติ","machine"
"steps.storm-trees.text","Trim weak branches and secure loose items outdoors.","ตัดกิ่งไม้ที่ไม่แข็งแรง และเก็บหรือมัดของนอกบ้านที่ปลิวได้","machine"
"steps.storm-trees.why","Falling branches cause most storm damage to homes.","กิ่งไม้ที่หักตกลงมาเป็นสาเหตุส่วนใหญ่ที่ทำให้บ้านเสียหายจากพายุ","machine"
"steps.seas-move.text","Move valuables and sleeping areas away from the shoreline during king tides.","ช่วงน้ำทะเลขึ้นสูงสุด ให้ย้ายของมีค่าและที่นอนให้ห่างจากชายฝั่ง","machine"
"steps.seas-move.why","Sea level is higher than normal on Pacific atolls during El Niño.","ช่วงเอลนีโญ ระดับน้ำทะเลที่เกาะปะการังในมหาสมุทรแปซิฟิกสูงกว่าปกติ","machine"
"steps.salt-store.text","Store fresh water before the dry season; test wells for salt.","เก็บน้ำจืดไว้ก่อนถึงฤดูแล้ง และตรวจว่าน้ำในบ่อเค็มหรือไม่","machine"
"steps.salt-store.why","Low river flow lets sea water push into wells and canals.","เมื่อน้ำในแม่น้ำไหลน้อย น้ำทะเลจะดันเข้ามาในบ่อน้ำและคลอง","machine"
"steps.frost-cover.text","Cover seedlings at night and keep seed for replanting.","คลุมต้นกล้าในเวลากลางคืน และเก็บเมล็ดพันธุ์ไว้ปลูกใหม่","machine"
"steps.frost-cover.why","Highland frost during dry spells can kill a whole crop overnight.","น้ำค้างแข็งบนพื้นที่สูงในช่วงฝนทิ้งช่วง อาจทำให้พืชตายทั้งแปลงในคืนเดียว","machine"
"steps.snow-water.text","Expect lower rivers next summer; plan irrigation and water use early.","คาดว่าน้ำในแม่น้ำจะน้อยลงในฤดูร้อนหน้า ให้วางแผนการให้น้ำและการใช้น้ำไว้แต่เนิ่น ๆ","machine"
"steps.snow-water.why","Less winter snow means less water later in the year.","หิมะในฤดูหนาวน้อย แปลว่าน้ำในช่วงหลังของปีจะน้อยตาม","machine"
"steps.snow-kit.text","Keep extra food, heating fuel and medicines in case roads close.","เก็บอาหาร เชื้อเพลิงสำหรับทำความอบอุ่น และยาไว้เพิ่ม เผื่อถนนถูกปิด","machine"
"steps.snow-kit.why","Heavy snow can cut off towns for days.","หิมะตกหนักอาจทำให้เมืองถูกตัดขาดหลายวัน","machine"
"steps.cold-heat.text","Check heating, insulation and warm clothing before winter.","ก่อนฤดูหนาว ให้ตรวจเครื่องทำความอบอุ่น ฉนวนกันความเย็นในบ้าน และเสื้อผ้ากันหนาว","machine"
"steps.cold-heat.why","Cold snaps hit older people and babies hardest.","อากาศหนาวจัดกระทบผู้สูงอายุและทารกมากที่สุด","machine"
"steps.spring-melt.text","Expect higher rivers in spring when heavy snow melts.","คาดว่าน้ำในแม่น้ำจะสูงขึ้นในฤดูใบไม้ผลิ เมื่อหิมะที่ตกหนักละลาย","machine"
"steps.spring-melt.why","A snowy winter often means spring floods.","ฤดูหนาวที่มีหิมะมาก มักทำให้เกิดน้ำท่วมในฤดูใบไม้ผลิ","machine"
"steps.mild-pests.text","Watch for more pests and mould; a mild winter kills fewer of them.","ระวังแมลงศัตรูพืชและเชื้อราที่จะมีมากขึ้น ฤดูหนาวที่ไม่หนาวมากฆ่าพวกมันได้น้อยลง","machine"
"steps.mild-pests.why","Cold normally keeps pests and disease in check.","ตามปกติ ความหนาวช่วยคุมแมลงศัตรูพืชและโรคไม่ให้มากเกินไป","machine"
"steps.cool-crop.text","Choose crop varieties that ripen in a cooler, wetter summer.","เลือกพันธุ์พืชที่สุกได้ในฤดูร้อนที่อากาศเย็นกว่าและชื้นกว่า","machine"
"steps.cool-crop.why","Cool summers delay ripening and increase crop disease.","ฤดูร้อนที่อากาศเย็นทำให้พืชสุกช้าลงและเป็นโรคมากขึ้น","machine"
"steps.always-official.text","Follow your national weather service for warnings; this briefing is a seasonal outlook, not a warning.","ติดตามคำเตือนจากกรมอุตุนิยมวิทยาของประเทศคุณ ข้อมูลชุดนี้เป็นการคาดหมายตามฤดูกาล ไม่ใช่คำเตือน","machine"
"steps.always-official.why","Only official services issue alerts for specific days and places.","มีเพียงหน่วยงานราชการเท่านั้นที่ออกคำเตือนสำหรับวันและพื้นที่ที่เจาะจงได้","machine"
"steps.always-share.text","Tell one neighbour what this season may bring.","บอกเพื่อนบ้านสักคนว่าฤดูกาลนี้อาจเกิดอะไรขึ้น","machine"
"steps.always-share.why","Communities that talk about risk early prepare better.","ชุมชนที่พูดคุยเรื่องความเสี่ยงตั้งแต่เนิ่น ๆ จะเตรียมตัวได้ดีกว่า","machine"
"regions.peru-ecuador-coast.name","Coastal Peru and Ecuador","ชายฝั่งเปรูและเอกวาดอร์","machine"
"regions.peru-ecuador-coast.el_nino_note","Warm coastal water brings heavy rain to a normally dry coast. 1982-83, 1997-98 and 2017 brought severe floods.","น้ำทะเลชายฝั่งที่อุ่นขึ้นทำให้ฝนตกหนักในชายฝั่งที่ปกติแห้งแล้ง ปี 1982-83, 1997-98 และ 2017 เกิดน้ำท่วมรุนแรง","machine"
"regions.peru-ecuador-coast.la_nina_note","Cooler sea and drier coast.","ทะเลเย็นลงและชายฝั่งแห้งกว่าปกติ","machine"
"regions.northern-south-america.name","Northern South America and the Amazon","อเมริกาใต้ตอนเหนือและลุ่มน้ำแอมะซอน","machine"
"regions.northern-south-america.el_nino_note","Weaker rains and heat raise fire and river-low-water risk across the Orinoco and Amazon basins.","ฝนน้อยลงและอากาศร้อนขึ้น ทำให้เสี่ยงเกิดไฟป่าและระดับน้ำในแม่น้ำลดต่ำ ทั้งในลุ่มน้ำโอรีโนโกและลุ่มน้ำแอมะซอน","machine"
"regions.northern-south-america.la_nina_note","Heavier rains, especially in Colombia and Venezuela.","ฝนตกหนักขึ้น โดยเฉพาะในโคลอมเบียและเวเนซุเอลา","machine"
"regions.northeast-brazil.name","Northeast Brazil (Nordeste)","บราซิลภาคตะวันออกเฉียงเหนือ (นอร์เดสตี)","machine"
"regions.northeast-brazil.el_nino_note","The main rainy season often fails or comes late in strong El Niño years.","ในปีที่เอลนีโญรุนแรง ฤดูฝนหลักมักมีฝนน้อยมากหรือมาช้า","machine"
"regions.northeast-brazil.la_nina_note","Rainy season tends to be stronger.","ฤดูฝนมักมีฝนมากขึ้น","machine"
"regions.southeast-south-america.name","Southeastern South America","อเมริกาใต้ตอนตะวันออกเฉียงใต้","machine"
"regions.southeast-south-america.el_nino_note","Southern Brazil, Uruguay, northeastern Argentina and Paraguay usually get heavy spring and summer rain and river floods.","บราซิลตอนใต้ อุรุกวัย อาร์เจนตินาตอนตะวันออกเฉียงเหนือ และปารากวัย มักมีฝนตกหนักในฤดูใบไม้ผลิและฤดูร้อน และเกิดน้ำท่วมจากแม่น้ำ","machine"
"regions.southeast-south-america.la_nina_note","Drier spring and summer; crop stress is common.","ฤดูใบไม้ผลิและฤดูร้อนแห้งกว่าปกติ พืชผลมักขาดน้ำ","machine"
"regions.central-chile.name","Central Chile","ชิลีตอนกลาง","machine"
"regions.central-chile.el_nino_note","Winter storms tend to be wetter.","พายุในฤดูหนาวมักมีฝนมากขึ้น","machine"
"regions.central-chile.la_nina_note","Winter rains tend to be weak.","ฝนในฤดูหนาวมักมีน้อย","machine"
"regions.altiplano.name","Andean highlands (Altiplano)","ที่ราบสูงแอนดีส (อัลติปลาโน)","machine"
"regions.altiplano.el_nino_note","Summer rains tend to be weaker on the high plateau; the coast below can be wet at the same time.","ฝนในฤดูร้อนบนที่ราบสูงมักมีน้อยลง ส่วนชายฝั่งด้านล่างอาจมีฝนมากในช่วงเวลาเดียวกัน","machine"
"regions.altiplano.la_nina_note","Signal is weak and varies.","สัญญาณอ่อนและเปลี่ยนแปลงไปในแต่ละครั้ง","machine"
"regions.central-america-dry-corridor.name","Central America and southern Mexico","อเมริกากลางและเม็กซิโกตอนใต้","machine"
"regions.central-america-dry-corridor.el_nino_note","Rainy season starts late and the mid-summer dry spell (canícula) is longer, especially in the Dry Corridor.","ฤดูฝนเริ่มช้า และช่วงฝนทิ้งช่วงกลางฤดูร้อน (คานีกูลา) ยาวนานขึ้น โดยเฉพาะในพื้นที่แนวแห้งแล้ง (Dry Corridor)","machine"
"regions.central-america-dry-corridor.la_nina_note","More rain and a more active Atlantic hurricane season.","ฝนมากขึ้น และฤดูพายุเฮอริเคนในมหาสมุทรแอตแลนติกมีพายุมากขึ้น","machine"
"regions.caribbean.name","Caribbean islands","หมู่เกาะแคริบเบียน","machine"
"regions.caribbean.el_nino_note","Drier wet season and usually fewer Atlantic hurricanes.","ฤดูฝนแห้งกว่าปกติ และมักมีพายุเฮอริเคนในมหาสมุทรแอตแลนติกน้อยลง","machine"
"regions.caribbean.la_nina_note","More active Atlantic hurricane season.","ฤดูพายุเฮอริเคนในมหาสมุทรแอตแลนติกมีพายุมากขึ้น","machine"
"regions.southern-us-north-mexico.name","Southern United States and northern Mexico","สหรัฐอเมริกาตอนใต้และเม็กซิโกตอนเหนือ","machine"
"regions.southern-us-north-mexico.el_nino_note","A stronger jet stream steers more winter storms across California, the Southwest, Texas, the Gulf coast and the Southeast.","กระแสลมกรดที่แรงขึ้นพาพายุฤดูหนาวเข้าสู่รัฐแคลิฟอร์เนีย ภาคตะวันตกเฉียงใต้ รัฐเท็กซัส ชายฝั่งอ่าวเม็กซิโก และภาคตะวันออกเฉียงใต้มากขึ้น","machine"
"regions.southern-us-north-mexico.la_nina_note","Winter tends to be dry and warm across the southern states.","ฤดูหนาวในรัฐทางตอนใต้มักแห้งและอากาศอุ่น","machine"
"regions.us-pacific-northwest.name","Pacific Northwest and western Canada","แปซิฟิกตะวันตกเฉียงเหนือและแคนาดาตะวันตก","machine"
"regions.us-pacific-northwest.el_nino_note","Milder, drier winters and less mountain snow.","ฤดูหนาวไม่หนาวมาก แห้งกว่าปกติ และมีหิมะบนภูเขาน้อยลง","machine"
"regions.us-pacific-northwest.la_nina_note","Cooler, wetter winters with more snow.","ฤดูหนาวหนาวกว่าปกติ มีฝนมากกว่าปกติ และมีหิมะมากขึ้น","machine"
"regions.northern-us-southern-canada.name","Northern United States and southern Canada","สหรัฐอเมริกาตอนเหนือและแคนาดาตอนใต้","machine"
"regions.northern-us-southern-canada.el_nino_note","Winters tend to be milder than usual across the northern Plains, Midwest and Great Lakes.","ฤดูหนาวมักไม่หนาวเท่าปกติ ในแถบที่ราบตอนเหนือ มิดเวสต์ และเกรตเลกส์","machine"
"regions.northern-us-southern-canada.la_nina_note","Colder, snowier winters in the northern tier and Ohio Valley.","ฤดูหนาวหนาวกว่าปกติและมีหิมะมากกว่าปกติ ในรัฐแถบเหนือและลุ่มแม่น้ำโอไฮโอ","machine"
"regions.alaska.name","Alaska","อะแลสกา","machine"
"regions.alaska.el_nino_note","Winters are usually much warmer than normal.","ฤดูหนาวมักอุ่นกว่าปกติมาก","machine"
"regions.alaska.la_nina_note","Colder winters.","ฤดูหนาวหนาวกว่าปกติ","machine"
"regions.hawaii.name","Hawaii","ฮาวาย","machine"
"regions.hawaii.el_nino_note","Wet season is often weak; drought risk rises in late winter and spring.","ฤดูฝนมักมีฝนน้อย ความเสี่ยงภัยแล้งเพิ่มขึ้นในช่วงปลายฤดูหนาวและฤดูใบไม้ผลิ","machine"
"regions.hawaii.la_nina_note","Wetter winters.","ฤดูหนาวมีฝนมากกว่าปกติ","machine"
"regions.india-monsoon.name","India, Pakistan, Nepal and Bangladesh (summer monsoon)","อินเดีย ปากีสถาน เนปาล และบังกลาเทศ (มรสุมฤดูร้อน)","machine"
"regions.india-monsoon.el_nino_note","The summer monsoon tends to be weaker and patchier. Not every El Niño brings drought, but the risk is clearly higher.","มรสุมฤดูร้อนมักอ่อนกำลังลง และฝนตกไม่ทั่วถึง เอลนีโญไม่ได้ทำให้เกิดภัยแล้งทุกครั้ง แต่ความเสี่ยงสูงขึ้นอย่างชัดเจน","machine"
"regions.india-monsoon.la_nina_note","Monsoon tends to be stronger with more floods.","มรสุมมักมีกำลังแรงกว่าปกติ และเกิดน้ำท่วมมากขึ้น","machine"
"regions.sri-lanka-south-india.name","Sri Lanka and southern India (northeast monsoon)","ศรีลังกาและอินเดียตอนใต้ (มรสุมตะวันออกเฉียงเหนือ)","machine"
"regions.sri-lanka-south-india.el_nino_note","The October-December rains tend to be heavier.","ฝนช่วง ต.ค.–ธ.ค. มักตกหนักกว่าปกติ","machine"
"regions.sri-lanka-south-india.la_nina_note","Weak signal.","สัญญาณไม่ชัดเจน","machine"
"regions.maritime-continent.name","Indonesia, Malaysia, Singapore, Brunei and Timor-Leste","อินโดนีเซีย มาเลเซีย สิงคโปร์ บรูไน และติมอร์-เลสเต","machine"
"regions.maritime-continent.el_nino_note","The dry season is longer and harsher and the rainy season starts late. Forest and peat fires and smoke haze were severe in 1997 and 2015.","ฤดูแล้งยาวนานและรุนแรงกว่าปกติ และฤดูฝนเริ่มช้า ไฟป่า ไฟในพื้นที่พรุ และหมอกควันรุนแรงมากในปี 1997 และ 2015","machine"
"regions.maritime-continent.la_nina_note","Wetter dry season and heavier rainy season.","ฤดูแล้งมีฝนมากกว่าปกติ และฤดูฝนมีฝนหนักกว่าปกติ","machine"
"regions.philippines.name","Philippines","ฟิลิปปินส์","machine"
"regions.philippines.el_nino_note","Rain falls below normal from late in the year through the following dry season. Typhoons tend to form farther east and can be stronger.","ฝนตกน้อยกว่าปกติ ตั้งแต่ปลายปีไปจนถึงฤดูแล้งของปีถัดไป ไต้ฝุ่นมักก่อตัวไกลออกไปทางตะวันออกมากขึ้น และอาจมีกำลังแรงกว่าเดิม","machine"
"regions.philippines.la_nina_note","Wetter, with more typhoons crossing the islands.","ฝนมากกว่าปกติ และมีไต้ฝุ่นพัดผ่านหมู่เกาะมากขึ้น","machine"
"regions.mainland-southeast-asia.name","Vietnam, Thailand, Cambodia, Laos and Myanmar","เวียดนาม ไทย กัมพูชา ลาว และเมียนมา","machine"
"regions.mainland-southeast-asia.el_nino_note","Hotter, drier dry season; late monsoon onset; low Mekong flows and salt intrusion in the delta.","ฤดูแล้งร้อนและแห้งกว่าปกติ มรสุมมาช้า น้ำในแม่น้ำโขงน้อย และน้ำเค็มรุกเข้าพื้นที่ปากแม่น้ำ","machine"
"regions.mainland-southeast-asia.la_nina_note","Wetter monsoon and more floods.","มรสุมมีฝนมากกว่าปกติ และเกิดน้ำท่วมมากขึ้น","machine"
"regions.southern-china.name","Southern China and the Yangtze basin","จีนตอนใต้และลุ่มแม่น้ำแยงซี","machine"
"regions.southern-china.el_nino_note","Wetter winter and spring, and the summer after a strong El Niño often brings Yangtze flooding (1998, 2016).","ฤดูหนาวและฤดูใบไม้ผลิมีฝนมากกว่าปกติ และในฤดูร้อนหลังเอลนีโญกำลังแรง แม่น้ำแยงซีมักเกิดน้ำท่วม (ปี 1998 และ 2016)","machine"
"regions.southern-china.la_nina_note","Colder, drier winters; signal is variable.","ฤดูหนาวหนาวกว่าและแห้งกว่าปกติ สัญญาณไม่สม่ำเสมอ","machine"
"regions.northern-china-korea-japan.name","Northern China, Korea and Japan","จีนตอนเหนือ เกาหลี และญี่ปุ่น","machine"
"regions.northern-china-korea-japan.el_nino_note","Winters lean mild; summer signal is weak and mixed.","ฤดูหนาวมีแนวโน้มอบอุ่นกว่าปกติ สัญญาณในฤดูร้อนอ่อนและไม่ชัดเจน","machine"
"regions.northern-china-korea-japan.la_nina_note","Winters lean cold.","ฤดูหนาวมีแนวโน้มหนาวกว่าปกติ","machine"
"regions.png-melanesia.name","Papua New Guinea, Solomon Islands and Vanuatu","ปาปัวนิวกินี หมู่เกาะโซโลมอน และวานูอาตู","machine"
"regions.png-melanesia.el_nino_note","Long dry spells; highland frost and crop loss in PNG in 1997 and 2015.","มีช่วงแห้งแล้งยาวนาน ในปี 1997 และ 2015 เกิดน้ำค้างแข็งบนพื้นที่สูงและพืชผลเสียหายในปาปัวนิวกินี","machine"
"regions.png-melanesia.la_nina_note","Wetter, with cyclones more likely to the west.","ฝนมากกว่าปกติ และมีโอกาสเกิดพายุหมุนทางด้านตะวันตกมากขึ้น","machine"
"regions.central-pacific-islands.name","Kiribati, Tuvalu, Nauru and the Marshall Islands","คิริบาส ตูวาลู นาอูรู และหมู่เกาะมาร์แชลล์","machine"
"regions.central-pacific-islands.el_nino_note","Rain moves toward the central Pacific; equatorial atolls become much wetter, with higher sea levels in some areas.","ฝนเคลื่อนไปทางแปซิฟิกตอนกลาง เกาะปะการังใกล้เส้นศูนย์สูตรมีฝนมากขึ้นมาก และบางพื้นที่ระดับน้ำทะเลสูงขึ้น","machine"
"regions.central-pacific-islands.la_nina_note","Severe drought on equatorial atolls.","เกาะปะการังใกล้เส้นศูนย์สูตรแห้งแล้งรุนแรง","machine"
"regions.southwest-pacific-islands.name","Fiji, Tonga, Samoa, Cook Islands and New Caledonia","ฟิจิ ตองงา ซามัว หมู่เกาะคุก และนิวแคลิโดเนีย","machine"
"regions.southwest-pacific-islands.el_nino_note","The main rain band shifts northeast, so Fiji, Tonga and New Caledonia tend to be drier. Cyclones can reach farther east than usual.","แถบฝนหลักเลื่อนไปทางตะวันออกเฉียงเหนือ ทำให้ฟิจิ ตองงา และนิวแคลิโดเนียมีแนวโน้มแห้งกว่าปกติ พายุหมุนอาจไปถึงพื้นที่ทางตะวันออกไกลกว่าปกติ","machine"
"regions.southwest-pacific-islands.la_nina_note","Wetter wet season.","ฤดูฝนมีฝนมากกว่าปกติ","machine"
"regions.eastern-australia.name","Eastern and northern Australia","ออสเตรเลียตะวันออกและตอนเหนือ","machine"
"regions.eastern-australia.el_nino_note","Winter and spring rain is usually well below normal, with more heatwaves and bushfire risk; the northern wet season starts later.","ฝนในฤดูหนาวและฤดูใบไม้ผลิมักน้อยกว่าปกติมาก มีคลื่นความร้อนและความเสี่ยงไฟป่ามากขึ้น ฤดูฝนทางตอนเหนือเริ่มช้ากว่าปกติ","machine"
"regions.eastern-australia.la_nina_note","Wetter, with more floods and more tropical cyclones.","ฝนมากกว่าปกติ มีน้ำท่วมและพายุหมุนเขตร้อนมากขึ้น","machine"
"regions.southwest-australia.name","Southwestern and southern Australia","ออสเตรเลียตะวันตกเฉียงใต้และตอนใต้","machine"
"regions.southwest-australia.el_nino_note","Signal is weaker than in the east.","สัญญาณอ่อนกว่าทางตะวันออก","machine"
"regions.southwest-australia.la_nina_note","Weak signal.","สัญญาณอ่อน","machine"
"regions.new-zealand.name","New Zealand","นิวซีแลนด์","machine"
"regions.new-zealand.el_nino_note","Stronger westerly winds: drier in the northeast, wetter in the southwest, cooler overall.","ลมตะวันตกแรงขึ้น ทางตะวันออกเฉียงเหนือแห้งกว่าปกติ ทางตะวันตกเฉียงใต้ฝนมากกว่าปกติ และโดยรวมอากาศเย็นกว่าปกติ","machine"
"regions.new-zealand.la_nina_note","More northeasterly winds bring rain to the north and east.","ลมตะวันออกเฉียงเหนือมีมากขึ้น นำฝนมาสู่ทางเหนือและทางตะวันออก","machine"
"regions.east-africa-short-rains.name","Kenya, Somalia, southern Ethiopia, Uganda and northern Tanzania","เคนยา โซมาเลีย เอธิโอเปียตอนใต้ ยูกันดา และแทนซาเนียตอนเหนือ","machine"
"regions.east-africa-short-rains.el_nino_note","The October-December short rains are usually heavy, with flooding along rivers and in low areas. 1997 and 2023 saw severe floods.","ฝนช่วงสั้นเดือน ต.ค.–ธ.ค. มักตกหนัก เกิดน้ำท่วมริมแม่น้ำและในพื้นที่ต่ำ ปี 1997 และ 2023 เกิดน้ำท่วมรุนแรง","machine"
"regions.east-africa-short-rains.la_nina_note","Short rains fail more often; repeated La Niña years led to the 2020-23 Horn of Africa drought.","ฝนช่วงสั้นไม่ตกตามที่ควรบ่อยขึ้น ปีที่เกิดลานีญาต่อเนื่องกันทำให้เกิดความแห้งแล้งในแถบจะงอยแอฟริกาช่วงปี 2020–23","machine"
"regions.ethiopia-sudan-summer.name","Ethiopian highlands, Eritrea and Sudan (summer rains)","พื้นที่สูงของเอธิโอเปีย เอริเทรีย และซูดาน (ฝนฤดูร้อน)","machine"
"regions.ethiopia-sudan-summer.el_nino_note","The main kiremt rains tend to be weaker; 2015 brought a severe drought in Ethiopia.","ฝนหลักช่วงคีเรมต์มีแนวโน้มน้อยลง ปี 2015 เกิดความแห้งแล้งรุนแรงในเอธิโอเปีย","machine"
"regions.ethiopia-sudan-summer.la_nina_note","Weak tendency toward wetter summers.","มีแนวโน้มอ่อน ๆ ว่าฤดูร้อนจะมีฝนมากกว่าปกติ","machine"
"regions.southern-africa.name","Southern Africa","แอฟริกาตอนใต้","machine"
"regions.southern-africa.el_nino_note","Summer rains are usually below normal with hot spells; maize harvests failed widely in 1992, 2016 and 2024.","ฝนฤดูร้อนมักน้อยกว่าปกติ และมีช่วงอากาศร้อน ในปี 1992, 2016 และ 2024 ผลผลิตข้าวโพดเสียหายเป็นบริเวณกว้าง","machine"
"regions.southern-africa.la_nina_note","Wetter summers with more floods.","ฤดูร้อนมีฝนมากกว่าปกติ และมีน้ำท่วมมากขึ้น","machine"
"regions.madagascar.name","Madagascar","มาดากัสการ์","machine"
"regions.madagascar.el_nino_note","The south and west tend to be drier; cyclone activity shifts.","ทางใต้และทางตะวันตกมักแห้งกว่าปกติ บริเวณที่เกิดพายุไซโคลนเปลี่ยนไป","machine"
"regions.madagascar.la_nina_note","Weak tendency toward wetter.","มีแนวโน้มเล็กน้อยว่าจะมีฝนมากขึ้น","machine"
"regions.sahel.name","The Sahel and northern Nigeria","ซาเฮลและภาคเหนือของไนจีเรีย","machine"
"regions.sahel.el_nino_note","Tendency toward a weaker rainy season, but Atlantic and Indian Ocean temperatures matter more here.","มีแนวโน้มว่าฤดูฝนจะอ่อนกว่าปกติ แต่ที่นี่อุณหภูมิของมหาสมุทรแอตแลนติกและมหาสมุทรอินเดียมีผลมากกว่า","machine"
"regions.sahel.la_nina_note","Weak tendency toward wetter.","มีแนวโน้มเล็กน้อยว่าจะมีฝนมากขึ้น","machine"
"regions.gulf-of-guinea.name","West African coast (Gulf of Guinea)","ชายฝั่งแอฟริกาตะวันตก (อ่าวกินี)","machine"
"regions.gulf-of-guinea.el_nino_note","No reliable rainfall signal; slightly warmer.","ไม่มีสัญญาณเรื่องฝนที่เชื่อถือได้ อากาศอุ่นขึ้นเล็กน้อย","machine"
"regions.gulf-of-guinea.la_nina_note","No reliable signal.","ไม่มีสัญญาณที่เชื่อถือได้","machine"
"regions.central-africa.name","Central Africa (Congo basin)","แอฟริกากลาง (ลุ่มน้ำคองโก)","machine"
"regions.central-africa.el_nino_note","Weak rainfall signal; warmer than normal is common.","สัญญาณเรื่องฝนอ่อน อากาศอุ่นกว่าปกติเป็นเรื่องที่พบได้บ่อย","machine"
"regions.central-africa.la_nina_note","No reliable signal.","ไม่มีสัญญาณที่เชื่อถือได้","machine"
"regions.southwest-asia.name","Iran, Iraq, Afghanistan, northern Pakistan and the Arabian Peninsula","อิหร่าน อิรัก อัฟกานิสถาน ภาคเหนือของปากีสถาน และคาบสมุทรอาหรับ","machine"
"regions.southwest-asia.el_nino_note","Winter and spring rains tend to be heavier, sometimes causing flash floods in dry areas.","ฝนในฤดูหนาวและฤดูใบไม้ผลิมักตกมากกว่าปกติ บางครั้งทำให้เกิดน้ำท่วมฉับพลันในพื้นที่แห้งแล้ง","machine"
"regions.southwest-asia.la_nina_note","Winter rains and snow tend to be weak; drought risk rises.","ฝนและหิมะในฤดูหนาวมักมีน้อย ความเสี่ยงจากภัยแล้งเพิ่มขึ้น","machine"
"regions.central-asia.name","Central Asia","เอเชียกลาง","machine"
"regions.central-asia.el_nino_note","Weak tendency toward wetter winters.","มีแนวโน้มเล็กน้อยว่าฤดูหนาวจะมีฝนมากขึ้น","machine"
"regions.central-asia.la_nina_note","Weak tendency toward drier winters.","มีแนวโน้มเล็กน้อยว่าฤดูหนาวจะแห้งกว่าปกติ","machine"
"regions.north-africa-mediterranean.name","North Africa and the Mediterranean","แอฟริกาเหนือและแถบเมดิเตอร์เรเนียน","machine"
