key,english,translation,status
"history","In the last {n} strong {phase} events, {season} rain here averaged {pct}. It was wetter than normal in {wet}% of them.","Pada {n} kejadian {phase} kuat yang terakhir, hujan {season} di sini rata-rata {pct}. Hujannya lebih banyak dari normal pada {wet}% kejadian itu.","machine"
"history_recent","Most recent events: {recent}.","Kejadian terbaru: {recent}.","machine"
"pct_above","{n}% above normal","{n}% di atas normal","machine"
"pct_below","{n}% below normal","{n}% di bawah normal","machine"
"near_normal","close to normal","mendekati normal","machine"
"no_data","no data","tidak ada data","machine"
"status_line","Global status: {status} (issued {issued}).","Status global: {status} (diterbitkan {issued}).","machine"
"steps_title","What to do now","Apa yang bisa dilakukan sekarang","machine"
"defer","For warnings, follow {service}. This briefing is a seasonal outlook, not a warning.","Untuk peringatan, ikuti {service}. Ringkasan ini adalah prakiraan musiman, bukan peringatan.","machine"
"ui.app_name","ENSO Ready","ENSO Ready","machine"
"ui.tagline","What this El Niño means for you, and what to do about it.","Apa arti El Niño ini bagi Anda, dan apa yang bisa Anda lakukan.","machine"
"ui.search_label","Where do you live?","Di mana Anda tinggal?","machine"
"ui.search_placeholder","Type a town or city","Ketik nama desa atau kota","machine"
"ui.use_location","Use my location","Gunakan lokasi saya","machine"
"ui.see_briefing","See my briefing","Lihat ringkasan saya","machine"
"ui.livelihood_q","What best describes you?","Mana yang paling sesuai dengan Anda?","machine"
"ui.livelihood_farmer","I farm or keep animals","Saya bertani atau beternak","machine"
"ui.livelihood_coastal","I live near the coast or a river","Saya tinggal dekat pantai atau sungai","machine"
"ui.livelihood_urban","I live in a town or city","Saya tinggal di kota","machine"
"ui.livelihood_all","Just show me everything","Tampilkan semuanya saja","machine"
"ui.tell_more","Tell me more","Jelaskan lebih lanjut","machine"
"ui.show_less","Show less","Tampilkan lebih sedikit","machine"
"ui.step_of","Step {i} of {n}","Langkah {i} dari {n}","machine"
"ui.why_matters","Why this matters","Mengapa ini penting","machine"
"ui.done","Done","Selesai","machine"
"ui.next_step","Next step","Langkah berikutnya","machine"
"ui.show_all_steps","Show all steps","Tampilkan semua langkah","machine"
"ui.minutes","about {n} minutes","sekitar {n} menit","machine"
"ui.what_now","What should I do right now?","Apa yang harus saya lakukan sekarang?","machine"
"ui.read_aloud","Read aloud","Bacakan","machine"
"ui.radio_script","30-second radio script","Naskah radio 30 detik","machine"
"ui.sms_text","SMS version","Versi SMS","machine"
"ui.sources","Sources","Sumber","machine"
"ui.updated","Data updated {date}","Data diperbarui {date}","machine"
"ui.offline_note","You are offline. Showing your last briefing from {date}.","Anda sedang offline. Ini ringkasan terakhir Anda dari {date}.","machine"
"ui.mt_banner","Machine-translated. Tap to suggest a fix.","Diterjemahkan oleh mesin. Ketuk untuk mengusulkan perbaikan.","machine"
"ui.settings","Settings","Pengaturan","machine"
"ui.text_size","Text size","Ukuran huruf","machine"
"ui.high_contrast","High contrast","Kontras tinggi","machine"
"ui.reduce_motion","Reduce motion","Kurangi gerakan","machine"
"ui.easy_read","Easy Read","Bacaan Mudah","machine"
"ui.methodology","How this works","Cara kerjanya","machine"
"ui.back","Back","Kembali","machine"
"ui.change_place","Change place","Ganti tempat","machine"
"ui.no_results","No match. Try a bigger town nearby.","Tidak ada yang cocok. Coba kota yang lebih besar di dekatnya.","machine"
"ui.region_label","Region","Wilayah","machine"
"ui.share","Share this briefing","Bagikan ringkasan ini","machine"
"ui.no_js","Search needs JavaScript. Without it, pick your country below.","Pencarian memerlukan JavaScript. Tanpa itu, pilih negara Anda di bawah.","machine"
"ui.forecast_unavailable","Seasonal model forecast not available right now (offline or busy). The outlook above uses the known pattern and past events.","Prakiraan model musiman tidak tersedia saat ini (sedang offline atau sibuk). Ringkasan di atas memakai pola yang sudah dikenal dan kejadian di masa lalu.","machine"
"ui.data_note","Data: {list}.","Data: {list}.","machine"
"ui.near","near {name}","dekat {name}","machine"
"ui.pick_map","Pick on a map","Pilih di peta","machine"
"ui.map_hint","Tap your location on the map. Zoom in for villages.","Ketuk lokasi Anda di peta. Perbesar peta untuk melihat desa.","machine"
"ui.skip","Skip to main content","Lewati ke isi utama","machine"
"ui.dyslexia","Dyslexia-friendly spacing","Jarak tulisan yang ramah disleksia","machine"
"ui.steps_shortcut_hint","Jumps to your first step.","Langsung menuju langkah pertama Anda.","machine"
"ui.loading","Getting your briefing…","Sedang mengambil ringkasan Anda…","machine"
"ui.error_title","We could not load your briefing.","Kami tidak bisa memuat ringkasan Anda.","machine"
"ui.error_body","Check your connection and try again. Your last briefing, if you had one, is kept on this phone.","Periksa koneksi Anda, lalu coba lagi. Ringkasan terakhir Anda, jika ada, tersimpan di ponsel ini.","machine"
"ui.retry","Try again","Coba lagi","machine"
"timing_coming_one","That season starts next month ({season}).","Musim itu mulai bulan depan ({season}).","machine"
"hazards.FL","flooding","banjir","machine"
"hazards.FLR","river flooding","banjir sungai","machine"
"hazards.FF","flash floods","banjir bandang","machine"
"hazards.LS","landslides","tanah longsor","machine"
"hazards.DR","drought","kekeringan","machine"
"hazards.WS","water shortage","kekurangan air","machine"
"hazards.WF","fires","kebakaran hutan dan lahan","machine"
"hazards.HZ","smoke haze","kabut asap","machine"
"hazards.HT","extreme heat","cuaca sangat panas","machine"
"hazards.EP","disease outbreaks","wabah penyakit","machine"
"hazards.CH","cholera","kolera","machine"
"hazards.RVF","Rift Valley fever","demam Rift Valley","machine"
"hazards.CS","crop stress","tanaman tumbuh kurang baik","machine"
"hazards.CF","crop failure","gagal panen","machine"
"hazards.FI","food shortages","kekurangan pangan","machine"
"hazards.TC","tropical storms","badai tropis","machine"
"hazards.TCE","tropical storms reaching farther east","badai tropis yang mencapai lebih jauh ke timur","machine"
"hazards.ST","storms","badai","machine"
"hazards.HS","high seas","gelombang laut tinggi","machine"
"hazards.SI","salt water in wells","air asin di sumur","machine"
"hazards.FR","highland frost","embun beku di dataran tinggi","machine"
"hazards.SN","low snowpack","tumpukan salju sedikit","machine"
"hazards.HSN","heavy snow","salju tebal","machine"
"hazards.CD","cold spells","cuaca dingin beberapa hari","machine"
"hazards.FLS","spring floods","banjir musim semi","machine"
"hazards.MW","a mild winter","musim dingin yang tidak terlalu dingin","machine"
"hazards.CU","a cool summer","musim panas yang sejuk","machine"
"season_with_local","{season} ({local})","{season} ({local})","machine"
"risks","Main risks: {list}.","Risiko utama: {list}.","machine"
"list_sep",", ",", ","machine"
"list_last"," and "," dan ","machine"
"forecast","The latest seasonal model forecast for {season} says {pct}.","Prakiraan model musiman terbaru untuk {season} menyebut {pct}.","machine"
"forecast_agree","That agrees with the usual pattern.","Itu sesuai dengan pola yang biasa terjadi.","machine"
"forecast_disagree","That does not agree with the usual pattern, so confidence is lower.","Hal itu tidak sesuai dengan pola yang biasa, jadi tingkat keyakinannya lebih rendah.","machine"
"forecast_weak","That is close to normal, so the pattern may be weaker this time.","Hal itu mendekati normal, jadi polanya mungkin lebih lemah kali ini.","machine"
"forecast_none","","","machine"
"forecast_partial","(Forecast covers {n} of {of} months.)","(Prakiraan mencakup {n} dari {of} bulan.)","machine"
"history_few","Too few past events have data here to give a local average.","Terlalu sedikit kejadian masa lalu yang punya data di sini untuk membuat rata-rata setempat.","machine"
"local_seasons.spring and summer","spring and summer","musim semi dan musim panas","machine"
"local_seasons.winter and spring","winter and spring","musim dingin dan musim semi","machine"
"local_seasons.the build-up and wet season","the build-up and wet season","masa menjelang hujan dan musim hujan","machine"
"local_seasons.the monsoon","the monsoon","musim muson","machine"
"local_seasons.the summer rains","the summer rains","hujan musim panas","machine"
"local_seasons.the Nordeste rainy season","the Nordeste rainy season","musim hujan Nordeste","machine"
"local_seasons.the Amazon dry season","the Amazon dry season","musim kemarau Amazon","machine"
"local_seasons.the plum rains and summer flood season","the plum rains and summer flood season","hujan awal musim panas dan musim banjir musim panas","machine"
"local_seasons.the dry season","the dry season","musim kemarau","machine"
"local_seasons.the coastal rainy season","the coastal rainy season","musim hujan di pesisir","machine"
"local_seasons.the Belg/Deyr rains","the Belg/Deyr rains","hujan Belg/Deyr","machine"
"local_seasons.the Kiremt rains","the Kiremt rains","hujan Kiremt","machine"
"local_seasons.the wet season","the wet season","musim hujan","machine"
"local_seasons.the rainy season and canícula","the rainy season and canícula","musim hujan dan canícula","machine"
"local_seasons.musim kemarau","musim kemarau","musim kemarau","machine"
"local_seasons.the southwest monsoon","the southwest monsoon","muson barat daya","machine"
"local_seasons.the northeast monsoon","the northeast monsoon","muson timur laut","machine"
"local_seasons.the winter rains","the winter rains","hujan musim dingin","machine"
"local_seasons.the short rains","the short rains","musim hujan pendek","machine"
"local_seasons.the Maha season rains","the Maha season rains","hujan musim Maha","machine"
"local_seasons.the rainy season","the rainy season","musim hujan","machine"
"local_seasons.winter","winter","musim dingin","machine"
"local_seasons.the highland rains","the highland rains","hujan di dataran tinggi","machine"
"local_seasons.the Deyr rains","the Deyr rains","hujan Deyr","machine"
"local_seasons.the Vuli rains","the Vuli rains","hujan Vuli","machine"
"local_seasons.the second rains","the second rains","musim hujan kedua","machine"
"local_seasons.spring","spring","musim semi","machine"
"pct_above_cap","more than {n}% above normal","lebih dari {n}% di atas normal","machine"
"steps.flood-docs.text","Put ID cards, land papers and phone numbers in a sealed plastic bag.","Simpan kartu identitas, surat tanah dan nomor telepon di dalam kantong plastik yang ditutup rapat.","machine"
"steps.flood-docs.why","Papers are the hardest thing to replace after a flood.","Surat-surat adalah barang yang paling sulit diganti setelah banjir.","machine"
"steps.flood-route.text","Agree with your household on a high place to go and a way to get there.","Sepakati dengan orang di rumah Anda: tempat tinggi mana yang akan dituju dan jalan mana yang dipakai ke sana.","machine"
"steps.flood-route.why","Deciding in the dark, in the rain, is when people get hurt.","Orang sering terluka saat harus memutuskan dalam keadaan gelap dan hujan.","machine"
"steps.flood-water.text","Store clean drinking water in closed containers, enough for three days.","Simpan air minum bersih dalam wadah tertutup, cukup untuk tiga hari.","machine"
"steps.flood-water.why","Floods pollute wells and taps first.","Banjir mencemari sumur dan keran lebih dulu.","machine"
"steps.flood-drains.text","Clear drains, gutters and channels near your home now.","Bersihkan saluran air, talang dan parit di dekat rumah Anda sekarang.","machine"
"steps.flood-drains.why","Blocked drains turn heavy rain into a flood in your yard.","Saluran yang tersumbat membuat hujan lebat menjadi banjir di halaman Anda.","machine"
"steps.flood-raise.text","Move food, seeds, fertiliser and valuables off the floor.","Pindahkan makanan, benih, pupuk dan barang berharga dari lantai ke tempat yang lebih tinggi.","machine"
"steps.flood-raise.why","Even shallow water ruins stored food and seed.","Air yang tidak dalam pun bisa merusak simpanan makanan dan benih.","machine"
"steps.flood-animals.text","Plan where animals can go on higher ground.","Rencanakan tempat di tanah yang lebih tinggi untuk hewan Anda.","machine"
"steps.flood-animals.why","Livestock losses are often the biggest cost of a flood.","Kehilangan hewan ternak sering menjadi kerugian terbesar dari banjir.","machine"
"steps.flood-warnings.text","Find out how your local warnings are given: radio, SMS, loudspeaker or a neighbour.","Cari tahu bagaimana peringatan di daerah Anda disampaikan: radio, SMS, pengeras suara atau lewat tetangga.","machine"
"steps.flood-warnings.why","The official warning is the signal to act.","Peringatan resmi adalah tanda untuk bertindak.","machine"
"steps.flood-medical.text","Keep a week of any daily medicines in the emergency bag.","Simpan obat harian untuk satu minggu di dalam tas darurat.","machine"
"steps.flood-medical.why","Clinics may be cut off for days.","Klinik mungkin tidak bisa dijangkau selama beberapa hari.","machine"
"steps.river-level.text","Learn where the river reached in the last big flood and stay above that line.","Ketahui sampai mana air sungai naik pada banjir besar yang lalu, dan tetaplah di atas batas itu.","machine"
"steps.river-level.why","Past high-water marks are the best local guide.","Batas air tertinggi di masa lalu adalah panduan setempat yang paling baik.","machine"
"steps.flash-avoid.text","Never cross a flooded road or dry riverbed during heavy rain.","Jangan pernah melintasi jalan yang banjir atau dasar sungai yang kering saat hujan lebat.","machine"
"steps.flash-avoid.why","Most flash-flood deaths happen in vehicles and river crossings.","Sebagian besar kematian akibat banjir bandang terjadi di dalam kendaraan dan saat menyeberangi sungai.","machine"
"steps.slide-signs.text","Watch for new cracks, tilting trees or springs on slopes above your home.","Perhatikan retakan baru, pohon yang miring atau mata air baru di lereng di atas rumah Anda.","machine"
"steps.slide-signs.why","Slopes give warning signs before they fail.","Lereng memberi tanda peringatan sebelum runtuh.","machine"
"steps.slide-move.text","If you live below a steep slope, arrange a safer place to sleep during heavy rain.","Jika Anda tinggal di bawah lereng yang terjal, siapkan tempat yang lebih aman untuk tidur saat hujan lebat.","machine"
"steps.slide-move.why","Landslides mostly strike at night after days of rain.","Tanah longsor paling sering terjadi pada malam hari setelah hujan beberapa hari.","machine"
"steps.drought-store.text","Fix leaks and add water storage: tanks, drums, or a covered pit.","Perbaiki kebocoran dan tambah tempat penyimpanan air: tangki, drum, atau lubang yang ditutup.","machine"
"steps.drought-store.why","Every litre saved now is a litre you do not have to carry later.","Setiap liter yang dihemat sekarang adalah satu liter yang tidak perlu Anda angkut nanti.","machine"
"steps.drought-seed.text","Ask your extension officer about early-maturing or drought-tolerant seed.","Tanyakan kepada petugas penyuluh pertanian tentang benih yang cepat panen atau tahan kekeringan.","machine"
"steps.drought-seed.why","Short-season crops can finish before the rains stop.","Tanaman umur pendek bisa dipanen sebelum hujan berhenti.","machine"
"steps.drought-plant.text","Plant staggered: some early, some at normal time, not all at once.","Tanam bertahap: sebagian lebih awal, sebagian pada waktu biasa, jangan semua sekaligus.","machine"
"steps.drought-plant.why","Spreads the risk of a false start to the rains.","Kalau hujan pertama ternyata berhenti lagi, tidak semua tanaman ikut rusak.","machine"
"steps.drought-fodder.text","Cut and store extra fodder; consider selling weak animals early.","Potong dan simpan pakan ternak cadangan. Pikirkan menjual ternak yang lemah lebih awal.","machine"
"steps.drought-fodder.why","Prices fall once everyone sells at the same time.","Harga turun kalau semua orang menjual pada waktu yang sama.","machine"
"steps.drought-food.text","Buy staple food a little at a time now while prices are normal.","Beli bahan makanan pokok sedikit demi sedikit sekarang, selagi harga masih normal.","machine"
"steps.drought-food.why","Food prices rise fastest when harvests fail.","Harga makanan naik paling cepat saat panen gagal.","machine"
"steps.drought-share.text","Agree with neighbours how a shared well or tank will be rationed.","Sepakati dengan tetangga cara membagi air dari sumur atau tandon bersama.","machine"
"steps.drought-share.why","Agreed rules prevent conflict when water gets short.","Aturan yang disepakati mencegah pertengkaran saat air menipis.","machine"
"steps.droughtne-store.text","Store water and plan irrigation if you are in the north or east.","Simpan air dan rencanakan pengairan jika Anda berada di wilayah utara atau timur.","machine"
"steps.droughtne-store.why","El Niño summers are often dry there.","Musim panas saat El Niño sering kering di sana.","machine"
"steps.water-reuse.text","Reuse washing water for gardens and toilets.","Pakai lagi air bekas cucian untuk kebun dan toilet.","machine"
"steps.water-reuse.why","Cuts household water use by a third.","Cara ini mengurangi pemakaian air rumah tangga sekitar sepertiga.","machine"
"steps.water-schedule.text","Learn your city's water rationing schedule and fill containers on supply days.","Cari tahu jadwal pembagian air di kota Anda, dan isi wadah air pada hari air mengalir.","machine"
"steps.water-schedule.why","Cities ration during dry seasons; knowing the day avoids empty taps.","Saat musim kemarau, kota menggilir aliran air. Kalau Anda tahu harinya, Anda bisa menampung air lebih dulu supaya tidak kehabisan.","machine"
"steps.fire-clear.text","Clear dry grass and brush at least 10 metres around buildings.","Bersihkan rumput kering dan semak sejauh paling sedikit 10 meter di sekitar bangunan.","machine"
"steps.fire-clear.why","A cleared strip stops most grass fires reaching a house.","Jalur yang bersih menahan sebagian besar kebakaran rumput agar tidak sampai ke rumah.","machine"
"steps.fire-noburn.text","Do not burn fields or rubbish on hot, windy days.","Jangan membakar lahan atau sampah pada hari yang panas dan berangin.","machine"
"steps.fire-noburn.why","Most large fires start as a controlled burn that escaped.","Sebagian besar kebakaran besar berawal dari pembakaran terkendali yang lepas kendali.","machine"
"steps.bush-plan.text","Make a leave-early plan and follow your fire service's danger ratings.","Buat rencana untuk pergi lebih awal, dan ikuti tingkat bahaya kebakaran dari dinas pemadam kebakaran.","machine"
"steps.bush-plan.why","Leaving late is the most dangerous choice in a bushfire.","Pergi terlambat adalah pilihan paling berbahaya saat kebakaran semak.","machine"
"steps.wild-plan.text","Prepare an evacuation bag and know two ways out of your area.","Siapkan tas evakuasi dan ketahui dua jalan keluar dari daerah Anda.","machine"
"steps.wild-plan.why","Wildfires can close the main road within minutes.","Kebakaran hutan bisa menutup jalan utama dalam hitungan menit.","machine"
"steps.haze-mask.text","Keep masks for smoke days and a room that can be closed off.","Sediakan masker untuk hari berasap, dan satu ruangan yang bisa ditutup rapat.","machine"
"steps.haze-mask.why","Smoke haze harms children and the elderly most.","Kabut asap paling membahayakan anak-anak dan orang lanjut usia.","machine"
"steps.heat-hours.text","Move hard work to early morning and late afternoon.","Lakukan pekerjaan berat pada pagi-pagi sekali dan sore hari.","machine"
"steps.heat-hours.why","Heat illness peaks in the middle of the day.","Sakit karena panas paling banyak terjadi pada tengah hari.","machine"
"steps.heat-check.text","Check daily on elderly neighbours and people living alone.","Tengok tetangga lanjut usia dan orang yang tinggal sendiri setiap hari.","machine"
"steps.heat-check.why","Most heat deaths happen quietly at home.","Sebagian besar kematian akibat panas terjadi diam-diam di rumah.","machine"
"steps.heat-water.text","Drink water often, before you feel thirsty.","Minum air sering, sebelum Anda merasa haus.","machine"
"steps.heat-water.why","Thirst comes late when the body is already short of water.","Rasa haus datang terlambat, saat tubuh sudah kekurangan air.","machine"
"steps.disease-water.text","Boil or treat drinking water when floods reach wells or pipes.","Rebus atau olah air minum jika banjir mencapai sumur atau pipa.","machine"
"steps.disease-water.why","Cholera and diarrhoea spread through flood water.","Kolera dan diare menyebar lewat air banjir.","machine"
"steps.disease-mosquito.text","Empty standing water around the home every few days and use nets.","Buang genangan air di sekitar rumah setiap beberapa hari, dan pakai kelambu.","machine"
"steps.disease-mosquito.why","Mosquito diseases rise after heavy rain.","Penyakit dari nyamuk meningkat setelah hujan lebat.","machine"
"steps.cholera-ors.text","Keep oral rehydration salts at home and know the nearest clinic.","Sediakan oralit di rumah dan ketahui klinik terdekat.","machine"
"steps.cholera-ors.why","Fast rehydration saves lives in cholera outbreaks.","Mengganti cairan tubuh dengan cepat menyelamatkan nyawa saat wabah kolera.","machine"
"steps.rvf-animals.text","Report sudden animal deaths or abortions to a vet, and avoid handling sick animals.","Laporkan kematian hewan yang mendadak atau keguguran ternak kepada dokter hewan. Jangan memegang hewan yang sakit.","machine"
"steps.rvf-animals.why","Rift Valley fever spreads to people from sick livestock after floods.","Demam Rift Valley menular ke manusia dari ternak yang sakit setelah banjir.","machine"
"steps.crop-mulch.text","Mulch fields to hold soil moisture.","Tutup permukaan tanah dengan mulsa agar tanah tetap lembap.","machine"
"steps.crop-mulch.why","Mulch can keep soil moist for an extra week or two.","Mulsa bisa menjaga tanah tetap lembap satu sampai dua minggu lebih lama.","machine"
"steps.cropfail-diversify.text","Plant a mix of crops, including some that need less water.","Tanam beberapa jenis tanaman, termasuk yang butuh sedikit air.","machine"
"steps.cropfail-diversify.why","One failed crop hurts less when others survive.","Kalau satu tanaman gagal, kerugian lebih kecil bila tanaman lain tetap hidup.","machine"
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","Tanyakan tentang asuransi tanaman atau program bantuan kelompok tani sebelum menanam.","machine"
"steps.cropfail-insurance.why","Most schemes close their sign-up before the season starts.","Sebagian besar program menutup pendaftaran sebelum musim tanam mulai.","machine"
"steps.food-network.text","Find out which local groups give food or cash support and how to register.","Cari tahu kelompok setempat mana yang memberi bantuan makanan atau uang, dan cara mendaftarnya.","machine"
"steps.food-network.why","Registering early avoids queues when help arrives.","Mendaftar lebih awal membuat Anda tidak perlu antre saat bantuan datang.","machine"
"steps.hurr-kit.text","Prepare a hurricane kit: water, food, torch, radio, medicines, documents.","Siapkan tas siaga badai: air, makanan, senter, radio, obat, dan dokumen.","machine"
"steps.hurr-kit.why","Shops and power may be out for days after a storm.","Toko bisa tutup dan listrik bisa padam sampai berhari-hari setelah badai.","machine"
"steps.hurr-shelter.text","Know your nearest shelter and how you will get there.","Ketahui tempat penampungan terdekat dan cara Anda pergi ke sana.","machine"
"steps.hurr-shelter.why","Shelters fill fast once a warning is issued.","Tempat penampungan cepat penuh setelah peringatan dikeluarkan.","machine"
"steps.typh-kit.text","Prepare a typhoon kit: water, food, torch, radio, medicines, documents.","Siapkan tas siaga topan: air, makanan, senter, radio, obat, dan dokumen.","machine"
"steps.typh-kit.why","Shops and power may be out for days after a storm.","Toko bisa tutup dan listrik bisa padam sampai berhari-hari setelah badai.","machine"
"steps.typh-boats.text","Fishers: agree a safe harbour plan and follow no-sail warnings.","Nelayan: sepakati rencana berlindung di pelabuhan yang aman, dan patuhi larangan melaut.","machine"
"steps.typh-boats.why","Most typhoon deaths at sea are boats caught out.","Sebagian besar korban topan di laut adalah perahu yang masih berada di laut saat badai datang.","machine"
"steps.cyc-kit.text","Prepare a cyclone kit: water, food, torch, radio, medicines, documents.","Siapkan tas siaga siklon: air, makanan, senter, radio, obat, dan dokumen.","machine"
"steps.cyc-kit.why","Shops and power may be out for days after a storm.","Toko bisa tutup dan listrik bisa padam sampai berhari-hari setelah badai.","machine"
"steps.cyc-roof.text","Tie down or repair loose roofing before the season.","Ikat atau perbaiki atap yang longgar sebelum musim siklon.","machine"
"steps.cyc-roof.why","Loose roof sheets are the main cause of cyclone damage and injury.","Lembaran atap yang longgar adalah penyebab utama kerusakan dan luka saat siklon.","machine"
"steps.cycmoz-plan.text","Know your evacuation route and shelter before the cyclone season.","Ketahui jalur evakuasi dan tempat penampungan Anda sebelum musim siklon.","machine"
"steps.cycmoz-plan.why","Cyclones in the Mozambique Channel bring floods far inland.","Siklon di Selat Mozambik membawa banjir sampai jauh ke daratan.","machine"
"steps.cycshift-plan.text","Prepare for cyclones even if your island is rarely hit.","Bersiaplah menghadapi siklon, walaupun pulau Anda jarang terkena.","machine"
"steps.cycshift-plan.why","During El Niño, cyclones form and travel farther east than usual.","Saat El Niño, siklon terbentuk dan bergerak lebih jauh ke timur daripada biasanya.","machine"
"steps.storm-trees.text","Trim weak branches and secure loose items outdoors.","Pangkas dahan yang lemah dan amankan barang yang mudah terbawa angin di luar rumah.","machine"
"steps.storm-trees.why","Falling branches cause most storm damage to homes.","Dahan yang jatuh adalah penyebab terbesar kerusakan rumah saat badai.","machine"
"steps.seas-move.text","Move valuables and sleeping areas away from the shoreline during king tides.","Pindahkan barang berharga dan tempat tidur jauh dari garis pantai saat air pasang sangat tinggi.","machine"
"steps.seas-move.why","Sea level is higher than normal on Pacific atolls during El Niño.","Permukaan laut lebih tinggi daripada biasanya di atol-atol Pasifik saat El Niño.","machine"
"steps.salt-store.text","Store fresh water before the dry season; test wells for salt.","Simpan air bersih sebelum musim kemarau; periksa apakah air sumur menjadi asin.","machine"
"steps.salt-store.why","Low river flow lets sea water push into wells and canals.","Aliran sungai yang kecil membuat air laut masuk ke sumur dan saluran air.","machine"
"steps.frost-cover.text","Cover seedlings at night and keep seed for replanting.","Tutup bibit tanaman pada malam hari dan simpan benih untuk tanam ulang.","machine"
"steps.frost-cover.why","Highland frost during dry spells can kill a whole crop overnight.","Embun beku di dataran tinggi saat masa kering bisa mematikan seluruh tanaman dalam satu malam.","machine"
"steps.snow-water.text","Expect lower rivers next summer; plan irrigation and water use early.","Perkirakan air sungai lebih rendah pada musim panas depan; rencanakan pengairan dan pemakaian air lebih awal.","machine"
"steps.snow-water.why","Less winter snow means less water later in the year.","Salju musim dingin yang lebih sedikit berarti air lebih sedikit pada bulan-bulan berikutnya.","machine"
"steps.snow-kit.text","Keep extra food, heating fuel and medicines in case roads close.","Siapkan tambahan makanan, bahan bakar penghangat, dan obat-obatan jika jalan tertutup.","machine"
"steps.snow-kit.why","Heavy snow can cut off towns for days.","Salju tebal bisa membuat kota terputus selama beberapa hari.","machine"
"steps.cold-heat.text","Check heating, insulation and warm clothing before winter.","Periksa alat penghangat, penahan dingin rumah, dan pakaian hangat sebelum musim dingin.","machine"
"steps.cold-heat.why","Cold snaps hit older people and babies hardest.","Udara dingin yang datang mendadak paling berat dirasakan oleh orang lanjut usia dan bayi.","machine"
"steps.spring-melt.text","Expect higher rivers in spring when heavy snow melts.","Perkirakan air sungai lebih tinggi pada musim semi, saat salju tebal mencair.","machine"
