key,english,translation,status
"status_line","Global status: {status} (issued {issued}).","বিশ্ব পরিস্থিতি: {status} ({issued} তারিখে জানানো)।","machine"
"steps_title","What to do now","এখন কী করবেন","machine"
"defer","For warnings, follow {service}. This briefing is a seasonal outlook, not a warning.","সতর্কবার্তার জন্য {service} অনুসরণ করুন। এই তথ্য মৌসুমি পূর্বাভাস, কোনো সতর্কবার্তা নয়।","machine"
"ui.app_name","ENSO Ready","ENSO Ready","machine"
"ui.tagline","What this El Niño means for you, and what to do about it.","এই এল নিনো আপনার জন্য কী বোঝায়, আর আপনি কী করতে পারেন।","machine"
"ui.search_label","Where do you live?","আপনি কোথায় থাকেন?","machine"
"ui.search_placeholder","Type a town or city","গ্রাম বা শহরের নাম লিখুন","machine"
"ui.use_location","Use my location","আমার অবস্থান ব্যবহার করুন","machine"
"ui.see_briefing","See my briefing","আমার তথ্য দেখুন","machine"
"ui.livelihood_q","What best describes you?","আপনার সঙ্গে কোনটি বেশি মেলে?","machine"
"ui.livelihood_farmer","I farm or keep animals","আমি চাষ করি বা পশু পালন করি","machine"
"ui.livelihood_coastal","I live near the coast or a river","আমি সমুদ্র বা নদীর কাছে থাকি","machine"
"ui.livelihood_urban","I live in a town or city","আমি শহরে থাকি","machine"
"ui.livelihood_all","Just show me everything","সব কিছু দেখান","machine"
"ui.tell_more","Tell me more","আরও জানুন","machine"
"ui.show_less","Show less","কম দেখান","machine"
"ui.step_of","Step {i} of {n}","ধাপ {i}, মোট {n}টির মধ্যে","machine"
"ui.why_matters","Why this matters","এটি কেন জরুরি","machine"
"ui.done","Done","হয়ে গেছে","machine"
"ui.next_step","Next step","পরের ধাপ","machine"
"ui.show_all_steps","Show all steps","সব ধাপ দেখান","machine"
"ui.minutes","about {n} minutes","প্রায় {n} মিনিট","machine"
"ui.what_now","What should I do right now?","এখন আমার কী করা উচিত?","machine"
"ui.read_aloud","Read aloud","পড়ে শোনান","machine"
"ui.radio_script","30-second radio script","রেডিওর জন্য ৩০ সেকেন্ডের পাঠ","machine"
"ui.sms_text","SMS version","এসএমএস সংস্করণ","machine"
"ui.sources","Sources","তথ্যের সূত্র","machine"
"ui.updated","Data updated {date}","তথ্য হালনাগাদ করা হয়েছে {date}","machine"
"ui.offline_note","You are offline. Showing your last briefing from {date}.","আপনি অফলাইনে আছেন। {date} তারিখের আপনার শেষ বিবরণটি দেখানো হচ্ছে।","machine"
"ui.mt_banner","Machine-translated. Tap to suggest a fix.","যন্ত্র দিয়ে অনুবাদ করা। ভুল শোধরানোর পরামর্শ দিতে ট্যাপ করুন।","machine"
"ui.settings","Settings","সেটিংস","machine"
"ui.text_size","Text size","লেখার আকার","machine"
"ui.high_contrast","High contrast","স্পষ্ট রঙের পার্থক্য","machine"
"ui.reduce_motion","Reduce motion","নড়াচড়া কমান","machine"
"ui.easy_read","Easy Read","সহজ পাঠ","machine"
"ui.methodology","How this works","এটি কীভাবে কাজ করে","machine"
"ui.back","Back","ফিরে যান","machine"
"ui.change_place","Change place","জায়গা বদলান","machine"
"ui.no_results","No match. Try a bigger town nearby.","কিছু মিলল না। কাছের বড় কোনো শহর দিয়ে চেষ্টা করুন।","machine"
"ui.region_label","Region","অঞ্চল","machine"
"ui.share","Share this briefing","এই বিবরণ শেয়ার করুন","machine"
"ui.no_js","Search needs JavaScript. Without it, pick your country below.","খোঁজার জন্য জাভাস্ক্রিপ্ট দরকার। সেটি না থাকলে নিচ থেকে আপনার দেশ বেছে নিন।","machine"
"ui.forecast_unavailable","Seasonal model forecast not available right now (offline or busy). The outlook above uses the known pattern and past events.","মৌসুমি মডেলের পূর্বাভাস এখন পাওয়া যাচ্ছে না (অফলাইন বা ব্যস্ত)। উপরের ধারণাটি জানা ধরন ও আগের ঘটনাগুলোর উপর ভিত্তি করে বলা হয়েছে।","machine"
"ui.data_note","Data: {list}.","তথ্য: {list}।","machine"
"ui.near","near {name}","{name}-এর কাছে","machine"
"ui.pick_map","Pick on a map","মানচিত্রে বেছে নিন","machine"
"ui.map_hint","Tap your location on the map. Zoom in for villages.","মানচিত্রে আপনার জায়গায় ট্যাপ করুন। গ্রাম দেখতে জুম করে বড় করুন।","machine"
"ui.skip","Skip to main content","মূল অংশে যান","machine"
"ui.dyslexia","Dyslexia-friendly spacing","ডিসলেক্সিয়ার জন্য সুবিধাজনক ফাঁক","machine"
"ui.steps_shortcut_hint","Jumps to your first step.","আপনার প্রথম ধাপে নিয়ে যায়।","machine"
"ui.loading","Getting your briefing…","আপনার সংক্ষিপ্ত তথ্য আনা হচ্ছে…","machine"
"ui.error_title","We could not load your briefing.","আমরা আপনার সংক্ষিপ্ত তথ্য আনতে পারিনি।","machine"
"ui.error_body","Check your connection and try again. Your last briefing, if you had one, is kept on this phone.","আপনার সংযোগ দেখে নিন, তারপর আবার চেষ্টা করুন। আগের তথ্য থাকলে সেটি এই ফোনে রাখা আছে।","machine"
"ui.retry","Try again","আবার চেষ্টা করুন","machine"
"timing_coming_one","That season starts next month ({season}).","সেই মৌসুম পরের মাসে শুরু হবে ({season})।","machine"
"hazards.FL","flooding","বন্যা","machine"
"hazards.FLR","river flooding","নদীর বন্যা","machine"
"hazards.FF","flash floods","আকস্মিক বন্যা","machine"
"hazards.LS","landslides","ভূমিধস","machine"
"hazards.DR","drought","খরা","machine"
"hazards.WS","water shortage","পানির অভাব","machine"
"hazards.WF","fires","আগুন","machine"
"hazards.HZ","smoke haze","ধোঁয়াশা","machine"
"hazards.HT","extreme heat","তীব্র গরম","machine"
"hazards.EP","disease outbreaks","রোগ ছড়িয়ে পড়া","machine"
"hazards.CH","cholera","কলেরা","machine"
"hazards.RVF","Rift Valley fever","রিফট ভ্যালি জ্বর","machine"
"hazards.CS","crop stress","ফসলের ক্ষতি","machine"
"hazards.CF","crop failure","ফসল নষ্ট হয়ে যাওয়া","machine"
"hazards.FI","food shortages","খাদ্যের অভাব","machine"
"hazards.TC","tropical storms","ঘূর্ণিঝড়","machine"
"hazards.TCE","tropical storms reaching farther east","ঘূর্ণিঝড় আরও পূর্ব দিকে পৌঁছানো","machine"
"hazards.ST","storms","ঝড়","machine"
"hazards.HS","high seas","উত্তাল সমুদ্র","machine"
"hazards.SI","salt water in wells","কুয়ার পানিতে লবণ","machine"
"hazards.FR","highland frost","উঁচু এলাকায় হিম পড়া","machine"
"hazards.SN","low snowpack","কম বরফ জমা","machine"
"hazards.HSN","heavy snow","ভারী তুষারপাত","machine"
"hazards.CD","cold spells","তীব্র শীত","machine"
"hazards.FLS","spring floods","বসন্তকালের বন্যা","machine"
"hazards.MW","a mild winter","কম ঠান্ডার শীতকাল","machine"
"hazards.CU","a cool summer","কম গরমের গ্রীষ্মকাল","machine"
"season_with_local","{season} ({local})","{season} ({local})","machine"
"risks","Main risks: {list}.","প্রধান ঝুঁকি: {list}।","machine"
"list_sep",", ",", ","machine"
"list_last"," and "," ও ","machine"
"forecast","The latest seasonal model forecast for {season} says {pct}.","{season}-এর জন্য সর্বশেষ মৌসুমি মডেলের পূর্বাভাস বলছে {pct}।","machine"
"forecast_agree","That agrees with the usual pattern.","এটি সাধারণ ধরনের সঙ্গে মিলে যায়।","machine"
"forecast_disagree","That does not agree with the usual pattern, so confidence is lower.","এটা চেনা ধরনের সঙ্গে মিলছে না, তাই ভরসা কম।","machine"
"forecast_weak","That is close to normal, so the pattern may be weaker this time.","এটা স্বাভাবিকের কাছাকাছি, তাই এবার ধরনটা দুর্বল হতে পারে।","machine"
"forecast_none","","","machine"
"forecast_partial","(Forecast covers {n} of {of} months.)","(পূর্বাভাসে {n} মাস আছে, মোট {of} মাসের মধ্যে।)","machine"
"history_few","Too few past events have data here to give a local average.","এখানে আগের ঘটনার তথ্য খুব কম, তাই স্থানীয় গড় দেওয়া যাচ্ছে না।","machine"
"local_seasons.spring and summer","spring and summer","বসন্ত ও গ্রীষ্ম","machine"
"local_seasons.winter and spring","winter and spring","শীত ও বসন্ত","machine"
"local_seasons.the build-up and wet season","the build-up and wet season","গুমোট গরমের সময় ও বর্ষার মরসুম","machine"
"local_seasons.the monsoon","the monsoon","বর্ষা","machine"
"local_seasons.the summer rains","the summer rains","গ্রীষ্মের বৃষ্টি","machine"
"local_seasons.the Nordeste rainy season","the Nordeste rainy season","নর্দেস্তে অঞ্চলের বর্ষাকাল","machine"
"local_seasons.the Amazon dry season","the Amazon dry season","আমাজনের শুকনো মরসুম","machine"
"local_seasons.the plum rains and summer flood season","the plum rains and summer flood season","প্লাম বৃষ্টি ও গ্রীষ্মের বন্যার সময়","machine"
"local_seasons.the dry season","the dry season","শুকনো মরসুম","machine"
"local_seasons.the coastal rainy season","the coastal rainy season","উপকূলের বর্ষাকাল","machine"
"local_seasons.the Belg/Deyr rains","the Belg/Deyr rains","বেলগ/দেইর বৃষ্টি","machine"
"local_seasons.the Kiremt rains","the Kiremt rains","কিরেম্‌ত বৃষ্টি","machine"
"local_seasons.the wet season","the wet season","বর্ষার মরসুম","machine"
"local_seasons.the rainy season and canícula","the rainy season and canícula","বর্ষাকাল ও কানিকুলা","machine"
"local_seasons.musim kemarau","musim kemarau","মুসিম কেমারাউ","machine"
"local_seasons.the southwest monsoon","the southwest monsoon","দক্ষিণ-পশ্চিম মৌসুমি বর্ষা","machine"
"local_seasons.the northeast monsoon","the northeast monsoon","উত্তর-পূর্ব মৌসুমি বর্ষা","machine"
"local_seasons.the winter rains","the winter rains","শীতের বৃষ্টি","machine"
"local_seasons.the short rains","the short rains","ছোট বৃষ্টির মরসুম","machine"
"local_seasons.the Maha season rains","the Maha season rains","মাহা মরসুমের বৃষ্টি","machine"
"local_seasons.the rainy season","the rainy season","বর্ষাকাল","machine"
"local_seasons.winter","winter","শীত","machine"
"local_seasons.the highland rains","the highland rains","পাহাড়ি এলাকার বৃষ্টি","machine"
"local_seasons.the Deyr rains","the Deyr rains","দেইর বৃষ্টি","machine"
"local_seasons.the Vuli rains","the Vuli rains","ভুলি বৃষ্টি","machine"
"local_seasons.the second rains","the second rains","দ্বিতীয় বৃষ্টির মরসুম","machine"
"local_seasons.spring","spring","বসন্ত","machine"
"pct_above_cap","more than {n}% above normal","স্বাভাবিকের চেয়ে {n}% এর বেশি","machine"
"steps.flood-docs.text","Put ID cards, land papers and phone numbers in a sealed plastic bag.","পরিচয়পত্র, জমির কাগজ আর ফোন নম্বর একটি বন্ধ প্লাস্টিকের ব্যাগে রাখুন।","machine"
"steps.flood-docs.why","Papers are the hardest thing to replace after a flood.","বন্যার পরে কাগজপত্র আবার পাওয়াই সবচেয়ে কঠিন।","machine"
"steps.flood-route.text","Agree with your household on a high place to go and a way to get there.","উঁচু কোন জায়গায় যাবেন আর কোন পথে যাবেন, তা পরিবারের সবার সঙ্গে ঠিক করে রাখুন।","machine"
"steps.flood-route.why","Deciding in the dark, in the rain, is when people get hurt.","অন্ধকারে, বৃষ্টির মধ্যে ঠিক করতে গেলেই মানুষ আঘাত পায়।","machine"
"steps.flood-water.text","Store clean drinking water in closed containers, enough for three days.","ঢাকনা দেওয়া পাত্রে পরিষ্কার খাবার পানি রাখুন, তিন দিনের জন্য যথেষ্ট।","machine"
"steps.flood-water.why","Floods pollute wells and taps first.","বন্যায় সবার আগে কুয়া আর কলের পানি নোংরা হয়।","machine"
"steps.flood-drains.text","Clear drains, gutters and channels near your home now.","এখনই বাড়ির কাছের নালা, ড্রেন আর খাল পরিষ্কার করুন।","machine"
"steps.flood-drains.why","Blocked drains turn heavy rain into a flood in your yard.","নালা বন্ধ থাকলে ভারী বৃষ্টিতে উঠানেই পানি জমে বন্যা হয়।","machine"
"steps.flood-raise.text","Move food, seeds, fertiliser and valuables off the floor.","খাবার, বীজ, সার আর দামি জিনিস মেঝে থেকে উঁচুতে তুলুন।","machine"
"steps.flood-raise.why","Even shallow water ruins stored food and seed.","অল্প পানিতেও জমানো খাবার আর বীজ নষ্ট হয়।","machine"
"steps.flood-animals.text","Plan where animals can go on higher ground.","গবাদি পশু উঁচু জায়গায় কোথায় রাখবেন, তা আগেই ঠিক করুন।","machine"
"steps.flood-animals.why","Livestock losses are often the biggest cost of a flood.","বন্যায় পশু হারানোই প্রায়ই সবচেয়ে বড় ক্ষতি।","machine"
"steps.flood-warnings.text","Find out how your local warnings are given: radio, SMS, loudspeaker or a neighbour.","আপনার এলাকায় সতর্কবার্তা কীভাবে দেওয়া হয় জেনে নিন: রেডিও, এসএমএস, মাইক নাকি প্রতিবেশীর মাধ্যমে।","machine"
"steps.flood-warnings.why","The official warning is the signal to act.","সরকারি সতর্কবার্তাই কাজ শুরু করার সংকেত।","machine"
"steps.flood-medical.text","Keep a week of any daily medicines in the emergency bag.","প্রতিদিনের ওষুধ এক সপ্তাহের মতো জরুরি ব্যাগে রাখুন।","machine"
"steps.flood-medical.why","Clinics may be cut off for days.","কয়েক দিন ক্লিনিকে যাওয়ার পথ বন্ধ থাকতে পারে।","machine"
"steps.river-level.text","Learn where the river reached in the last big flood and stay above that line.","গত বড় বন্যায় নদীর পানি কত দূর উঠেছিল জেনে নিন, আর তার চেয়ে উঁচুতে থাকুন।","machine"
"steps.river-level.why","Past high-water marks are the best local guide.","আগের বন্যার পানির দাগই সবচেয়ে ভালো স্থানীয় হিসাব।","machine"
"steps.flash-avoid.text","Never cross a flooded road or dry riverbed during heavy rain.","ভারী বৃষ্টির সময় পানিতে ডোবা রাস্তা বা শুকনো নদীর খাত কখনো পার হবেন না।","machine"
"steps.flash-avoid.why","Most flash-flood deaths happen in vehicles and river crossings.","আকস্মিক বন্যায় বেশির ভাগ মৃত্যু হয় গাড়িতে আর নদী পার হওয়ার সময়।","machine"
"steps.slide-signs.text","Watch for new cracks, tilting trees or springs on slopes above your home.","বাড়ির উপরের ঢালে নতুন ফাটল, হেলে পড়া গাছ বা নতুন ঝরনা আছে কিনা লক্ষ রাখুন।","machine"
"steps.slide-signs.why","Slopes give warning signs before they fail.","ধস নামার আগে ঢালে কিছু চিহ্ন দেখা যায়।","machine"
"steps.slide-move.text","If you live below a steep slope, arrange a safer place to sleep during heavy rain.","খাড়া ঢালের নিচে থাকলে, ভারী বৃষ্টির সময় ঘুমানোর জন্য নিরাপদ জায়গার ব্যবস্থা করুন।","machine"
"steps.slide-move.why","Landslides mostly strike at night after days of rain.","কয়েক দিন বৃষ্টির পর ধস বেশির ভাগ সময় রাতে নামে।","machine"
"steps.drought-store.text","Fix leaks and add water storage: tanks, drums, or a covered pit.","ফুটো সারিয়ে নিন আর পানি জমানোর ব্যবস্থা বাড়ান: ট্যাংক, ড্রাম বা ঢাকা দেওয়া গর্ত।","machine"
"steps.drought-store.why","Every litre saved now is a litre you do not have to carry later.","এখন যত লিটার পানি বাঁচবে, পরে তত লিটার বয়ে আনতে হবে না।","machine"
"steps.drought-seed.text","Ask your extension officer about early-maturing or drought-tolerant seed.","কম সময়ে পাকে বা খরা সহ্য করে, এমন বীজের কথা কৃষি কর্মকর্তার কাছে জিজ্ঞাসা করুন।","machine"
"steps.drought-seed.why","Short-season crops can finish before the rains stop.","কম সময়ে হয় এমন ফসল বৃষ্টি থামার আগেই তোলা যায়।","machine"
"steps.drought-plant.text","Plant staggered: some early, some at normal time, not all at once.","আলাদা আলাদা সময়ে বুনুন: কিছু আগে, কিছু স্বাভাবিক সময়ে, সব একসঙ্গে নয়।","machine"
"steps.drought-plant.why","Spreads the risk of a false start to the rains.","বৃষ্টি শুরু হয়ে আবার থেমে গেলে এতে ঝুঁকি ভাগ হয়ে যায়।","machine"
"steps.drought-fodder.text","Cut and store extra fodder; consider selling weak animals early.","বাড়তি গোখাদ্য কেটে জমা রাখুন; দুর্বল পশু আগেভাগে বিক্রি করার কথা ভাবুন।","machine"
"steps.drought-fodder.why","Prices fall once everyone sells at the same time.","সবাই একসঙ্গে বিক্রি করলে দাম পড়ে যায়।","machine"
"steps.drought-food.text","Buy staple food a little at a time now while prices are normal.","দাম স্বাভাবিক থাকতেই এখন অল্প অল্প করে প্রধান খাবার কিনে রাখুন।","machine"
"steps.drought-food.why","Food prices rise fastest when harvests fail.","ফসল নষ্ট হলে খাবারের দাম সবচেয়ে দ্রুত বাড়ে।","machine"
"steps.drought-share.text","Agree with neighbours how a shared well or tank will be rationed.","সবার ব্যবহারের কুয়া বা ট্যাংকের পানি কীভাবে ভাগ করে দেওয়া হবে, তা প্রতিবেশীদের সঙ্গে ঠিক করে নিন।","machine"
"steps.drought-share.why","Agreed rules prevent conflict when water gets short.","আগে থেকে নিয়ম ঠিক থাকলে পানি কমে গেলে ঝগড়া হয় না।","machine"
"steps.droughtne-store.text","Store water and plan irrigation if you are in the north or east.","আপনি উত্তরে বা পূর্বে থাকলে পানি জমা রাখুন এবং সেচের পরিকল্পনা করুন।","machine"
"steps.droughtne-store.why","El Niño summers are often dry there.","সেখানে এল নিনোর সময় গ্রীষ্মকাল প্রায়ই শুকনো থাকে।","machine"
"steps.water-reuse.text","Reuse washing water for gardens and toilets.","কাপড় বা বাসন ধোয়া পানি বাগানে ও শৌচাগারে আবার ব্যবহার করুন।","machine"
"steps.water-reuse.why","Cuts household water use by a third.","এতে ঘরের পানি খরচ এক-তৃতীয়াংশ কমে।","machine"
"steps.water-schedule.text","Learn your city's water rationing schedule and fill containers on supply days.","আপনার শহরে পানি ভাগ করে দেওয়ার সময়সূচি জেনে নিন এবং সরবরাহের দিনে পাত্র ভরে রাখুন।","machine"
"steps.water-schedule.why","Cities ration during dry seasons; knowing the day avoids empty taps.","শুকনো মৌসুমে শহরে পানি ভাগ করে দেওয়া হয়; দিন জানা থাকলে কল খালি পাওয়ার ভয় থাকে না।","machine"
"steps.fire-clear.text","Clear dry grass and brush at least 10 metres around buildings.","ঘরবাড়ির চারপাশে অন্তত ১০ মিটার পর্যন্ত শুকনো ঘাস ও ঝোপ পরিষ্কার করুন।","machine"
"steps.fire-clear.why","A cleared strip stops most grass fires reaching a house.","পরিষ্কার জায়গা থাকলে ঘাসের আগুন বেশির ভাগ সময় ঘর পর্যন্ত পৌঁছাতে পারে না।","machine"
"steps.fire-noburn.text","Do not burn fields or rubbish on hot, windy days.","গরম ও বাতাসের দিনে জমি বা আবর্জনা পোড়াবেন না।","machine"
"steps.fire-noburn.why","Most large fires start as a controlled burn that escaped.","বেশির ভাগ বড় আগুন শুরু হয় নিয়ন্ত্রণে রাখা আগুন থেকে, যা পরে ছড়িয়ে পড়ে।","machine"
"steps.bush-plan.text","Make a leave-early plan and follow your fire service's danger ratings.","আগেভাগে এলাকা ছেড়ে যাওয়ার পরিকল্পনা করুন এবং দমকল বিভাগের বিপদ মাত্রা মেনে চলুন।","machine"
"steps.bush-plan.why","Leaving late is the most dangerous choice in a bushfire.","বনের আগুনে দেরিতে বের হওয়া সবচেয়ে বিপজ্জনক।","machine"
"steps.wild-plan.text","Prepare an evacuation bag and know two ways out of your area.","সরে যাওয়ার ব্যাগ তৈরি রাখুন এবং এলাকা থেকে বের হওয়ার দুটি পথ জেনে রাখুন।","machine"
"steps.wild-plan.why","Wildfires can close the main road within minutes.","বনের আগুন কয়েক মিনিটেই প্রধান রাস্তা বন্ধ করে দিতে পারে।","machine"
"steps.haze-mask.text","Keep masks for smoke days and a room that can be closed off.","ধোঁয়ার দিনের জন্য মাস্ক রাখুন এবং এমন একটি ঘর রাখুন যা বন্ধ করে রাখা যায়।","machine"
"steps.haze-mask.why","Smoke haze harms children and the elderly most.","ধোঁয়াশা শিশু ও বয়স্কদের সবচেয়ে বেশি ক্ষতি করে।","machine"
"steps.heat-hours.text","Move hard work to early morning and late afternoon.","ভারী কাজ ভোরে বা বিকেলের শেষে করুন।","machine"
"steps.heat-hours.why","Heat illness peaks in the middle of the day.","দুপুরের সময় গরমে অসুস্থ হওয়ার ঝুঁকি সবচেয়ে বেশি।","machine"
"steps.heat-check.text","Check daily on elderly neighbours and people living alone.","বয়স্ক প্রতিবেশী ও একা থাকা মানুষের খোঁজ প্রতিদিন নিন।","machine"
"steps.heat-check.why","Most heat deaths happen quietly at home.","গরমে মৃত্যুর বেশির ভাগ ঘটে ঘরের ভিতরে, চুপচাপ।","machine"
"steps.heat-water.text","Drink water often, before you feel thirsty.","তেষ্টা পাওয়ার আগেই বারবার পানি খান।","machine"
"steps.heat-water.why","Thirst comes late when the body is already short of water.","শরীরে পানি কমে যাওয়ার পরেই তেষ্টা পায়।","machine"
"steps.disease-water.text","Boil or treat drinking water when floods reach wells or pipes.","বন্যার পানি কুয়া বা পাইপে ঢুকলে খাওয়ার পানি ফুটিয়ে নিন বা শোধন করুন।","machine"
"steps.disease-water.why","Cholera and diarrhoea spread through flood water.","কলেরা ও ডায়রিয়া বন্যার পানির মাধ্যমে ছড়ায়।","machine"
"steps.disease-mosquito.text","Empty standing water around the home every few days and use nets.","ঘরের চারপাশে জমে থাকা পানি কয়েক দিন পরপর ফেলে দিন এবং মশারি ব্যবহার করুন।","machine"
"steps.disease-mosquito.why","Mosquito diseases rise after heavy rain.","ভারী বৃষ্টির পর মশাবাহিত রোগ বাড়ে।","machine"
"steps.cholera-ors.text","Keep oral rehydration salts at home and know the nearest clinic.","ঘরে খাবার স্যালাইন রাখুন এবং কাছের স্বাস্থ্যকেন্দ্র কোথায় তা জেনে রাখুন।","machine"
"steps.cholera-ors.why","Fast rehydration saves lives in cholera outbreaks.","কলেরা ছড়ালে দ্রুত স্যালাইন খাওয়ালে জীবন বাঁচে।","machine"
"steps.rvf-animals.text","Report sudden animal deaths or abortions to a vet, and avoid handling sick animals.","হঠাৎ পশু মারা গেলে বা গর্ভ নষ্ট হলে পশু ডাক্তারকে জানান, আর অসুস্থ পশু ধরা এড়িয়ে চলুন।","machine"
"steps.rvf-animals.why","Rift Valley fever spreads to people from sick livestock after floods.","বন্যার পর অসুস্থ গবাদিপশু থেকে মানুষের শরীরে রিফট ভ্যালি জ্বর ছড়ায়।","machine"
"steps.crop-mulch.text","Mulch fields to hold soil moisture.","মাটির রস ধরে রাখতে জমিতে খড়-পাতার আচ্ছাদন দিন।","machine"
"steps.crop-mulch.why","Mulch can keep soil moist for an extra week or two.","আচ্ছাদন দিলে মাটি আরও এক-দুই সপ্তাহ ভেজা থাকতে পারে।","machine"
"steps.cropfail-diversify.text","Plant a mix of crops, including some that need less water.","নানা রকম ফসল লাগান, তার মধ্যে কিছু রাখুন যেগুলোর কম পানি লাগে।","machine"
"steps.cropfail-diversify.why","One failed crop hurts less when others survive.","একটি ফসল নষ্ট হলেও অন্যগুলো টিকে থাকলে ক্ষতি কম হয়।","machine"
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","বোনার আগে ফসল বিমা বা কৃষক দলের সহায়তা কর্মসূচির খোঁজ নিন।","machine"
