key,english,translation,status
"ui.dyslexia","Dyslexia-friendly spacing","डिस्लेक्सिया के लिए आसान अक्षर-दूरी","machine"
"ui.steps_shortcut_hint","Jumps to your first step.","यह आपको आपके पहले कदम पर ले जाता है।","machine"
"ui.loading","Getting your briefing…","आपकी जानकारी लाई जा रही है…","machine"
"ui.error_title","We could not load your briefing.","हम आपकी जानकारी नहीं ला सके।","machine"
"ui.error_body","Check your connection and try again. Your last briefing, if you had one, is kept on this phone.","अपना कनेक्शन जाँचें और फिर कोशिश करें। अगर आपके पास पिछली जानकारी थी, तो वह इसी फ़ोन में रखी है।","machine"
"ui.retry","Try again","फिर कोशिश करें","machine"
"timing_coming_one","That season starts next month ({season}).","वह मौसम अगले महीने शुरू होता है ({season})।","machine"
"hazards.FL","flooding","बाढ़","machine"
"hazards.FLR","river flooding","नदी की बाढ़","machine"
"hazards.FF","flash floods","अचानक आने वाली बाढ़","machine"
"hazards.LS","landslides","भूस्खलन","machine"
"hazards.DR","drought","सूखा","machine"
"hazards.WS","water shortage","पानी की कमी","machine"
"hazards.WF","fires","आग","machine"
"hazards.HZ","smoke haze","धुएँ की धुंध","machine"
"hazards.HT","extreme heat","बहुत ज़्यादा गर्मी","machine"
"hazards.EP","disease outbreaks","बीमारियों का फैलना","machine"
"hazards.CH","cholera","हैज़ा","machine"
"hazards.RVF","Rift Valley fever","रिफ्ट वैली बुखार","machine"
"hazards.CS","crop stress","फ़सल को नुकसान","machine"
"hazards.CF","crop failure","फ़सल बर्बाद होना","machine"
"hazards.FI","food shortages","खाने की कमी","machine"
"hazards.TC","tropical storms","चक्रवाती तूफ़ान","machine"
"hazards.TCE","tropical storms reaching farther east","पहले से ज़्यादा पूरब तक पहुँचने वाले चक्रवाती तूफ़ान","machine"
"hazards.ST","storms","तूफ़ान","machine"
"hazards.HS","high seas","समुद्र में ऊँची लहरें","machine"
"hazards.SI","salt water in wells","कुओं में खारा पानी","machine"
"hazards.FR","highland frost","पहाड़ी इलाकों में पाला","machine"
"hazards.SN","low snowpack","कम बर्फ़ जमा होना","machine"
"hazards.HSN","heavy snow","भारी बर्फ़बारी","machine"
"hazards.CD","cold spells","ठंड के दौर","machine"
"hazards.FLS","spring floods","वसंत की बाढ़","machine"
"hazards.MW","a mild winter","हल्की सर्दी","machine"
"hazards.CU","a cool summer","कम गर्म गर्मी का मौसम","machine"
"season_with_local","{season} ({local})","{season} ({local})","machine"
"risks","Main risks: {list}.","मुख्य ख़तरे: {list}।","machine"
"list_sep",", ",", ","machine"
"list_last"," and "," और ","machine"
"forecast","The latest seasonal model forecast for {season} says {pct}.","{season} के लिए ताज़ा मौसमी मॉडल पूर्वानुमान बताता है: {pct}।","machine"
"forecast_agree","That agrees with the usual pattern.","यह सामान्य पैटर्न से मेल खाता है।","machine"
"forecast_disagree","That does not agree with the usual pattern, so confidence is lower.","यह सामान्य पैटर्न से मेल नहीं खाता, इसलिए भरोसा कम है।","machine"
"forecast_weak","That is close to normal, so the pattern may be weaker this time.","यह सामान्य के करीब है, इसलिए इस बार पैटर्न कमज़ोर हो सकता है।","machine"
"forecast_none","","","machine"
"forecast_partial","(Forecast covers {n} of {of} months.)","(पूर्वानुमान {of} में से {n} महीनों को कवर करता है।)","machine"
"history_few","Too few past events have data here to give a local average.","यहाँ बहुत कम पुरानी घटनाओं के आँकड़े हैं, इसलिए स्थानीय औसत नहीं बताया जा सकता।","machine"
"local_seasons.spring and summer","spring and summer","वसंत और गर्मी","machine"
"local_seasons.winter and spring","winter and spring","सर्दी और वसंत","machine"
"local_seasons.the build-up and wet season","the build-up and wet season","बिल्ड-अप और बरसात का मौसम","machine"
"local_seasons.the monsoon","the monsoon","मानसून","machine"
"local_seasons.the summer rains","the summer rains","गर्मी की बारिश","machine"
"local_seasons.the Nordeste rainy season","the Nordeste rainy season","नॉर्देस्ते की बरसात का मौसम","machine"
"local_seasons.the Amazon dry season","the Amazon dry season","अमेज़न का सूखा मौसम","machine"
"local_seasons.the plum rains and summer flood season","the plum rains and summer flood season","प्लम रेन्स और गर्मी में बाढ़ का मौसम","machine"
"local_seasons.the dry season","the dry season","सूखा मौसम","machine"
"local_seasons.the coastal rainy season","the coastal rainy season","तटीय बरसात का मौसम","machine"
"local_seasons.the Belg/Deyr rains","the Belg/Deyr rains","बेल्ग/देयर की बारिश","machine"
"local_seasons.the Kiremt rains","the Kiremt rains","किरेम्त की बारिश","machine"
"local_seasons.the wet season","the wet season","बरसात का मौसम","machine"
"local_seasons.the rainy season and canícula","the rainy season and canícula","बरसात का मौसम और कैनिकुला","machine"
"local_seasons.musim kemarau","musim kemarau","मुसिम केमारौ (सूखा मौसम)","machine"
"local_seasons.the southwest monsoon","the southwest monsoon","दक्षिण-पश्चिम मानसून","machine"
"local_seasons.the northeast monsoon","the northeast monsoon","उत्तर-पूर्व मानसून","machine"
"local_seasons.the winter rains","the winter rains","सर्दी की बारिश","machine"
"local_seasons.the short rains","the short rains","छोटी बारिश","machine"
"local_seasons.the Maha season rains","the Maha season rains","माहा मौसम की बारिश","machine"
"local_seasons.the rainy season","the rainy season","बरसात का मौसम","machine"
"local_seasons.winter","winter","सर्दी","machine"
"local_seasons.the highland rains","the highland rains","पहाड़ी इलाकों की बारिश","machine"
"local_seasons.the Deyr rains","the Deyr rains","देयर की बारिश","machine"
"local_seasons.the Vuli rains","the Vuli rains","वुली की बारिश","machine"
"local_seasons.the second rains","the second rains","दूसरी बारिश","machine"
"local_seasons.spring","spring","वसंत","machine"
"pct_above_cap","more than {n}% above normal","सामान्य से {n}% से ज़्यादा ऊपर","machine"
"steps.flood-docs.text","Put ID cards, land papers and phone numbers in a sealed plastic bag.","पहचान पत्र, ज़मीन के कागज़ और फ़ोन नंबर एक बंद प्लास्टिक की थैली में रखें।","machine"
"steps.flood-docs.why","Papers are the hardest thing to replace after a flood.","बाढ़ के बाद कागज़ दोबारा बनवाना सबसे मुश्किल होता है।","machine"
"steps.flood-route.text","Agree with your household on a high place to go and a way to get there.","घर के लोगों के साथ तय करें कि किस ऊँची जगह जाना है और वहाँ किस रास्ते से पहुँचना है।","machine"
"steps.flood-route.why","Deciding in the dark, in the rain, is when people get hurt.","अंधेरे में और बारिश में फ़ैसला करते समय ही लोग चोट खाते हैं।","machine"
"steps.flood-water.text","Store clean drinking water in closed containers, enough for three days.","साफ़ पीने का पानी बंद बर्तनों में जमा करें, तीन दिन के लिए काफ़ी।","machine"
"steps.flood-water.why","Floods pollute wells and taps first.","बाढ़ सबसे पहले कुओं और नलों का पानी गंदा करती है।","machine"
"steps.flood-drains.text","Clear drains, gutters and channels near your home now.","अपने घर के पास की नालियाँ, परनाले और नाले अभी साफ़ करें।","machine"
"steps.flood-drains.why","Blocked drains turn heavy rain into a flood in your yard.","बंद नालियाँ तेज़ बारिश को आपके आँगन में बाढ़ बना देती हैं।","machine"
"steps.flood-raise.text","Move food, seeds, fertiliser and valuables off the floor.","खाना, बीज, खाद और कीमती सामान ज़मीन से ऊपर रखें।","machine"
"steps.flood-raise.why","Even shallow water ruins stored food and seed.","थोड़ा-सा पानी भी रखा हुआ खाना और बीज खराब कर देता है।","machine"
"steps.flood-animals.text","Plan where animals can go on higher ground.","तय करें कि जानवरों को ऊँची जगह पर कहाँ ले जाना है।","machine"
"steps.flood-animals.why","Livestock losses are often the biggest cost of a flood.","बाढ़ में सबसे बड़ा नुकसान अक्सर पशुओं का होता है।","machine"
"steps.flood-warnings.text","Find out how your local warnings are given: radio, SMS, loudspeaker or a neighbour.","पता करें कि आपके इलाके में चेतावनी कैसे दी जाती है: रेडियो, एसएमएस, लाउडस्पीकर या पड़ोसी से।","machine"
"steps.flood-warnings.why","The official warning is the signal to act.","आधिकारिक चेतावनी ही कदम उठाने का संकेत है।","machine"
"steps.flood-medical.text","Keep a week of any daily medicines in the emergency bag.","रोज़ ली जाने वाली दवाइयाँ एक हफ़्ते के लिए आपातकालीन थैले में रखें।","machine"
"steps.flood-medical.why","Clinics may be cut off for days.","क्लीनिक तक कई दिन तक पहुँचना मुश्किल हो सकता है।","machine"
"steps.river-level.text","Learn where the river reached in the last big flood and stay above that line.","जानें कि पिछली बड़ी बाढ़ में नदी का पानी कहाँ तक आया था, और उस निशान से ऊपर रहें।","machine"
"steps.river-level.why","Past high-water marks are the best local guide.","पुराने पानी के निशान सबसे अच्छा स्थानीय संकेत हैं।","machine"
"steps.flash-avoid.text","Never cross a flooded road or dry riverbed during heavy rain.","तेज़ बारिश के समय पानी भरी सड़क या सूखी नदी का तल कभी पार न करें।","machine"
"steps.flash-avoid.why","Most flash-flood deaths happen in vehicles and river crossings.","अचानक आई बाढ़ में ज़्यादातर मौतें गाड़ियों में और नदी पार करते समय होती हैं।","machine"
"steps.slide-signs.text","Watch for new cracks, tilting trees or springs on slopes above your home.","अपने घर के ऊपर की ढलानों पर नई दरारें, झुके हुए पेड़ या पानी के रिसाव देखते रहें।","machine"
"steps.slide-signs.why","Slopes give warning signs before they fail.","ढलान गिरने से पहले चेतावनी के संकेत देती है।","machine"
"steps.slide-move.text","If you live below a steep slope, arrange a safer place to sleep during heavy rain.","अगर आप खड़ी ढलान के नीचे रहते हैं, तो तेज़ बारिश के दिनों में सोने के लिए सुरक्षित जगह तय कर लें।","machine"
"steps.slide-move.why","Landslides mostly strike at night after days of rain.","भूस्खलन ज़्यादातर कई दिन की बारिश के बाद रात में होते हैं।","machine"
"steps.drought-store.text","Fix leaks and add water storage: tanks, drums, or a covered pit.","रिसाव ठीक करें और पानी जमा करने की जगह बढ़ाएँ: टंकी, ड्रम या ढका हुआ गड्ढा।","machine"
"steps.drought-store.why","Every litre saved now is a litre you do not have to carry later.","आज बचाया हुआ हर लीटर पानी वह पानी है जो बाद में ढोना नहीं पड़ेगा।","machine"
"steps.drought-seed.text","Ask your extension officer about early-maturing or drought-tolerant seed.","अपने कृषि अधिकारी से जल्दी पकने वाले या सूखा सहने वाले बीज के बारे में पूछें।","machine"
"steps.drought-seed.why","Short-season crops can finish before the rains stop.","कम समय में पकने वाली फसलें बारिश रुकने से पहले तैयार हो सकती हैं।","machine"
"steps.drought-plant.text","Plant staggered: some early, some at normal time, not all at once.","बुवाई अलग-अलग समय पर करें: कुछ जल्दी, कुछ सामान्य समय पर, सब एक साथ नहीं।","machine"
"steps.drought-plant.why","Spreads the risk of a false start to the rains.","इससे जोखिम बँट जाता है, अगर बारिश शुरू होकर फिर रुक जाए।","machine"
"steps.drought-fodder.text","Cut and store extra fodder; consider selling weak animals early.","अतिरिक्त चारा काटकर जमा करें; कमजोर जानवरों को जल्दी बेचने के बारे में सोचें।","machine"
"steps.drought-fodder.why","Prices fall once everyone sells at the same time.","जब सब एक ही समय पर बेचते हैं, तब दाम गिर जाते हैं।","machine"
"steps.drought-food.text","Buy staple food a little at a time now while prices are normal.","अनाज अभी थोड़ा-थोड़ा खरीदें, जब दाम सामान्य हैं।","machine"
"steps.drought-food.why","Food prices rise fastest when harvests fail.","फसल खराब होने पर खाने के दाम सबसे तेज़ी से बढ़ते हैं।","machine"
"steps.drought-share.text","Agree with neighbours how a shared well or tank will be rationed.","पड़ोसियों के साथ तय करें कि साझा कुएँ या टंकी का पानी कैसे बाँटा जाएगा।","machine"
"steps.drought-share.why","Agreed rules prevent conflict when water gets short.","तय नियम पानी कम होने पर झगड़ा रोकते हैं।","machine"
"steps.droughtne-store.text","Store water and plan irrigation if you are in the north or east.","अगर आप उत्तर या पूर्व में हैं, तो पानी जमा करें और सिंचाई की योजना बनाएँ।","machine"
"steps.droughtne-store.why","El Niño summers are often dry there.","वहाँ अल नीनो वाली गर्मियाँ अक्सर सूखी रहती हैं।","machine"
"steps.water-reuse.text","Reuse washing water for gardens and toilets.","धुलाई के पानी को बगीचे और शौचालय में दोबारा इस्तेमाल करें।","machine"
"steps.water-reuse.why","Cuts household water use by a third.","इससे घर में पानी का इस्तेमाल एक-तिहाई कम हो जाता है।","machine"
"steps.water-schedule.text","Learn your city's water rationing schedule and fill containers on supply days.","अपने शहर में पानी बाँटने का समय पता करें और आपूर्ति वाले दिन बर्तन भर लें।","machine"
"steps.water-schedule.why","Cities ration during dry seasons; knowing the day avoids empty taps.","सूखे मौसम में शहर पानी सीमित मात्रा में देते हैं; दिन पता होने से नल खाली मिलने से बचते हैं।","machine"
"steps.fire-clear.text","Clear dry grass and brush at least 10 metres around buildings.","इमारतों के चारों ओर कम से कम 10 मीटर तक सूखी घास और झाड़ियाँ हटा दें।","machine"
"steps.fire-clear.why","A cleared strip stops most grass fires reaching a house.","साफ़ की गई पट्टी घास की ज़्यादातर आग को घर तक पहुँचने से रोक देती है।","machine"
"steps.fire-noburn.text","Do not burn fields or rubbish on hot, windy days.","गर्म और हवा वाले दिनों में खेत या कचरा न जलाएँ।","machine"
"steps.fire-noburn.why","Most large fires start as a controlled burn that escaped.","ज़्यादातर बड़ी आग वहीं से शुरू होती है, जब जलाई गई आग काबू से बाहर हो जाती है।","machine"
"steps.bush-plan.text","Make a leave-early plan and follow your fire service's danger ratings.","जल्दी निकल जाने की योजना बनाएँ और अपनी अग्निशमन सेवा की खतरे की रेटिंग मानें।","machine"
"steps.bush-plan.why","Leaving late is the most dangerous choice in a bushfire.","झाड़ियों की आग में देर से निकलना सबसे खतरनाक फैसला है।","machine"
"steps.wild-plan.text","Prepare an evacuation bag and know two ways out of your area.","निकलने के लिए एक बैग तैयार रखें और अपने इलाके से बाहर जाने के दो रास्ते पता रखें।","machine"
"steps.wild-plan.why","Wildfires can close the main road within minutes.","जंगल की आग कुछ ही मिनटों में मुख्य सड़क बंद कर सकती है।","machine"
"steps.haze-mask.text","Keep masks for smoke days and a room that can be closed off.","धुएँ वाले दिनों के लिए मास्क रखें और एक कमरा रखें जिसे बंद किया जा सके।","machine"
"steps.haze-mask.why","Smoke haze harms children and the elderly most.","धुएँ की धुंध बच्चों और बुज़ुर्गों को सबसे ज़्यादा नुकसान पहुँचाती है।","machine"
"steps.heat-hours.text","Move hard work to early morning and late afternoon.","भारी काम सुबह जल्दी और दोपहर बाद के समय में करें।","machine"
"steps.heat-hours.why","Heat illness peaks in the middle of the day.","गर्मी से होने वाली बीमारी दोपहर के समय सबसे ज़्यादा होती है।","machine"
"steps.heat-check.text","Check daily on elderly neighbours and people living alone.","बुज़ुर्ग पड़ोसियों और अकेले रहने वाले लोगों का हाल रोज़ पूछें।","machine"
"steps.heat-check.why","Most heat deaths happen quietly at home.","गर्मी से होने वाली ज़्यादातर मौतें घर के अंदर चुपचाप होती हैं।","machine"
"steps.heat-water.text","Drink water often, before you feel thirsty.","पानी बार-बार पिएँ, प्यास लगने से पहले।","machine"
"steps.heat-water.why","Thirst comes late when the body is already short of water.","प्यास देर से लगती है, जब शरीर में पानी पहले ही कम हो चुका होता है।","machine"
"steps.disease-water.text","Boil or treat drinking water when floods reach wells or pipes.","जब बाढ़ का पानी कुओं या पाइपों तक पहुँचे, तो पीने का पानी उबालें या साफ़ करें।","machine"
"steps.disease-water.why","Cholera and diarrhoea spread through flood water.","हैज़ा और दस्त बाढ़ के पानी से फैलते हैं।","machine"
"steps.disease-mosquito.text","Empty standing water around the home every few days and use nets.","घर के आसपास जमा पानी हर कुछ दिन में हटाएँ और मच्छरदानी का इस्तेमाल करें।","machine"
"steps.disease-mosquito.why","Mosquito diseases rise after heavy rain.","तेज़ बारिश के बाद मच्छर से होने वाली बीमारियाँ बढ़ती हैं।","machine"
"steps.cholera-ors.text","Keep oral rehydration salts at home and know the nearest clinic.","घर में ओ.आर.एस. (ओरल रिहाइड्रेशन साल्ट) रखें और सबसे नज़दीकी क्लिनिक की जानकारी रखें।","machine"
"steps.cholera-ors.why","Fast rehydration saves lives in cholera outbreaks.","हैज़ा फैलने पर शरीर में पानी की कमी जल्दी पूरी करना जान बचाता है।","machine"
"steps.rvf-animals.text","Report sudden animal deaths or abortions to a vet, and avoid handling sick animals.","जानवरों की अचानक मौत या गर्भपात की सूचना पशु चिकित्सक को दें, और बीमार जानवरों को छूने से बचें।","machine"
"steps.rvf-animals.why","Rift Valley fever spreads to people from sick livestock after floods.","बाढ़ के बाद रिफ्ट वैली बुखार बीमार पशुओं से लोगों में फैलता है।","machine"
"steps.crop-mulch.text","Mulch fields to hold soil moisture.","खेतों में पलवार (मल्च) डालें, ताकि मिट्टी में नमी बनी रहे।","machine"
"steps.crop-mulch.why","Mulch can keep soil moist for an extra week or two.","मल्च मिट्टी को एक-दो हफ़्ते ज़्यादा नम रख सकता है।","machine"
"steps.cropfail-diversify.text","Plant a mix of crops, including some that need less water.","कई तरह की फसलें लगाएँ, जिनमें कुछ ऐसी हों जिन्हें कम पानी चाहिए।","machine"
"steps.cropfail-diversify.why","One failed crop hurts less when others survive.","एक फसल खराब होने पर नुकसान कम होता है, अगर बाकी बच जाएँ।","machine"
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","बुवाई से पहले फसल बीमा या किसान समूह की सहायता योजना के बारे में पूछें।","machine"
"steps.cropfail-insurance.why","Most schemes close their sign-up before the season starts.","ज़्यादातर योजनाओं में नाम लिखाना मौसम शुरू होने से पहले बंद हो जाता है।","machine"
"steps.food-network.text","Find out which local groups give food or cash support and how to register.","पता करें कि कौन-कौन से स्थानीय समूह खाना या पैसे की मदद देते हैं और नाम कैसे लिखाना है।","machine"
"steps.food-network.why","Registering early avoids queues when help arrives.","पहले से नाम लिखा लेने पर, मदद आने के समय लाइन में लगने से बचते हैं।","machine"
"steps.hurr-kit.text","Prepare a hurricane kit: water, food, torch, radio, medicines, documents.","हरिकेन के लिए सामान तैयार रखें: पानी, खाना, टॉर्च, रेडियो, दवाइयाँ, कागज़ात।","machine"
"steps.hurr-kit.why","Shops and power may be out for days after a storm.","तूफ़ान के बाद दुकानें और बिजली कई दिन बंद रह सकती हैं।","machine"
"steps.hurr-shelter.text","Know your nearest shelter and how you will get there.","अपना सबसे नज़दीकी शरण-स्थल जानें और यह तय करें कि वहाँ कैसे पहुँचेंगे।","machine"
"steps.hurr-shelter.why","Shelters fill fast once a warning is issued.","चेतावनी जारी होते ही शरण-स्थल जल्दी भर जाते हैं।","machine"
"steps.typh-kit.text","Prepare a typhoon kit: water, food, torch, radio, medicines, documents.","टाइफून के लिए सामान तैयार रखें: पानी, खाना, टॉर्च, रेडियो, दवाइयाँ, कागज़ात।","machine"
"steps.typh-kit.why","Shops and power may be out for days after a storm.","तूफ़ान के बाद दुकानें और बिजली कई दिन बंद रह सकती हैं।","machine"
"steps.typh-boats.text","Fishers: agree a safe harbour plan and follow no-sail warnings.","मछुआरे: सुरक्षित बंदरगाह की योजना तय करें और समुद्र में न जाने की चेतावनी मानें।","machine"
"steps.typh-boats.why","Most typhoon deaths at sea are boats caught out.","टाइफून में समुद्र में होने वाली ज़्यादातर मौतें उन नावों की होती हैं जो बाहर फँस जाती हैं।","machine"
"steps.cyc-kit.text","Prepare a cyclone kit: water, food, torch, radio, medicines, documents.","चक्रवात के लिए सामान तैयार रखें: पानी, खाना, टॉर्च, रेडियो, दवाइयाँ, कागज़ात।","machine"
"steps.cyc-kit.why","Shops and power may be out for days after a storm.","तूफ़ान के बाद दुकानें और बिजली कई दिन बंद रह सकती हैं।","machine"
"steps.cyc-roof.text","Tie down or repair loose roofing before the season.","मौसम शुरू होने से पहले ढीली छत को बाँध दें या ठीक करा लें।","machine"
"steps.cyc-roof.why","Loose roof sheets are the main cause of cyclone damage and injury.","चक्रवात में नुकसान और चोट की मुख्य वजह ढीली छत की चादरें होती हैं।","machine"
