key,english,translation,status
"pct_above","{n}% above normal","{n}% acima do normal","machine"
"pct_below","{n}% below normal","{n}% abaixo do normal","machine"
"near_normal","close to normal","perto do normal","machine"
"no_data","no data","sem dados","machine"
"status_line","Global status: {status} (issued {issued}).","Situação global: {status} (divulgado em {issued}).","machine"
"steps_title","What to do now","O que fazer agora","machine"
"defer","For warnings, follow {service}. This briefing is a seasonal outlook, not a warning.","Para alertas, siga {service}. Este informativo é uma previsão para a estação, não um alerta.","machine"
"ui.app_name","ENSO Ready","ENSO Ready","machine"
"ui.tagline","What this El Niño means for you, and what to do about it.","O que este El Niño significa para você e o que fazer.","machine"
"ui.search_label","Where do you live?","Onde você mora?","machine"
"ui.search_placeholder","Type a town or city","Digite o nome da cidade","machine"
"ui.use_location","Use my location","Usar minha localização","machine"
"ui.see_briefing","See my briefing","Ver meu informativo","machine"
"ui.livelihood_q","What best describes you?","Qual opção descreve você melhor?","machine"
"ui.livelihood_farmer","I farm or keep animals","Eu planto ou crio animais","machine"
"ui.livelihood_coastal","I live near the coast or a river","Moro perto do mar ou de um rio","machine"
"ui.livelihood_urban","I live in a town or city","Moro em uma cidade","machine"
"ui.livelihood_all","Just show me everything","Só me mostre tudo","machine"
"ui.tell_more","Tell me more","Quero saber mais","machine"
"ui.show_less","Show less","Mostrar menos","machine"
"ui.step_of","Step {i} of {n}","Passo {i} de {n}","machine"
"ui.why_matters","Why this matters","Por que isso importa","machine"
"ui.done","Done","Pronto","machine"
"ui.next_step","Next step","Próximo passo","machine"
"ui.show_all_steps","Show all steps","Mostrar todos os passos","machine"
"ui.minutes","about {n} minutes","cerca de {n} minutos","machine"
"ui.what_now","What should I do right now?","O que eu devo fazer agora?","machine"
"ui.read_aloud","Read aloud","Ler em voz alta","machine"
"ui.radio_script","30-second radio script","Texto de rádio de 30 segundos","machine"
"ui.sms_text","SMS version","Versão por SMS","machine"
"ui.sources","Sources","Fontes","machine"
"ui.updated","Data updated {date}","Dados atualizados em {date}","machine"
"ui.offline_note","You are offline. Showing your last briefing from {date}.","Você está sem internet. Mostrando seu último boletim, de {date}.","machine"
"ui.mt_banner","Machine-translated. Tap to suggest a fix.","Tradução automática. Toque para sugerir uma correção.","machine"
"ui.settings","Settings","Configurações","machine"
"ui.text_size","Text size","Tamanho do texto","machine"
"ui.high_contrast","High contrast","Alto contraste","machine"
"ui.reduce_motion","Reduce motion","Reduzir movimento","machine"
"ui.easy_read","Easy Read","Leitura fácil","machine"
"ui.methodology","How this works","Como isso funciona","machine"
"ui.back","Back","Voltar","machine"
"ui.change_place","Change place","Mudar de lugar","machine"
"ui.no_results","No match. Try a bigger town nearby.","Nada encontrado. Tente uma cidade maior perto de você.","machine"
"ui.region_label","Region","Região","machine"
"ui.share","Share this briefing","Compartilhar este boletim","machine"
"ui.no_js","Search needs JavaScript. Without it, pick your country below.","A busca precisa de JavaScript. Sem ele, escolha seu país abaixo.","machine"
"ui.forecast_unavailable","Seasonal model forecast not available right now (offline or busy). The outlook above uses the known pattern and past events.","A previsão do modelo sazonal não está disponível agora (sem internet ou serviço ocupado). O panorama acima usa o padrão conhecido e casos do passado.","machine"
"ui.data_note","Data: {list}.","Dados: {list}.","machine"
"ui.near","near {name}","perto de {name}","machine"
"ui.pick_map","Pick on a map","Escolher no mapa","machine"
"ui.map_hint","Tap your location on the map. Zoom in for villages.","Toque no seu local no mapa. Amplie para ver vilarejos.","machine"
"ui.skip","Skip to main content","Ir direto para o conteúdo principal","machine"
"ui.dyslexia","Dyslexia-friendly spacing","Espaçamento fácil para dislexia","machine"
"ui.steps_shortcut_hint","Jumps to your first step.","Vai para o seu primeiro passo.","machine"
"ui.loading","Getting your briefing…","Buscando seu resumo…","machine"
"ui.error_title","We could not load your briefing.","Não foi possível carregar seu resumo.","machine"
"ui.error_body","Check your connection and try again. Your last briefing, if you had one, is kept on this phone.","Verifique sua conexão e tente de novo. Seu último resumo, se você tinha um, fica guardado neste celular.","machine"
"ui.retry","Try again","Tentar de novo","machine"
"timing_coming_one","That season starts next month ({season}).","Essa estação começa no mês que vem ({season}).","machine"
"hazards.FL","flooding","enchentes","machine"
"hazards.FLR","river flooding","enchentes de rio","machine"
"hazards.FF","flash floods","enxurradas","machine"
"hazards.LS","landslides","deslizamentos de terra","machine"
"hazards.DR","drought","seca","machine"
"hazards.WS","water shortage","falta de água","machine"
"hazards.WF","fires","incêndios","machine"
"hazards.HZ","smoke haze","fumaça no ar","machine"
"hazards.HT","extreme heat","calor extremo","machine"
"hazards.EP","disease outbreaks","surtos de doenças","machine"
"hazards.CH","cholera","cólera","machine"
"hazards.RVF","Rift Valley fever","febre do Vale do Rift","machine"
"hazards.CS","crop stress","plantações prejudicadas","machine"
"hazards.CF","crop failure","perda da colheita","machine"
"hazards.FI","food shortages","falta de comida","machine"
"hazards.TC","tropical storms","tempestades tropicais","machine"
"hazards.TCE","tropical storms reaching farther east","tempestades tropicais chegando mais para o leste","machine"
"hazards.ST","storms","tempestades","machine"
"hazards.HS","high seas","mar agitado","machine"
"hazards.SI","salt water in wells","água salgada nos poços","machine"
"hazards.FR","highland frost","geada nas terras altas","machine"
"hazards.SN","low snowpack","pouca neve acumulada","machine"
"hazards.HSN","heavy snow","neve forte","machine"
"hazards.CD","cold spells","períodos de frio","machine"
"hazards.FLS","spring floods","enchentes na primavera","machine"
"hazards.MW","a mild winter","um inverno ameno","machine"
"hazards.CU","a cool summer","um verão fresco","machine"
"season_with_local","{season} ({local})","{season} ({local})","machine"
"risks","Main risks: {list}.","Principais riscos: {list}.","machine"
"list_sep",", ",", ","machine"
"list_last"," and "," e ","machine"
"forecast","The latest seasonal model forecast for {season} says {pct}.","A previsão mais recente do modelo sazonal para {season} diz {pct}.","machine"
"forecast_agree","That agrees with the usual pattern.","Isso está de acordo com o padrão comum.","machine"
"forecast_disagree","That does not agree with the usual pattern, so confidence is lower.","Isso não combina com o padrão habitual, por isso a confiança é menor.","machine"
"forecast_weak","That is close to normal, so the pattern may be weaker this time.","Isso está perto do normal, por isso o padrão pode ser mais fraco desta vez.","machine"
"forecast_none","","","machine"
"forecast_partial","(Forecast covers {n} of {of} months.)","(A previsão cobre {n} de {of} meses.)","machine"
"history_few","Too few past events have data here to give a local average.","Há poucos eventos passados com dados aqui para calcular uma média local.","machine"
"local_seasons.spring and summer","spring and summer","primavera e verão","machine"
"local_seasons.winter and spring","winter and spring","inverno e primavera","machine"
"local_seasons.the build-up and wet season","the build-up and wet season","o período de formação das chuvas e a estação úmida","machine"
"local_seasons.the monsoon","the monsoon","a monção","machine"
"local_seasons.the summer rains","the summer rains","as chuvas de verão","machine"
"local_seasons.the Nordeste rainy season","the Nordeste rainy season","a estação chuvosa do Nordeste","machine"
"local_seasons.the Amazon dry season","the Amazon dry season","a estação seca da Amazônia","machine"
"local_seasons.the plum rains and summer flood season","the plum rains and summer flood season","as chuvas das ameixas e a estação das cheias de verão","machine"
"local_seasons.the dry season","the dry season","a estação seca","machine"
"local_seasons.the coastal rainy season","the coastal rainy season","a estação chuvosa do litoral","machine"
"local_seasons.the Belg/Deyr rains","the Belg/Deyr rains","as chuvas Belg/Deyr","machine"
"local_seasons.the Kiremt rains","the Kiremt rains","as chuvas Kiremt","machine"
"local_seasons.the wet season","the wet season","a estação úmida","machine"
"local_seasons.the rainy season and canícula","the rainy season and canícula","a estação chuvosa e a canícula","machine"
"local_seasons.musim kemarau","musim kemarau","musim kemarau","machine"
"local_seasons.the southwest monsoon","the southwest monsoon","a monção de sudoeste","machine"
"local_seasons.the northeast monsoon","the northeast monsoon","a monção de nordeste","machine"
"local_seasons.the winter rains","the winter rains","as chuvas de inverno","machine"
"local_seasons.the short rains","the short rains","as chuvas curtas","machine"
"local_seasons.the Maha season rains","the Maha season rains","as chuvas da estação Maha","machine"
"local_seasons.the rainy season","the rainy season","a estação chuvosa","machine"
"local_seasons.winter","winter","inverno","machine"
"local_seasons.the highland rains","the highland rains","as chuvas das terras altas","machine"
"local_seasons.the Deyr rains","the Deyr rains","as chuvas Deyr","machine"
"local_seasons.the Vuli rains","the Vuli rains","as chuvas Vuli","machine"
"local_seasons.the second rains","the second rains","as segundas chuvas","machine"
"local_seasons.spring","spring","primavera","machine"
"pct_above_cap","more than {n}% above normal","mais de {n}% acima do normal","machine"
"steps.flood-docs.text","Put ID cards, land papers and phone numbers in a sealed plastic bag.","Coloque documentos de identidade, papéis da terra e números de telefone em um saco plástico bem fechado.","machine"
"steps.flood-docs.why","Papers are the hardest thing to replace after a flood.","Os documentos são a coisa mais difícil de repor depois de uma enchente.","machine"
"steps.flood-route.text","Agree with your household on a high place to go and a way to get there.","Combine com as pessoas da sua casa um lugar alto para onde ir e um caminho para chegar lá.","machine"
"steps.flood-route.why","Deciding in the dark, in the rain, is when people get hurt.","É quando se decide no escuro, na chuva, que as pessoas se machucam.","machine"
"steps.flood-water.text","Store clean drinking water in closed containers, enough for three days.","Guarde água limpa para beber em recipientes fechados, o bastante para três dias.","machine"
"steps.flood-water.why","Floods pollute wells and taps first.","As enchentes sujam primeiro os poços e as torneiras.","machine"
"steps.flood-drains.text","Clear drains, gutters and channels near your home now.","Limpe agora os bueiros, as calhas e as valas perto da sua casa.","machine"
"steps.flood-drains.why","Blocked drains turn heavy rain into a flood in your yard.","Bueiros entupidos transformam a chuva forte em enchente no seu quintal.","machine"
"steps.flood-raise.text","Move food, seeds, fertiliser and valuables off the floor.","Tire do chão os alimentos, as sementes, o adubo e os objetos de valor.","machine"
"steps.flood-raise.why","Even shallow water ruins stored food and seed.","Mesmo pouca água estraga o alimento e a semente que estão guardados.","machine"
"steps.flood-animals.text","Plan where animals can go on higher ground.","Planeje para onde os animais podem ir em terreno mais alto.","machine"
"steps.flood-animals.why","Livestock losses are often the biggest cost of a flood.","A perda de animais costuma ser o maior prejuízo de uma enchente.","machine"
"steps.flood-warnings.text","Find out how your local warnings are given: radio, SMS, loudspeaker or a neighbour.","Descubra como os avisos são dados na sua região: rádio, SMS, alto-falante ou um vizinho.","machine"
"steps.flood-warnings.why","The official warning is the signal to act.","O aviso oficial é o sinal para agir.","machine"
"steps.flood-medical.text","Keep a week of any daily medicines in the emergency bag.","Guarde na bolsa de emergência uma semana de cada remédio de uso diário.","machine"
"steps.flood-medical.why","Clinics may be cut off for days.","Os postos de saúde podem ficar sem acesso por vários dias.","machine"
"steps.river-level.text","Learn where the river reached in the last big flood and stay above that line.","Descubra até onde o rio chegou na última grande enchente e fique acima dessa linha.","machine"
"steps.river-level.why","Past high-water marks are the best local guide.","As marcas das enchentes passadas são o melhor guia local.","machine"
"steps.flash-avoid.text","Never cross a flooded road or dry riverbed during heavy rain.","Nunca atravesse uma estrada alagada nem o leito seco de um rio durante chuva forte.","machine"
"steps.flash-avoid.why","Most flash-flood deaths happen in vehicles and river crossings.","A maioria das mortes por enxurrada acontece dentro de veículos e em travessias de rios.","machine"
"steps.slide-signs.text","Watch for new cracks, tilting trees or springs on slopes above your home.","Fique atento a rachaduras novas, árvores tortas ou água brotando nas encostas acima da sua casa.","machine"
"steps.slide-signs.why","Slopes give warning signs before they fail.","As encostas dão sinais de aviso antes de desabar.","machine"
"steps.slide-move.text","If you live below a steep slope, arrange a safer place to sleep during heavy rain.","Se você mora abaixo de uma encosta íngreme, combine um lugar mais seguro para dormir durante chuva forte.","machine"
"steps.slide-move.why","Landslides mostly strike at night after days of rain.","Os deslizamentos acontecem quase sempre à noite, depois de dias de chuva.","machine"
"steps.drought-store.text","Fix leaks and add water storage: tanks, drums, or a covered pit.","Conserte vazamentos e aumente o armazenamento de água: caixas, tambores ou um poço coberto.","machine"
"steps.drought-store.why","Every litre saved now is a litre you do not have to carry later.","Cada litro guardado agora é um litro que você não vai precisar carregar depois.","machine"
"steps.drought-seed.text","Ask your extension officer about early-maturing or drought-tolerant seed.","Pergunte ao técnico de extensão rural sobre sementes que amadurecem cedo ou que resistem à seca.","machine"
"steps.drought-seed.why","Short-season crops can finish before the rains stop.","Plantas de ciclo curto podem ficar prontas antes de a chuva parar.","machine"
"steps.drought-plant.text","Plant staggered: some early, some at normal time, not all at once.","Plante em etapas: uma parte mais cedo, uma parte na época normal, não tudo de uma vez.","machine"
"steps.drought-plant.why","Spreads the risk of a false start to the rains.","Divide o risco de a chuva começar e parar logo depois.","machine"
"steps.drought-fodder.text","Cut and store extra fodder; consider selling weak animals early.","Corte e guarde mais forragem; pense em vender os animais fracos mais cedo.","machine"
"steps.drought-fodder.why","Prices fall once everyone sells at the same time.","Os preços caem quando todos vendem na mesma época.","machine"
"steps.drought-food.text","Buy staple food a little at a time now while prices are normal.","Compre alimentos básicos aos poucos agora, enquanto os preços estão normais.","machine"
"steps.drought-food.why","Food prices rise fastest when harvests fail.","Os preços dos alimentos sobem mais rápido quando a colheita se perde.","machine"
"steps.drought-share.text","Agree with neighbours how a shared well or tank will be rationed.","Combine com os vizinhos como será dividida a água do poço ou da caixa de uso comum.","machine"
"steps.drought-share.why","Agreed rules prevent conflict when water gets short.","Regras combinadas evitam briga quando a água fica pouca.","machine"
"steps.droughtne-store.text","Store water and plan irrigation if you are in the north or east.","Guarde água e planeje a irrigação se você estiver no norte ou no leste.","machine"
"steps.droughtne-store.why","El Niño summers are often dry there.","Nessas regiões, os verões de El Niño costumam ser secos.","machine"
"steps.water-reuse.text","Reuse washing water for gardens and toilets.","Reaproveite a água de lavar roupa na horta e na descarga do vaso sanitário.","machine"
"steps.water-reuse.why","Cuts household water use by a third.","Reduz em um terço o uso de água na casa.","machine"
"steps.water-schedule.text","Learn your city's water rationing schedule and fill containers on supply days.","Saiba qual é a escala de racionamento de água da sua cidade e encha os recipientes nos dias em que há água.","machine"
"steps.water-schedule.why","Cities ration during dry seasons; knowing the day avoids empty taps.","As cidades fazem racionamento na estação seca; saber o dia evita ficar sem água na torneira.","machine"
"steps.fire-clear.text","Clear dry grass and brush at least 10 metres around buildings.","Limpe o capim seco e o mato seco em pelo menos 10 metros ao redor das construções.","machine"
"steps.fire-clear.why","A cleared strip stops most grass fires reaching a house.","Uma faixa limpa impede que a maioria dos incêndios de capim chegue até a casa.","machine"
"steps.fire-noburn.text","Do not burn fields or rubbish on hot, windy days.","Não queime roçado nem lixo em dias quentes e com vento.","machine"
"steps.fire-noburn.why","Most large fires start as a controlled burn that escaped.","A maioria dos grandes incêndios começa com uma queimada controlada que fugiu do controle.","machine"
"steps.bush-plan.text","Make a leave-early plan and follow your fire service's danger ratings.","Faça um plano para sair cedo e acompanhe os níveis de perigo informados pelo corpo de bombeiros.","machine"
"steps.bush-plan.why","Leaving late is the most dangerous choice in a bushfire.","Sair tarde é a escolha mais perigosa em um incêndio de mato.","machine"
"steps.wild-plan.text","Prepare an evacuation bag and know two ways out of your area.","Prepare uma mochila de emergência e saiba dois caminhos para sair da sua região.","machine"
"steps.wild-plan.why","Wildfires can close the main road within minutes.","Incêndios florestais podem fechar a estrada principal em poucos minutos.","machine"
"steps.haze-mask.text","Keep masks for smoke days and a room that can be closed off.","Tenha máscaras para os dias de fumaça e um quarto que possa ser fechado.","machine"
"steps.haze-mask.why","Smoke haze harms children and the elderly most.","A fumaça no ar faz mais mal às crianças e aos idosos.","machine"
"steps.heat-hours.text","Move hard work to early morning and late afternoon.","Faça os trabalhos pesados no começo da manhã e no fim da tarde.","machine"
"steps.heat-hours.why","Heat illness peaks in the middle of the day.","Os problemas de saúde causados pelo calor são mais comuns no meio do dia.","machine"
"steps.heat-check.text","Check daily on elderly neighbours and people living alone.","Veja todos os dias como estão os vizinhos idosos e as pessoas que moram sozinhas.","machine"
"steps.heat-check.why","Most heat deaths happen quietly at home.","A maioria das mortes por calor acontece em casa, sem ninguém perceber.","machine"
"steps.heat-water.text","Drink water often, before you feel thirsty.","Beba água muitas vezes, antes de sentir sede.","machine"
"steps.heat-water.why","Thirst comes late when the body is already short of water.","A sede chega tarde, quando o corpo já está com falta de água.","machine"
"steps.disease-water.text","Boil or treat drinking water when floods reach wells or pipes.","Ferva ou trate a água de beber quando a enchente chegar aos poços ou aos encanamentos.","machine"
"steps.disease-water.why","Cholera and diarrhoea spread through flood water.","A cólera e a diarreia se espalham pela água da enchente.","machine"
"steps.disease-mosquito.text","Empty standing water around the home every few days and use nets.","Esvazie a água parada ao redor da casa a cada poucos dias e use mosquiteiros.","machine"
"steps.disease-mosquito.why","Mosquito diseases rise after heavy rain.","As doenças transmitidas por mosquitos aumentam depois de chuvas fortes.","machine"
"steps.cholera-ors.text","Keep oral rehydration salts at home and know the nearest clinic.","Tenha soro de reidratação oral em casa e saiba qual é o posto de saúde mais perto.","machine"
"steps.cholera-ors.why","Fast rehydration saves lives in cholera outbreaks.","Reidratar rápido salva vidas nos surtos de cólera.","machine"
"steps.rvf-animals.text","Report sudden animal deaths or abortions to a vet, and avoid handling sick animals.","Avise um veterinário se animais morrerem de repente ou perderem a cria, e evite pegar animais doentes.","machine"
"steps.rvf-animals.why","Rift Valley fever spreads to people from sick livestock after floods.","A febre do Vale do Rift passa do gado doente para as pessoas depois das enchentes.","machine"
"steps.crop-mulch.text","Mulch fields to hold soil moisture.","Cubra o solo da lavoura com palha para manter a umidade.","machine"
"steps.crop-mulch.why","Mulch can keep soil moist for an extra week or two.","A cobertura de palha pode manter o solo úmido por uma ou duas semanas a mais.","machine"
"steps.cropfail-diversify.text","Plant a mix of crops, including some that need less water.","Plante vários tipos de cultura, incluindo algumas que precisam de menos água.","machine"
"steps.cropfail-diversify.why","One failed crop hurts less when others survive.","A perda de uma cultura pesa menos quando as outras resistem.","machine"
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","Pergunte sobre seguro de safra ou programa de apoio de grupo de agricultores antes de plantar.","machine"
"steps.cropfail-insurance.why","Most schemes close their sign-up before the season starts.","A maioria dos programas encerra as inscrições antes de a estação começar.","machine"
"steps.food-network.text","Find out which local groups give food or cash support and how to register.","Descubra quais grupos da sua região dão apoio com alimentos ou dinheiro e como se inscrever.","machine"
"steps.food-network.why","Registering early avoids queues when help arrives.","Inscrever-se cedo evita filas quando a ajuda chegar.","machine"
"steps.hurr-kit.text","Prepare a hurricane kit: water, food, torch, radio, medicines, documents.","Prepare um kit para furacão: água, comida, lanterna, rádio, remédios, documentos.","machine"
"steps.hurr-kit.why","Shops and power may be out for days after a storm.","As lojas podem ficar fechadas e a luz pode faltar por dias depois da tempestade.","machine"
"steps.hurr-shelter.text","Know your nearest shelter and how you will get there.","Saiba qual é o abrigo mais perto e como você vai chegar até lá.","machine"
"steps.hurr-shelter.why","Shelters fill fast once a warning is issued.","Os abrigos enchem rápido quando um aviso é dado.","machine"
"steps.typh-kit.text","Prepare a typhoon kit: water, food, torch, radio, medicines, documents.","Prepare um kit para tufão: água, comida, lanterna, rádio, remédios, documentos.","machine"
"steps.typh-kit.why","Shops and power may be out for days after a storm.","As lojas podem ficar fechadas e a luz pode faltar por dias depois da tempestade.","machine"
"steps.typh-boats.text","Fishers: agree a safe harbour plan and follow no-sail warnings.","Pescadores: combinem um plano de porto seguro e respeitem os avisos de proibição de navegar.","machine"
"steps.typh-boats.why","Most typhoon deaths at sea are boats caught out.","A maioria das mortes no mar durante tufões acontece com barcos pegos longe do porto.","machine"
"steps.cyc-kit.text","Prepare a cyclone kit: water, food, torch, radio, medicines, documents.","Prepare um kit para ciclone: água, comida, lanterna, rádio, remédios, documentos.","machine"
"steps.cyc-kit.why","Shops and power may be out for days after a storm.","As lojas podem ficar fechadas e a luz pode faltar por dias depois da tempestade.","machine"
"steps.cyc-roof.text","Tie down or repair loose roofing before the season.","Amarre ou conserte as partes soltas do telhado antes da estação.","machine"
"steps.cyc-roof.why","Loose roof sheets are the main cause of cyclone damage and injury.","As telhas soltas são a principal causa de danos e de ferimentos nos ciclones.","machine"
"steps.cycmoz-plan.text","Know your evacuation route and shelter before the cyclone season.","Saiba qual é o seu caminho de saída e o seu abrigo antes da estação dos ciclones.","machine"
"steps.cycmoz-plan.why","Cyclones in the Mozambique Channel bring floods far inland.","Os ciclones no Canal de Moçambique causam enchentes bem longe da costa.","machine"
"steps.cycshift-plan.text","Prepare for cyclones even if your island is rarely hit.","Prepare-se para ciclones, mesmo que sua ilha seja atingida poucas vezes.","machine"
"steps.cycshift-plan.why","During El Niño, cyclones form and travel farther east than usual.","Durante o El Niño, os ciclones se formam e andam mais para leste do que o normal.","machine"
"steps.storm-trees.text","Trim weak branches and secure loose items outdoors.","Corte os galhos fracos e prenda bem os objetos soltos do lado de fora.","machine"
"steps.storm-trees.why","Falling branches cause most storm damage to homes.","A queda de galhos é a maior causa de danos às casas nas tempestades.","machine"
"steps.seas-move.text","Move valuables and sleeping areas away from the shoreline during king tides.","Nas marés muito altas, leve os bens de valor e os lugares de dormir para longe da beira do mar.","machine"
"steps.seas-move.why","Sea level is higher than normal on Pacific atolls during El Niño.","Durante o El Niño, o nível do mar fica mais alto que o normal nos atóis do Pacífico.","machine"
"steps.salt-store.text","Store fresh water before the dry season; test wells for salt.","Guarde água doce antes da estação seca. Teste se a água dos poços está salgada.","machine"
"steps.salt-store.why","Low river flow lets sea water push into wells and canals.","Quando os rios ficam com pouca água, a água do mar entra nos poços e nos canais.","machine"
"steps.frost-cover.text","Cover seedlings at night and keep seed for replanting.","Cubra as mudas à noite e guarde sementes para plantar de novo.","machine"
"steps.frost-cover.why","Highland frost during dry spells can kill a whole crop overnight.","Nas terras altas, a geada em períodos secos pode matar toda a lavoura em uma noite.","machine"
"steps.snow-water.text","Expect lower rivers next summer; plan irrigation and water use early.","Espere rios mais baixos no próximo verão. Planeje a irrigação e o uso da água com antecedência.","machine"
"steps.snow-water.why","Less winter snow means less water later in the year.","Menos neve no inverno significa menos água no resto do ano.","machine"
"steps.snow-kit.text","Keep extra food, heating fuel and medicines in case roads close.","Tenha comida, combustível para aquecer e remédios de reserva, caso as estradas fechem.","machine"
"steps.snow-kit.why","Heavy snow can cut off towns for days.","A neve forte pode deixar cidades isoladas por vários dias.","machine"
"steps.cold-heat.text","Check heating, insulation and warm clothing before winter.","Antes do inverno, confira o aquecimento, o isolamento da casa e as roupas quentes.","machine"
"steps.cold-heat.why","Cold snaps hit older people and babies hardest.","As ondas de frio afetam mais os idosos e os bebês.","machine"
"steps.spring-melt.text","Expect higher rivers in spring when heavy snow melts.","Espere rios mais cheios na primavera, quando a neve acumulada derreter.","machine"
"steps.spring-melt.why","A snowy winter often means spring floods.","Um inverno com muita neve costuma trazer enchentes na primavera.","machine"
"steps.mild-pests.text","Watch for more pests and mould; a mild winter kills fewer of them.","Fique atento a mais pragas e mofo. Um inverno ameno mata menos pragas.","machine"
"steps.mild-pests.why","Cold normally keeps pests and disease in check.","O frio costuma segurar as pragas e as doenças.","machine"
"steps.cool-crop.text","Choose crop varieties that ripen in a cooler, wetter summer.","Escolha variedades de cultivo que amadurecem em um verão mais fresco e mais chuvoso.","machine"
"steps.cool-crop.why","Cool summers delay ripening and increase crop disease.","Verões frescos atrasam o amadurecimento e aumentam as doenças da lavoura.","machine"
"steps.always-official.text","Follow your national weather service for warnings; this briefing is a seasonal outlook, not a warning.","Siga o serviço nacional de meteorologia para receber os avisos. Este boletim é uma previsão para a estação, não é um aviso.","machine"
"steps.always-official.why","Only official services issue alerts for specific days and places.","Só os serviços oficiais emitem alertas para dias e lugares específicos.","machine"
"steps.always-share.text","Tell one neighbour what this season may bring.","Conte para um vizinho o que esta estação pode trazer.","machine"
"steps.always-share.why","Communities that talk about risk early prepare better.","Comunidades que conversam cedo sobre os riscos se preparam melhor.","machine"
"regions.peru-ecuador-coast.name","Coastal Peru and Ecuador","Costa do Peru e do Equador","machine"
"regions.peru-ecuador-coast.el_nino_note","Warm coastal water brings heavy rain to a normally dry coast. 1982-83, 1997-98 and 2017 brought severe floods.","A água quente perto da costa traz chuva forte para um litoral que costuma ser seco. Em 1982-83, 1997-98 e 2017 houve enchentes graves.","machine"
"regions.peru-ecuador-coast.la_nina_note","Cooler sea and drier coast.","Mar mais frio e costa mais seca.","machine"
"regions.northern-south-america.name","Northern South America and the Amazon","Norte da América do Sul e Amazônia","machine"
"regions.northern-south-america.el_nino_note","Weaker rains and heat raise fire and river-low-water risk across the Orinoco and Amazon basins.","Chuvas mais fracas e calor aumentam o risco de incêndios e de rios com pouca água nas bacias do Orinoco e do Amazonas.","machine"
