key,english,translation,status
"ui.forecast_unavailable","Seasonal model forecast not available right now (offline or busy). The outlook above uses the known pattern and past events.","Hindi available ngayon ang forecast ng seasonal model (offline o abala). Ang pananaw sa itaas ay batay sa kilalang huwaran ng panahon at sa mga nangyari noon.","machine"
"ui.data_note","Data: {list}.","Datos: {list}.","machine"
"ui.near","near {name}","malapit sa {name}","machine"
"ui.pick_map","Pick on a map","Pumili sa mapa","machine"
"ui.map_hint","Tap your location on the map. Zoom in for villages.","Pindutin ang lugar mo sa mapa. Mag-zoom in para sa mga baryo.","machine"
"ui.skip","Skip to main content","Lumaktaw sa pangunahing nilalaman","machine"
"ui.dyslexia","Dyslexia-friendly spacing","Espasyo para sa may dyslexia","machine"
"ui.steps_shortcut_hint","Jumps to your first step.","Dadalhin ka sa unang hakbang mo.","machine"
"ui.loading","Getting your briefing…","Kinukuha ang iyong ulat…","machine"
"ui.error_title","We could not load your briefing.","Hindi namin makuha ang iyong ulat.","machine"
"ui.error_body","Check your connection and try again. Your last briefing, if you had one, is kept on this phone.","Tingnan ang iyong koneksyon at subukan ulit. Ang huli mong ulat, kung mayroon ka, ay nakaimbak sa teleponong ito.","machine"
"ui.retry","Try again","Subukan ulit","machine"
"timing_coming_one","That season starts next month ({season}).","Magsisimula sa susunod na buwan ang panahong iyon ({season}).","machine"
"hazards.FL","flooding","pagbaha","machine"
"hazards.FLR","river flooding","pag-apaw ng ilog","machine"
"hazards.FF","flash floods","biglaang baha","machine"
"hazards.LS","landslides","pagguho ng lupa","machine"
"hazards.DR","drought","tagtuyot","machine"
"hazards.WS","water shortage","kakulangan ng tubig","machine"
"hazards.WF","fires","sunog","machine"
"hazards.HZ","smoke haze","makapal na usok","machine"
"hazards.HT","extreme heat","matinding init","machine"
"hazards.EP","disease outbreaks","pagkalat ng sakit","machine"
"hazards.CH","cholera","cholera","machine"
"hazards.RVF","Rift Valley fever","Rift Valley fever","machine"
"hazards.CS","crop stress","hirap ng mga pananim","machine"
"hazards.CF","crop failure","pagkabigo ng ani","machine"
"hazards.FI","food shortages","kakulangan ng pagkain","machine"
"hazards.TC","tropical storms","bagyo","machine"
"hazards.TCE","tropical storms reaching farther east","mga bagyong umaabot pa sa mas malayong silangan","machine"
"hazards.ST","storms","mga unos","machine"
"hazards.HS","high seas","malalaking alon sa dagat","machine"
"hazards.SI","salt water in wells","maalat na tubig sa mga poso","machine"
"hazards.FR","highland frost","hamog na nagyeyelo sa kabundukan","machine"
"hazards.SN","low snowpack","kaunting niyebe sa bundok","machine"
"hazards.HSN","heavy snow","makapal na niyebe","machine"
"hazards.CD","cold spells","mga panahon ng malakas na lamig","machine"
"hazards.FLS","spring floods","pagbaha sa tagsibol","machine"
"hazards.MW","a mild winter","banayad na taglamig","machine"
"hazards.CU","a cool summer","malamig na tag-araw","machine"
"season_with_local","{season} ({local})","{season} ({local})","machine"
"risks","Main risks: {list}.","Mga pangunahing panganib: {list}.","machine"
"list_sep",", ",", ","machine"
"list_last"," and "," at ","machine"
"forecast","The latest seasonal model forecast for {season} says {pct}.","Ang pinakabagong pagtataya ng seasonal model para sa {season} ay nagsasabing {pct}.","machine"
"forecast_agree","That agrees with the usual pattern.","Tugma ito sa kadalasang nangyayari.","machine"
"forecast_disagree","That does not agree with the usual pattern, so confidence is lower.","Hindi ito tugma sa kadalasang nangyayari, kaya mas mababa ang tiwala sa pagtataya.","machine"
"forecast_weak","That is close to normal, so the pattern may be weaker this time.","Malapit ito sa normal, kaya maaaring mas mahina ang mangyayari ngayon.","machine"
"forecast_none","","","machine"
"forecast_partial","(Forecast covers {n} of {of} months.)","(Sakop ng pagtataya ang {n} sa {of} buwan.)","machine"
"history_few","Too few past events have data here to give a local average.","Kakaunti lang ang mga nakaraang pangyayari na may datos dito, kaya hindi mabibigay ang lokal na karaniwang halaga.","machine"
"local_seasons.spring and summer","spring and summer","tagsibol at tag-araw","machine"
"local_seasons.winter and spring","winter and spring","taglamig at tagsibol","machine"
"local_seasons.the build-up and wet season","the build-up and wet season","ang panahon bago ang tag-ulan at ang tag-ulan","machine"
"local_seasons.the monsoon","the monsoon","ang monsoon","machine"
"local_seasons.the summer rains","the summer rains","ang mga ulan sa tag-araw","machine"
"local_seasons.the Nordeste rainy season","the Nordeste rainy season","ang tag-ulan sa Nordeste","machine"
"local_seasons.the Amazon dry season","the Amazon dry season","ang tuyong panahon sa Amazon","machine"
"local_seasons.the plum rains and summer flood season","the plum rains and summer flood season","ang plum rains at ang panahon ng pagbaha sa tag-araw","machine"
"local_seasons.the dry season","the dry season","ang tuyong panahon","machine"
"local_seasons.the coastal rainy season","the coastal rainy season","ang tag-ulan sa baybayin","machine"
"local_seasons.the Belg/Deyr rains","the Belg/Deyr rains","ang mga ulan ng Belg/Deyr","machine"
"local_seasons.the Kiremt rains","the Kiremt rains","ang mga ulan ng Kiremt","machine"
"local_seasons.the wet season","the wet season","ang tag-ulan","machine"
"local_seasons.the rainy season and canícula","the rainy season and canícula","ang tag-ulan at ang canícula","machine"
"local_seasons.musim kemarau","musim kemarau","musim kemarau","machine"
"local_seasons.the southwest monsoon","the southwest monsoon","ang habagat","machine"
"local_seasons.the northeast monsoon","the northeast monsoon","ang amihan","machine"
"local_seasons.the winter rains","the winter rains","ang mga ulan sa taglamig","machine"
"local_seasons.the short rains","the short rains","ang maiikling ulan","machine"
"local_seasons.the Maha season rains","the Maha season rains","ang mga ulan ng panahon ng Maha","machine"
"local_seasons.the rainy season","the rainy season","ang tag-ulan","machine"
"local_seasons.winter","winter","taglamig","machine"
"local_seasons.the highland rains","the highland rains","ang mga ulan sa mataas na lupain","machine"
"local_seasons.the Deyr rains","the Deyr rains","ang mga ulan ng Deyr","machine"
"local_seasons.the Vuli rains","the Vuli rains","ang mga ulan ng Vuli","machine"
"local_seasons.the second rains","the second rains","ang ikalawang mga ulan","machine"
"local_seasons.spring","spring","tagsibol","machine"
"pct_above_cap","more than {n}% above normal","mahigit {n}% na mas mataas sa normal","machine"
"steps.flood-docs.text","Put ID cards, land papers and phone numbers in a sealed plastic bag.","Ilagay ang mga ID, papeles ng lupa at mga numero ng telepono sa selyadong plastik na supot.","machine"
"steps.flood-docs.why","Papers are the hardest thing to replace after a flood.","Ang mga papeles ang pinakamahirap na palitan pagkatapos ng baha.","machine"
"steps.flood-route.text","Agree with your household on a high place to go and a way to get there.","Magkasundo kayo sa bahay kung saang mataas na lugar pupunta at kung paano makakarating doon.","machine"
"steps.flood-route.why","Deciding in the dark, in the rain, is when people get hurt.","Kapag sa dilim at sa ulan na nagpapasya, doon madalas may nasasaktan.","machine"
"steps.flood-water.text","Store clean drinking water in closed containers, enough for three days.","Mag-imbak ng malinis na tubig na maiinom sa mga saradong lalagyan, sapat para sa tatlong araw.","machine"
"steps.flood-water.why","Floods pollute wells and taps first.","Ang mga poso at gripo ang unang nadudumihan ng baha.","machine"
"steps.flood-drains.text","Clear drains, gutters and channels near your home now.","Linisin na ngayon ang mga kanal, alulod at daluyan ng tubig malapit sa inyong bahay.","machine"
"steps.flood-drains.why","Blocked drains turn heavy rain into a flood in your yard.","Kapag barado ang kanal, nagiging baha sa bakuran ang malakas na ulan.","machine"
"steps.flood-raise.text","Move food, seeds, fertiliser and valuables off the floor.","Iangat mula sa sahig ang pagkain, binhi, pataba at mahahalagang gamit.","machine"
"steps.flood-raise.why","Even shallow water ruins stored food and seed.","Kahit mababaw na tubig ay nakakasira ng nakaimbak na pagkain at binhi.","machine"
"steps.flood-animals.text","Plan where animals can go on higher ground.","Magplano kung saang mataas na lugar maaaring dalhin ang mga hayop.","machine"
"steps.flood-animals.why","Livestock losses are often the biggest cost of a flood.","Ang pagkamatay ng mga hayop ang madalas na pinakamalaking pinsala ng baha.","machine"
"steps.flood-warnings.text","Find out how your local warnings are given: radio, SMS, loudspeaker or a neighbour.","Alamin kung paano ibinibigay ang mga babala sa inyong lugar: radyo, SMS, loudspeaker o kapitbahay.","machine"
"steps.flood-warnings.why","The official warning is the signal to act.","Ang opisyal na babala ang hudyat para kumilos.","machine"
"steps.flood-medical.text","Keep a week of any daily medicines in the emergency bag.","Maglagay sa emergency bag ng isang linggong gamot na iniinom araw-araw.","machine"
"steps.flood-medical.why","Clinics may be cut off for days.","Maaaring hindi maabot ang klinika nang maraming araw.","machine"
"steps.river-level.text","Learn where the river reached in the last big flood and stay above that line.","Alamin kung saan umabot ang ilog sa huling malaking baha at manatili sa itaas ng linyang iyon.","machine"
"steps.river-level.why","Past high-water marks are the best local guide.","Ang mga marka ng dating taas ng tubig ang pinakamagandang gabay sa lugar.","machine"
"steps.flash-avoid.text","Never cross a flooded road or dry riverbed during heavy rain.","Huwag tumawid sa binahang kalsada o sa tuyong ilog kapag malakas ang ulan.","machine"
"steps.flash-avoid.why","Most flash-flood deaths happen in vehicles and river crossings.","Karamihan sa namamatay sa biglaang baha ay nasa sasakyan o tumatawid sa ilog.","machine"
"steps.slide-signs.text","Watch for new cracks, tilting trees or springs on slopes above your home.","Tingnan kung may bagong lamat, nakahilig na puno o bukal sa dalisdis sa itaas ng inyong bahay.","machine"
"steps.slide-signs.why","Slopes give warning signs before they fail.","May mga palatandaan ang dalisdis bago ito gumuho.","machine"
"steps.slide-move.text","If you live below a steep slope, arrange a safer place to sleep during heavy rain.","Kung nakatira kayo sa ibaba ng matarik na dalisdis, maghanap ng mas ligtas na matutulugan kapag malakas ang ulan.","machine"
"steps.slide-move.why","Landslides mostly strike at night after days of rain.","Kadalasan ay sa gabi gumuguho ang lupa, matapos ang maraming araw na pag-ulan.","machine"
"steps.drought-store.text","Fix leaks and add water storage: tanks, drums, or a covered pit.","Ayusin ang mga tagas at magdagdag ng imbakan ng tubig: tangke, drum, o may takip na hukay.","machine"
"steps.drought-store.why","Every litre saved now is a litre you do not have to carry later.","Bawat litrong naitipid ngayon ay litrong hindi mo na kailangang buhatin mamaya.","machine"
"steps.drought-seed.text","Ask your extension officer about early-maturing or drought-tolerant seed.","Magtanong sa inyong extension officer tungkol sa binhing maagang mahinog o kayang tiisin ang tagtuyot.","machine"
"steps.drought-seed.why","Short-season crops can finish before the rains stop.","Ang pananim na maikli ang panahon ay puwedeng matapos bago huminto ang ulan.","machine"
"steps.drought-plant.text","Plant staggered: some early, some at normal time, not all at once.","Magtanim nang pahakbang: ang iba maaga, ang iba sa karaniwang panahon, hindi lahat nang sabay.","machine"
"steps.drought-plant.why","Spreads the risk of a false start to the rains.","Hinahati nito ang panganib kung ang unang ulan ay huminto agad.","machine"
"steps.drought-fodder.text","Cut and store extra fodder; consider selling weak animals early.","Mag-ipon at mag-imbak ng dagdag na kumpay; isipin ang maagang pagbebenta ng mahihinang hayop.","machine"
"steps.drought-fodder.why","Prices fall once everyone sells at the same time.","Bumababa ang presyo kapag sabay-sabay nagbebenta ang lahat.","machine"
"steps.drought-food.text","Buy staple food a little at a time now while prices are normal.","Bumili ng pangunahing pagkain nang paunti-unti ngayon habang normal pa ang presyo.","machine"
"steps.drought-food.why","Food prices rise fastest when harvests fail.","Pinakamabilis tumaas ang presyo ng pagkain kapag palya ang ani.","machine"
"steps.drought-share.text","Agree with neighbours how a shared well or tank will be rationed.","Magkasundo kayo ng mga kapitbahay kung paano rarasyunin ang pinagsasaluhang balon o tangke.","machine"
"steps.drought-share.why","Agreed rules prevent conflict when water gets short.","Ang napagkasunduang tuntunin ay nakaiiwas sa away kapag kulang ang tubig.","machine"
"steps.droughtne-store.text","Store water and plan irrigation if you are in the north or east.","Mag-imbak ng tubig at magplano ng patubig kung kayo ay nasa hilaga o silangan.","machine"
"steps.droughtne-store.why","El Niño summers are often dry there.","Madalas tuyo doon ang tag-init tuwing El Niño.","machine"
"steps.water-reuse.text","Reuse washing water for gardens and toilets.","Gamiting muli ang tubig na pinaglabhan para sa halaman at palikuran.","machine"
"steps.water-reuse.why","Cuts household water use by a third.","Nababawasan nito ng ikatlong bahagi ang paggamit ng tubig sa bahay.","machine"
"steps.water-schedule.text","Learn your city's water rationing schedule and fill containers on supply days.","Alamin ang iskedyul ng rasyon ng tubig sa inyong lungsod at magsalok sa mga araw na may suplay.","machine"
"steps.water-schedule.why","Cities ration during dry seasons; knowing the day avoids empty taps.","Nagrarasyon ang mga lungsod tuwing tag-tuyot; kapag alam mo ang araw, hindi ka maaabutan ng walang tubig na gripo.","machine"
"steps.fire-clear.text","Clear dry grass and brush at least 10 metres around buildings.","Linisin ang tuyong damo at palumpong nang hindi bababa sa 10 metro sa paligid ng mga gusali.","machine"
"steps.fire-clear.why","A cleared strip stops most grass fires reaching a house.","Ang nalinis na bahagi ay pumipigil sa karamihan ng sunog sa damo na makarating sa bahay.","machine"
"steps.fire-noburn.text","Do not burn fields or rubbish on hot, windy days.","Huwag magsunog ng bukid o basura sa mga araw na mainit at mahangin.","machine"
"steps.fire-noburn.why","Most large fires start as a controlled burn that escaped.","Karamihan sa malalaking sunog ay nagsimula sa kontroladong pagsusunog na kumawala.","machine"
"steps.bush-plan.text","Make a leave-early plan and follow your fire service's danger ratings.","Gumawa ng planong maagang umalis at sundin ang antas ng panganib mula sa inyong fire service.","machine"
"steps.bush-plan.why","Leaving late is the most dangerous choice in a bushfire.","Ang pag-alis nang huli ang pinakamapanganib na pasya sa sunog sa gubat.","machine"
"steps.wild-plan.text","Prepare an evacuation bag and know two ways out of your area.","Maghanda ng bag para sa paglikas at alamin ang dalawang daan palabas ng inyong lugar.","machine"
"steps.wild-plan.why","Wildfires can close the main road within minutes.","Kaya ng malaking sunog sa gubat na isara ang pangunahing kalsada sa loob ng ilang minuto.","machine"
"steps.haze-mask.text","Keep masks for smoke days and a room that can be closed off.","Magtabi ng mask para sa mga araw na makapal ang usok, at ihanda ang isang silid na kayang isara.","machine"
"steps.haze-mask.why","Smoke haze harms children and the elderly most.","Pinakaapektado ng makapal na usok ang mga bata at ang matatanda.","machine"
"steps.heat-hours.text","Move hard work to early morning and late afternoon.","Ilipat ang mabigat na trabaho sa maagang umaga at sa huling bahagi ng hapon.","machine"
"steps.heat-hours.why","Heat illness peaks in the middle of the day.","Pinakamadalas magkasakit dahil sa init tuwing tanghali.","machine"
"steps.heat-check.text","Check daily on elderly neighbours and people living alone.","Tingnan araw-araw ang matatandang kapitbahay at ang mga taong nag-iisang nakatira.","machine"
"steps.heat-check.why","Most heat deaths happen quietly at home.","Karamihan sa mga namamatay dahil sa init ay tahimik na namamatay sa bahay.","machine"
"steps.heat-water.text","Drink water often, before you feel thirsty.","Uminom ng tubig nang madalas, bago ka pa mauhaw.","machine"
"steps.heat-water.why","Thirst comes late when the body is already short of water.","Huli nang dumarating ang uhaw; kulang na sa tubig ang katawan.","machine"
"steps.disease-water.text","Boil or treat drinking water when floods reach wells or pipes.","Pakuluan o lagyan ng panlinis ang inuming tubig kapag naabot ng baha ang mga balon o tubo.","machine"
"steps.disease-water.why","Cholera and diarrhoea spread through flood water.","Kumakalat ang cholera at pagtatae sa tubig-baha.","machine"
"steps.disease-mosquito.text","Empty standing water around the home every few days and use nets.","Tapunan ang naiipong tubig sa paligid ng bahay kada ilang araw at gumamit ng kulambo.","machine"
"steps.disease-mosquito.why","Mosquito diseases rise after heavy rain.","Dumarami ang mga sakit na dala ng lamok pagkatapos ng malakas na ulan.","machine"
"steps.cholera-ors.text","Keep oral rehydration salts at home and know the nearest clinic.","Magtabi ng oral rehydration salts sa bahay at alamin ang pinakamalapit na klinika.","machine"
"steps.cholera-ors.why","Fast rehydration saves lives in cholera outbreaks.","Ang mabilis na pagpapabalik ng tubig sa katawan ay nakapagliligtas ng buhay kapag may cholera.","machine"
"steps.rvf-animals.text","Report sudden animal deaths or abortions to a vet, and avoid handling sick animals.","Ipagbigay-alam sa beterinaryo ang biglaang pagkamatay o pagkalaglag ng hayop, at iwasang hawakan ang mga hayop na may sakit.","machine"
"steps.rvf-animals.why","Rift Valley fever spreads to people from sick livestock after floods.","Nakukuha ng tao ang Rift Valley fever mula sa may sakit na alagang hayop pagkatapos ng baha.","machine"
"steps.crop-mulch.text","Mulch fields to hold soil moisture.","Takpan ng dayami o dahon ang bukid para manatiling basa ang lupa.","machine"
"steps.crop-mulch.why","Mulch can keep soil moist for an extra week or two.","Kayang panatilihing basa ng takip na ito ang lupa nang dagdag na isa o dalawang linggo.","machine"
"steps.cropfail-diversify.text","Plant a mix of crops, including some that need less water.","Magtanim ng iba't ibang pananim, kasama ang ilang hindi gaanong nangangailangan ng tubig.","machine"
"steps.cropfail-diversify.why","One failed crop hurts less when others survive.","Hindi gaanong masakit ang isang palyang pananim kung may iba pang nabubuhay.","machine"
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","Magtanong tungkol sa insurance ng pananim o tulong mula sa grupo ng magsasaka bago magtanim.","machine"
"steps.cropfail-insurance.why","Most schemes close their sign-up before the season starts.","Karamihan sa mga programa ay isinasara ang pagpaparehistro bago magsimula ang panahon ng tanim.","machine"
"steps.food-network.text","Find out which local groups give food or cash support and how to register.","Alamin kung aling mga lokal na grupo ang nagbibigay ng pagkain o tulong na salapi at kung paano magparehistro.","machine"
"steps.food-network.why","Registering early avoids queues when help arrives.","Ang maagang pagpaparehistro ay nakaiiwas sa mahabang pila kapag dumating ang tulong.","machine"
"steps.hurr-kit.text","Prepare a hurricane kit: water, food, torch, radio, medicines, documents.","Maghanda ng kit para sa hurricane: tubig, pagkain, flashlight, radyo, gamot, mga dokumento.","machine"
"steps.hurr-kit.why","Shops and power may be out for days after a storm.","Puwedeng walang tindahan at walang kuryente nang ilang araw pagkatapos ng bagyo.","machine"
"steps.hurr-shelter.text","Know your nearest shelter and how you will get there.","Alamin ang pinakamalapit na evacuation center at kung paano kayo makakarating doon.","machine"
"steps.hurr-shelter.why","Shelters fill fast once a warning is issued.","Mabilis mapuno ang mga evacuation center kapag may inilabas nang babala.","machine"
"steps.typh-kit.text","Prepare a typhoon kit: water, food, torch, radio, medicines, documents.","Maghanda ng kit para sa bagyo: tubig, pagkain, flashlight, radyo, gamot, mga dokumento.","machine"
"steps.typh-kit.why","Shops and power may be out for days after a storm.","Puwedeng walang tindahan at walang kuryente nang ilang araw pagkatapos ng bagyo.","machine"
"steps.typh-boats.text","Fishers: agree a safe harbour plan and follow no-sail warnings.","Mga mangingisda: magkasundo sa planong ligtas na daungan at sundin ang babalang huwag maglayag.","machine"
"steps.typh-boats.why","Most typhoon deaths at sea are boats caught out.","Karamihan sa mga namamatay sa dagat tuwing bagyo ay mga bangkang naabutan sa laot.","machine"
"steps.cyc-kit.text","Prepare a cyclone kit: water, food, torch, radio, medicines, documents.","Maghanda ng kit para sa cyclone: tubig, pagkain, flashlight, radyo, gamot, mga dokumento.","machine"
"steps.cyc-kit.why","Shops and power may be out for days after a storm.","Puwedeng walang tindahan at walang kuryente nang ilang araw pagkatapos ng bagyo.","machine"
"steps.cyc-roof.text","Tie down or repair loose roofing before the season.","Itali o ipakumpuni ang maluwag na bubong bago magsimula ang panahon.","machine"
"steps.cyc-roof.why","Loose roof sheets are the main cause of cyclone damage and injury.","Ang maluwag na yero sa bubong ang pangunahing sanhi ng pinsala at sugat kapag may bagyo.","machine"
"steps.cycmoz-plan.text","Know your evacuation route and shelter before the cyclone season.","Alamin ang inyong daan ng paglikas at ang malilikasan bago ang panahon ng bagyo.","machine"
"steps.cycmoz-plan.why","Cyclones in the Mozambique Channel bring floods far inland.","Ang mga bagyo sa Mozambique Channel ay nagdadala ng baha kahit sa malalayong lugar sa loob ng lupain.","machine"
"steps.cycshift-plan.text","Prepare for cyclones even if your island is rarely hit.","Maghanda para sa bagyo kahit bihirang tamaan ang inyong isla.","machine"
"steps.cycshift-plan.why","During El Niño, cyclones form and travel farther east than usual.","Sa panahon ng El Niño, ang mga bagyo ay nabubuo at naglalakbay nang mas malayo pasilangan kaysa sa dati.","machine"
"steps.storm-trees.text","Trim weak branches and secure loose items outdoors.","Bawasan ang mahihinang sanga at itali o itago ang mga maluwag na gamit sa labas.","machine"
"steps.storm-trees.why","Falling branches cause most storm damage to homes.","Ang mga nalalaglag na sanga ang sanhi ng pinakamaraming pinsala sa bahay kapag may bagyo.","machine"
"steps.seas-move.text","Move valuables and sleeping areas away from the shoreline during king tides.","Ilayo ang mahahalagang gamit at ang lugar na tulugan mula sa dalampasigan kapag napakataas ang tubig-dagat (king tide).","machine"
"steps.seas-move.why","Sea level is higher than normal on Pacific atolls during El Niño.","Sa panahon ng El Niño, mas mataas sa normal ang lebel ng dagat sa mga atoll sa Pasipiko.","machine"
