key,english,translation,status
"ui.no_results","No match. Try a bigger town nearby.","لا توجد نتيجة. جرّب مدينة أكبر قريبة منك.","machine"
"ui.region_label","Region","المنطقة","machine"
"ui.share","Share this briefing","شارك هذه النشرة","machine"
"ui.no_js","Search needs JavaScript. Without it, pick your country below.","البحث يحتاج إلى JavaScript. بدونه، اختر بلدك من القائمة في الأسفل.","machine"
"ui.forecast_unavailable","Seasonal model forecast not available right now (offline or busy). The outlook above uses the known pattern and past events.","توقعات النموذج الموسمي غير متاحة الآن (لا يوجد اتصال أو الخدمة مشغولة). النظرة أعلاه تعتمد على النمط المعروف وعلى أحداث سابقة.","machine"
"ui.data_note","Data: {list}.","البيانات: {list}.","machine"
"ui.near","near {name}","بالقرب من {name}","machine"
"ui.pick_map","Pick on a map","اختر من الخريطة","machine"
"ui.map_hint","Tap your location on the map. Zoom in for villages.","انقر على موقعك في الخريطة. كبِّر الخريطة لرؤية القرى.","machine"
"ui.skip","Skip to main content","تخطَّ إلى المحتوى الرئيسي","machine"
"ui.dyslexia","Dyslexia-friendly spacing","تباعد مناسب لعسر القراءة","machine"
"ui.steps_shortcut_hint","Jumps to your first step.","ينقلك إلى خطوتك الأولى.","machine"
"ui.loading","Getting your briefing…","جارٍ تحميل موجزك…","machine"
"ui.error_title","We could not load your briefing.","لم نتمكن من تحميل الموجز.","machine"
"ui.error_body","Check your connection and try again. Your last briefing, if you had one, is kept on this phone.","تحقق من اتصالك وحاول مرة أخرى. آخر موجز لديك، إن وُجد، محفوظ على هذا الهاتف.","machine"
"ui.retry","Try again","حاول مرة أخرى","machine"
"timing_coming_one","That season starts next month ({season}).","هذا الموسم يبدأ الشهر القادم ({season}).","machine"
"hazards.FL","flooding","فيضانات","machine"
"hazards.FLR","river flooding","فيضانات الأنهار","machine"
"hazards.FF","flash floods","سيول مفاجئة","machine"
"hazards.LS","landslides","انزلاقات أرضية","machine"
"hazards.DR","drought","جفاف","machine"
"hazards.WS","water shortage","نقص المياه","machine"
"hazards.WF","fires","حرائق","machine"
"hazards.HZ","smoke haze","ضباب دخاني","machine"
"hazards.HT","extreme heat","حر شديد","machine"
"hazards.EP","disease outbreaks","تفشي الأمراض","machine"
"hazards.CH","cholera","الكوليرا","machine"
"hazards.RVF","Rift Valley fever","حمى الوادي المتصدع","machine"
"hazards.CS","crop stress","إجهاد المحاصيل","machine"
"hazards.CF","crop failure","فشل المحاصيل","machine"
"hazards.FI","food shortages","نقص الغذاء","machine"
"hazards.TC","tropical storms","عواصف مدارية","machine"
"hazards.TCE","tropical storms reaching farther east","عواصف مدارية تصل إلى مناطق أبعد نحو الشرق","machine"
"hazards.ST","storms","عواصف","machine"
"hazards.HS","high seas","ارتفاع أمواج البحر","machine"
"hazards.SI","salt water in wells","مياه مالحة في الآبار","machine"
"hazards.FR","highland frost","صقيع في المرتفعات","machine"
"hazards.SN","low snowpack","قلة تراكم الثلوج","machine"
"hazards.HSN","heavy snow","ثلوج كثيفة","machine"
"hazards.CD","cold spells","موجات برد","machine"
"hazards.FLS","spring floods","فيضانات الربيع","machine"
"hazards.MW","a mild winter","شتاء معتدل","machine"
"hazards.CU","a cool summer","صيف بارد","machine"
"season_with_local","{season} ({local})","{season} ({local})","machine"
"risks","Main risks: {list}.","أهم المخاطر: {list}.","machine"
"list_sep",", ","، ","machine"
"list_last"," and "," و","machine"
"forecast","The latest seasonal model forecast for {season} says {pct}.","أحدث توقعات النموذج الموسمي لـ{season} تقول {pct}.","machine"
"forecast_agree","That agrees with the usual pattern.","هذا يتفق مع النمط المعتاد.","machine"
"forecast_disagree","That does not agree with the usual pattern, so confidence is lower.","هذا لا يتفق مع النمط المعتاد، لذلك الثقة أقل.","machine"
"forecast_weak","That is close to normal, so the pattern may be weaker this time.","هذا قريب من المعتاد، لذلك قد يكون النمط أضعف هذه المرة.","machine"
"forecast_none","","","machine"
"forecast_partial","(Forecast covers {n} of {of} months.)","(التوقعات تغطي {n} من {of} شهور.)","machine"
"history_few","Too few past events have data here to give a local average.","الحالات السابقة التي لدينا بيانات عنها هنا قليلة جدًا، فلا نستطيع إعطاء متوسط محلي.","machine"
"local_seasons.spring and summer","spring and summer","الربيع والصيف","machine"
"local_seasons.winter and spring","winter and spring","الشتاء والربيع","machine"
"local_seasons.the build-up and wet season","the build-up and wet season","فترة تصاعد الرطوبة والموسم الرطب","machine"
"local_seasons.the monsoon","the monsoon","موسم الرياح الموسمية","machine"
"local_seasons.the summer rains","the summer rains","أمطار الصيف","machine"
"local_seasons.the Nordeste rainy season","the Nordeste rainy season","موسم الأمطار في نورديستي","machine"
"local_seasons.the Amazon dry season","the Amazon dry season","الموسم الجاف في الأمازون","machine"
"local_seasons.the plum rains and summer flood season","the plum rains and summer flood season","أمطار البرقوق وموسم فيضانات الصيف","machine"
"local_seasons.the dry season","the dry season","الموسم الجاف","machine"
"local_seasons.the coastal rainy season","the coastal rainy season","موسم الأمطار الساحلي","machine"
"local_seasons.the Belg/Deyr rains","the Belg/Deyr rains","أمطار بلغ/دير","machine"
"local_seasons.the Kiremt rains","the Kiremt rains","أمطار كيرمت","machine"
"local_seasons.the wet season","the wet season","الموسم الرطب","machine"
"local_seasons.the rainy season and canícula","the rainy season and canícula","موسم الأمطار وفترة الكانيكولا","machine"
"local_seasons.musim kemarau","musim kemarau","موسم كمارو","machine"
"local_seasons.the southwest monsoon","the southwest monsoon","الرياح الموسمية الجنوبية الغربية","machine"
"local_seasons.the northeast monsoon","the northeast monsoon","الرياح الموسمية الشمالية الشرقية","machine"
"local_seasons.the winter rains","the winter rains","أمطار الشتاء","machine"
"local_seasons.the short rains","the short rains","الأمطار القصيرة","machine"
"local_seasons.the Maha season rains","the Maha season rains","أمطار موسم ماها","machine"
"local_seasons.the rainy season","the rainy season","موسم الأمطار","machine"
"local_seasons.winter","winter","الشتاء","machine"
"local_seasons.the highland rains","the highland rains","أمطار المرتفعات","machine"
"local_seasons.the Deyr rains","the Deyr rains","أمطار دير","machine"
"local_seasons.the Vuli rains","the Vuli rains","أمطار فولي","machine"
"local_seasons.the second rains","the second rains","الأمطار الثانية","machine"
"local_seasons.spring","spring","الربيع","machine"
"pct_above_cap","more than {n}% above normal","أكثر من {n}% فوق المعتاد","machine"
"steps.flood-docs.text","Put ID cards, land papers and phone numbers in a sealed plastic bag.","ضع بطاقات الهوية وأوراق الأرض وأرقام الهاتف في كيس بلاستيكي محكم الإغلاق.","machine"
"steps.flood-docs.why","Papers are the hardest thing to replace after a flood.","الأوراق هي أصعب شيء يمكن تعويضه بعد الفيضان.","machine"
"steps.flood-route.text","Agree with your household on a high place to go and a way to get there.","اتفق مع أهل بيتك على مكان مرتفع تذهبون إليه وعلى طريق يوصل إليه.","machine"
"steps.flood-route.why","Deciding in the dark, in the rain, is when people get hurt.","حين يقرر الناس في الظلام وتحت المطر، تحدث الإصابات.","machine"
"steps.flood-water.text","Store clean drinking water in closed containers, enough for three days.","خزّن ماء شرب نظيفًا في أوعية مغلقة، بما يكفي ثلاثة أيام.","machine"
"steps.flood-water.why","Floods pollute wells and taps first.","الفيضانات تلوث الآبار والصنابير أولًا.","machine"
"steps.flood-drains.text","Clear drains, gutters and channels near your home now.","نظّف المصارف والمزاريب والقنوات القريبة من بيتك الآن.","machine"
"steps.flood-drains.why","Blocked drains turn heavy rain into a flood in your yard.","المصارف المسدودة تحوّل المطر الغزير إلى فيضان في ساحة بيتك.","machine"
"steps.flood-raise.text","Move food, seeds, fertiliser and valuables off the floor.","ارفع الطعام والبذور والسماد والأشياء الغالية عن الأرض.","machine"
"steps.flood-raise.why","Even shallow water ruins stored food and seed.","حتى الماء القليل يفسد الطعام والبذور المخزّنة.","machine"
"steps.flood-animals.text","Plan where animals can go on higher ground.","خطط لمكان مرتفع تذهب إليه الحيوانات.","machine"
"steps.flood-animals.why","Livestock losses are often the biggest cost of a flood.","خسارة الحيوانات غالبًا أكبر تكلفة في الفيضان.","machine"
"steps.flood-warnings.text","Find out how your local warnings are given: radio, SMS, loudspeaker or a neighbour.","اعرف كيف تصل التحذيرات في منطقتك: الراديو، أو رسالة نصية، أو مكبر الصوت، أو جار.","machine"
"steps.flood-warnings.why","The official warning is the signal to act.","التحذير الرسمي هو إشارة البدء بالعمل.","machine"
"steps.flood-medical.text","Keep a week of any daily medicines in the emergency bag.","ضع في حقيبة الطوارئ ما يكفي أسبوعًا من أي دواء تأخذه كل يوم.","machine"
"steps.flood-medical.why","Clinics may be cut off for days.","قد تنقطع الطرق إلى العيادات لأيام.","machine"
"steps.river-level.text","Learn where the river reached in the last big flood and stay above that line.","اعرف إلى أين وصل النهر في آخر فيضان كبير، وابقَ فوق ذلك الخط.","machine"
"steps.river-level.why","Past high-water marks are the best local guide.","علامات أعلى منسوب سابق للماء هي أفضل دليل محلي.","machine"
"steps.flash-avoid.text","Never cross a flooded road or dry riverbed during heavy rain.","لا تعبر أبدًا طريقًا مغمورًا بالماء أو مجرى نهر جاف أثناء المطر الغزير.","machine"
"steps.flash-avoid.why","Most flash-flood deaths happen in vehicles and river crossings.","أكثر وفيات الفيضانات المفاجئة تحدث في السيارات وعند عبور الأنهار.","machine"
"steps.slide-signs.text","Watch for new cracks, tilting trees or springs on slopes above your home.","راقب الشقوق الجديدة أو الأشجار المائلة أو ظهور مياه في المنحدرات فوق بيتك.","machine"
"steps.slide-signs.why","Slopes give warning signs before they fail.","المنحدرات تعطي علامات تحذير قبل أن تنهار.","machine"
"steps.slide-move.text","If you live below a steep slope, arrange a safer place to sleep during heavy rain.","إذا كنت تسكن تحت منحدر شديد، رتّب مكانًا أكثر أمانًا للنوم أثناء المطر الغزير.","machine"
"steps.slide-move.why","Landslides mostly strike at night after days of rain.","الانهيارات الأرضية تحدث غالبًا في الليل بعد أيام من المطر.","machine"
"steps.drought-store.text","Fix leaks and add water storage: tanks, drums, or a covered pit.","أصلح أماكن تسرّب الماء وزد خزن الماء: خزانات، أو براميل، أو حفرة مغطاة.","machine"
"steps.drought-store.why","Every litre saved now is a litre you do not have to carry later.","كل لتر توفره الآن هو لتر لن تحتاج إلى حمله لاحقًا.","machine"
"steps.drought-seed.text","Ask your extension officer about early-maturing or drought-tolerant seed.","اسأل المرشد الزراعي عن بذور سريعة النمو أو تتحمل الجفاف.","machine"
"steps.drought-seed.why","Short-season crops can finish before the rains stop.","المحاصيل قصيرة الموسم يمكن أن تنتهي قبل توقف الأمطار.","machine"
"steps.drought-plant.text","Plant staggered: some early, some at normal time, not all at once.","ازرع على مراحل: بعض الزرع مبكرًا، وبعضه في الوقت المعتاد، لا كله مرة واحدة.","machine"
"steps.drought-plant.why","Spreads the risk of a false start to the rains.","هذا يوزّع خطر البداية الكاذبة للأمطار.","machine"
"steps.drought-fodder.text","Cut and store extra fodder; consider selling weak animals early.","اقطع علفًا إضافيًا واخزنه. وفكّر في بيع الحيوانات الضعيفة مبكرًا.","machine"
"steps.drought-fodder.why","Prices fall once everyone sells at the same time.","تنخفض الأسعار عندما يبيع الجميع في الوقت نفسه.","machine"
"steps.drought-food.text","Buy staple food a little at a time now while prices are normal.","اشترِ الطعام الأساسي بكميات قليلة الآن، ما دامت الأسعار عادية.","machine"
"steps.drought-food.why","Food prices rise fastest when harvests fail.","ترتفع أسعار الطعام بأسرع ما يكون عندما تفشل المحاصيل.","machine"
"steps.drought-share.text","Agree with neighbours how a shared well or tank will be rationed.","اتفق مع الجيران على طريقة توزيع الماء من البئر أو الخزان المشترك.","machine"
"steps.drought-share.why","Agreed rules prevent conflict when water gets short.","القواعد المتفق عليها تمنع الخلاف عندما يقل الماء.","machine"
"steps.droughtne-store.text","Store water and plan irrigation if you are in the north or east.","اخزن الماء وخطّط للسقي إذا كنت في الشمال أو الشرق.","machine"
"steps.droughtne-store.why","El Niño summers are often dry there.","صيف النينيو غالبًا ما يكون جافًا هناك.","machine"
"steps.water-reuse.text","Reuse washing water for gardens and toilets.","أعد استخدام ماء الغسيل للحديقة والمرحاض.","machine"
"steps.water-reuse.why","Cuts household water use by a third.","هذا يقلل استهلاك الماء في المنزل بمقدار الثلث.","machine"
"steps.water-schedule.text","Learn your city's water rationing schedule and fill containers on supply days.","اعرف جدول توزيع الماء في مدينتك، واملأ الأوعية في أيام وصول الماء.","machine"
"steps.water-schedule.why","Cities ration during dry seasons; knowing the day avoids empty taps.","تقنّن المدن الماء في المواسم الجافة. ومعرفة اليوم تجنّبك انقطاع الماء من الصنبور.","machine"
"steps.fire-clear.text","Clear dry grass and brush at least 10 metres around buildings.","أزل الأعشاب الجافة والشجيرات على مسافة 10 أمتار على الأقل حول المباني.","machine"
"steps.fire-clear.why","A cleared strip stops most grass fires reaching a house.","الشريط الخالي من النبات يمنع معظم حرائق الأعشاب من الوصول إلى البيت.","machine"
"steps.fire-noburn.text","Do not burn fields or rubbish on hot, windy days.","لا تحرق الحقول أو النفايات في الأيام الحارة أو في الأيام التي فيها ريح.","machine"
"steps.fire-noburn.why","Most large fires start as a controlled burn that escaped.","معظم الحرائق الكبيرة تبدأ بحرق مقصود صغير يخرج عن السيطرة.","machine"
"steps.bush-plan.text","Make a leave-early plan and follow your fire service's danger ratings.","ضع خطة للمغادرة مبكرًا، واتبع درجات الخطر التي تصدرها إدارة الإطفاء.","machine"
"steps.bush-plan.why","Leaving late is the most dangerous choice in a bushfire.","المغادرة المتأخرة هي أخطر خيار في حرائق الأحراش.","machine"
"steps.wild-plan.text","Prepare an evacuation bag and know two ways out of your area.","جهّز حقيبة إخلاء، واعرف طريقين للخروج من منطقتك.","machine"
"steps.wild-plan.why","Wildfires can close the main road within minutes.","قد تُغلق حرائق الغابات الطريق الرئيسي في دقائق.","machine"
"steps.haze-mask.text","Keep masks for smoke days and a room that can be closed off.","احتفظ بكمامات لأيام الدخان، وبغرفة يمكن إغلاقها.","machine"
"steps.haze-mask.why","Smoke haze harms children and the elderly most.","ضباب الدخان يضر الأطفال وكبار السن أكثر من غيرهم.","machine"
"steps.heat-hours.text","Move hard work to early morning and late afternoon.","انقل العمل الشاق إلى الصباح الباكر وآخر النهار.","machine"
"steps.heat-hours.why","Heat illness peaks in the middle of the day.","أمراض الحرارة تبلغ أعلاها في منتصف النهار.","machine"
"steps.heat-check.text","Check daily on elderly neighbours and people living alone.","اطمئن كل يوم على الجيران كبار السن وعلى من يعيشون وحدهم.","machine"
"steps.heat-check.why","Most heat deaths happen quietly at home.","معظم الوفيات بسبب الحرارة تحدث في البيوت بهدوء ودون أن يلاحظها أحد.","machine"
"steps.heat-water.text","Drink water often, before you feel thirsty.","اشرب الماء كثيرًا، قبل أن تشعر بالعطش.","machine"
"steps.heat-water.why","Thirst comes late when the body is already short of water.","العطش يأتي متأخرًا، بعد أن يكون الجسم قد نقصه الماء.","machine"
"steps.disease-water.text","Boil or treat drinking water when floods reach wells or pipes.","اغلِ ماء الشرب أو عالجه عندما تصل مياه الفيضان إلى الآبار أو الأنابيب.","machine"
"steps.disease-water.why","Cholera and diarrhoea spread through flood water.","الكوليرا والإسهال ينتقلان عبر مياه الفيضان.","machine"
"steps.disease-mosquito.text","Empty standing water around the home every few days and use nets.","أفرغ الماء الراكد حول البيت كل بضعة أيام، واستخدم الناموسيات.","machine"
"steps.disease-mosquito.why","Mosquito diseases rise after heavy rain.","أمراض البعوض تزيد بعد الأمطار الغزيرة.","machine"
"steps.cholera-ors.text","Keep oral rehydration salts at home and know the nearest clinic.","احتفظ بأملاح معالجة الجفاف في البيت، واعرف أقرب عيادة.","machine"
"steps.cholera-ors.why","Fast rehydration saves lives in cholera outbreaks.","معالجة الجفاف بسرعة تنقذ الأرواح في حالات تفشي الكوليرا.","machine"
"steps.rvf-animals.text","Report sudden animal deaths or abortions to a vet, and avoid handling sick animals.","أبلغ الطبيب البيطري عن موت الحيوانات المفاجئ أو حالات الإجهاض، وتجنب لمس الحيوانات المريضة.","machine"
"steps.rvf-animals.why","Rift Valley fever spreads to people from sick livestock after floods.","حمى الوادي المتصدع تنتقل إلى الناس من الحيوانات المريضة بعد الفيضانات.","machine"
"steps.crop-mulch.text","Mulch fields to hold soil moisture.","غطِّ سطح الحقل بالقش أو ببقايا النبات للحفاظ على رطوبة التربة.","machine"
"steps.crop-mulch.why","Mulch can keep soil moist for an extra week or two.","هذا الغطاء يمكن أن يحفظ رطوبة التربة أسبوعًا أو أسبوعين إضافيين.","machine"
"steps.cropfail-diversify.text","Plant a mix of crops, including some that need less water.","ازرع أنواعًا مختلفة من المحاصيل، منها محاصيل تحتاج ماءً أقل.","machine"
"steps.cropfail-diversify.why","One failed crop hurts less when others survive.","فشل محصول واحد يكون أقل ضررًا إذا نجت المحاصيل الأخرى.","machine"
"steps.cropfail-insurance.text","Ask about crop insurance or a farmer group support scheme before planting.","اسأل عن تأمين المحاصيل أو عن برنامج دعم من جمعية المزارعين قبل الزراعة.","machine"
"steps.cropfail-insurance.why","Most schemes close their sign-up before the season starts.","معظم البرامج تغلق باب التسجيل قبل بداية الموسم.","machine"
"steps.food-network.text","Find out which local groups give food or cash support and how to register.","اعرف الجمعيات المحلية التي تقدم طعامًا أو دعمًا نقديًا، واعرف كيف تسجّل فيها.","machine"
"steps.food-network.why","Registering early avoids queues when help arrives.","التسجيل المبكر يجنبك الطوابير عند وصول المساعدة.","machine"
"steps.hurr-kit.text","Prepare a hurricane kit: water, food, torch, radio, medicines, documents.","جهّز حقيبة للإعصار: ماء، طعام، مصباح يدوي، مذياع، أدوية، أوراق مهمة.","machine"
"steps.hurr-kit.why","Shops and power may be out for days after a storm.","قد تتوقف المحال والكهرباء عدة أيام بعد العاصفة.","machine"
"steps.hurr-shelter.text","Know your nearest shelter and how you will get there.","اعرف أقرب مركز إيواء، واعرف كيف تصل إليه.","machine"
"steps.hurr-shelter.why","Shelters fill fast once a warning is issued.","تمتلئ مراكز الإيواء بسرعة بعد إصدار التحذير.","machine"
"steps.typh-kit.text","Prepare a typhoon kit: water, food, torch, radio, medicines, documents.","جهّز حقيبة للتيفون: ماء، طعام، مصباح يدوي، مذياع، أدوية، أوراق مهمة.","machine"
"steps.typh-kit.why","Shops and power may be out for days after a storm.","قد تتوقف المحال والكهرباء عدة أيام بعد العاصفة.","machine"
"steps.typh-boats.text","Fishers: agree a safe harbour plan and follow no-sail warnings.","للصيادين: اتفقوا على خطة للرسو في ميناء آمن، والتزموا بتحذيرات منع الإبحار.","machine"
"steps.typh-boats.why","Most typhoon deaths at sea are boats caught out.","معظم من يموتون في البحر بسبب التيفون هم من كانوا في قوارب خارج الميناء.","machine"
"steps.cyc-kit.text","Prepare a cyclone kit: water, food, torch, radio, medicines, documents.","جهّز حقيبة للإعصار المداري: ماء، طعام، مصباح يدوي، مذياع، أدوية، أوراق مهمة.","machine"
"steps.cyc-kit.why","Shops and power may be out for days after a storm.","قد تتوقف المحال والكهرباء عدة أيام بعد العاصفة.","machine"
"steps.cyc-roof.text","Tie down or repair loose roofing before the season.","اربط السقف أو أصلح أجزاءه غير المثبتة قبل بداية الموسم.","machine"
"steps.cyc-roof.why","Loose roof sheets are the main cause of cyclone damage and injury.","ألواح السقف غير المثبتة هي السبب الرئيسي للأضرار والإصابات في الإعصار المداري.","machine"
"steps.cycmoz-plan.text","Know your evacuation route and shelter before the cyclone season.","اعرف طريق الإخلاء ومركز الإيواء قبل موسم الأعاصير المدارية.","machine"
"steps.cycmoz-plan.why","Cyclones in the Mozambique Channel bring floods far inland.","الأعاصير المدارية في قناة موزمبيق تسبب فيضانات تصل إلى مناطق بعيدة داخل البر.","machine"
"steps.cycshift-plan.text","Prepare for cyclones even if your island is rarely hit.","استعد للأعاصير المدارية حتى لو كانت جزيرتك قليلًا ما تُصاب بها.","machine"
"steps.cycshift-plan.why","During El Niño, cyclones form and travel farther east than usual.","خلال النينيو، تتكوّن الأعاصير المدارية وتتحرك إلى الشرق أكثر من المعتاد.","machine"
"steps.storm-trees.text","Trim weak branches and secure loose items outdoors.","قلّم الأغصان الضعيفة، وثبّت الأشياء غير المثبتة في الخارج.","machine"
"steps.storm-trees.why","Falling branches cause most storm damage to homes.","الأغصان المتساقطة تسبب معظم أضرار العواصف في المنازل.","machine"
"steps.seas-move.text","Move valuables and sleeping areas away from the shoreline during king tides.","انقل الأشياء الثمينة وأماكن النوم بعيدًا عن خط الشاطئ في أوقات المد المرتفع جدًا.","machine"
"steps.seas-move.why","Sea level is higher than normal on Pacific atolls during El Niño.","يكون مستوى سطح البحر أعلى من المعتاد في جزر المحيط الهادئ المرجانية خلال النينيو.","machine"
"steps.salt-store.text","Store fresh water before the dry season; test wells for salt.","خزّن الماء العذب قبل موسم الجفاف، واختبر الآبار لمعرفة نسبة الملح.","machine"
"steps.salt-store.why","Low river flow lets sea water push into wells and canals.","قلة تدفق الأنهار تسمح لماء البحر بالدخول إلى الآبار والقنوات.","machine"
"steps.frost-cover.text","Cover seedlings at night and keep seed for replanting.","غطِّ الشتلات في الليل، واحفظ بذورًا لإعادة الزراعة.","machine"
"steps.frost-cover.why","Highland frost during dry spells can kill a whole crop overnight.","الصقيع في المرتفعات خلال فترات الجفاف قد يقتل المحصول كله في ليلة واحدة.","machine"
